Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Senegal,Louga,Louga,Maize (local),Retail,2020,08,210,220.72,-0.553,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,09,212.5,219.7,-0.373,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,10,208,214.11,-0.318,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,11,213.33,220.73,-0.386,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Maize (local),Retail,2020,12,208.31,215.5,-0.378,,Forecast,KG,XOF,236.03,180.6,AR(1);I(0);MA(3)
Senegal,Louga,Louga,Maize (local),Retail,2021,01,207.56,214.66,-0.374,,Forecast,KG,XOF,235.27,179.84,AR(1);I(0);MA(3)
Senegal,Louga,Louga,Maize (local),Retail,2021,02,206.9,210.56,-0.193,,Forecast,KG,XOF,234.62,179.19,AR(1);I(0);MA(3)
Senegal,Louga,Louga,Maize (local),Retail,2021,03,206.33,213.23,-0.363,,Forecast,KG,XOF,234.05,178.62,AR(1);I(0);MA(3)
Senegal,Louga,Louga,Maize (local),Retail,2021,04,205.84,214.91,-0.477,,Forecast,KG,XOF,233.55,178.12,AR(1);I(0);MA(3)
Senegal,Louga,Louga,Maize (local),Retail,2021,05,205.41,211.07,-0.298,,Forecast,KG,XOF,233.12,177.69,AR(1);I(0);MA(3)
Senegal,Louga,Louga,Millet,Retail,2007,01,153.33,175.44,-1.216,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,02,161.25,178.5,-0.949,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,03,163.75,183.5,-1.086,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,04,161.25,185.02,-1.308,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,05,170,194.33,-1.339,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,06,168.75,197.83,-1.6,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,07,183.33,205.44,-1.216,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,08,217,215.55,0.08,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,09,216.25,213.08,0.174,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,10,208.33,202.11,0.343,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,11,206,183.91,1.215,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2007,12,213.33,185.44,1.535,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,01,205,182.78,1.223,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,02,206.25,185.83,1.123,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,03,216.25,190.83,1.398,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,04,223.33,192.36,1.704,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,05,225,201.67,1.284,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,06,233.75,205.17,1.573,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,07,235,212.78,1.223,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,08,235,222.89,0.666,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,09,237.5,220.42,0.94,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,10,220,209.44,0.581,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,11,183.75,191.25,-0.413,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2008,12,182.5,192.78,-0.565,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,01,190,190.11,-0.006,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,02,190,193.17,-0.174,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,03,192.5,198.17,-0.312,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,04,192.5,199.7,-0.396,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,05,210,209,0.055,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,06,213,212.5,0.027,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,07,220,220.11,-0.006,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,08,216.67,230.23,-0.746,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,09,207.5,227.75,-1.114,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,10,200,216.78,-0.923,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,11,184,198.59,-0.803,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2009,12,182.5,200.11,-0.969,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,01,188.75,194.55,-0.323,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,02,188.75,196.03,-0.41,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,03,180,196,-0.898,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,04,185,197.28,-0.692,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,05,183.75,202.39,-1.043,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,06,188.75,205.01,-0.908,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,07,185,208.13,-1.27,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,08,183.33,213.3,-1.593,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,09,176,207.64,-1.627,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,10,160,193.44,-1.663,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,11,155,177.3,-1.1,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2010,12,180,184.47,-0.222,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,01,186.25,178.49,0.39,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,02,183.75,180.1,0.185,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,03,184,181.58,0.124,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,04,180,182.52,-0.131,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,05,195,191.1,0.204,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,06,191.25,193.33,-0.11,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,07,196.67,198.15,-0.079,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,08,208.33,206.32,0.108,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,09,210,204,0.324,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,10,215,196.12,1.018,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,11,210,184.37,1.365,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2011,12,218.33,193.05,1.331,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,01,223.33,190.32,1.698,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,02,223.33,193.2,1.524,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,03,220,195.11,1.249,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,04,218.75,196.98,1.088,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,05,210,202.83,0.361,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,06,228.75,208.86,0.999,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,07,242.5,216.42,1.298,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,08,265,228.48,1.777,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,09,253.33,225.51,1.341,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,10,265,221.86,2.016,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,11,246.67,209.47,1.705,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2012,12,240,215.59,1.115,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,01,245,215.65,1.329,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,02,228.75,214.94,0.628,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,03,227.5,215.74,0.537,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,04,228.33,216.98,0.521,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,05,196.67,216.34,-0.902,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,06,235,226.51,0.391,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,07,235,232.08,0.135,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,08,241.25,241.93,-0.032,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,09,241.25,238.49,0.13,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,10,242.5,234.34,0.385,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,11,243.75,223.36,0.962,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2013,12,240,227.68,0.583,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,01,233.75,226.34,0.353,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,02,231.67,225.14,0.312,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,03,231.25,225.55,0.274,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,04,232.5,226.57,0.287,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,05,235,227.31,0.373,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,06,246.67,237.69,0.438,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,07,262.5,245.03,0.853,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,08,256.67,253.05,0.178,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,09,260,250.67,0.46,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,10,260,247.18,0.634,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,11,260,237.63,1.103,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2014,12,270,243.09,1.32,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,01,236.67,238,-0.066,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,02,220,234.35,-0.709,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,03,215,233.35,-0.907,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,04,217.5,233.82,-0.807,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,05,215,233.38,-0.91,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,06,217,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,07,227,249,-1.087,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,08,215,253.56,-1.876,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,09,195,247.46,-2.475,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,10,190,242.02,-2.386,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,11,195,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2015,12,233,241.65,-0.398,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,01,190,230.77,-1.851,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,02,186,226.25,-1.804,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,03,184,224.45,-1.79,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,04,185,224.27,-1.719,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,05,185,223.28,-1.659,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,06,190,231.78,-1.788,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,07,190,235.89,-1.935,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,08,200,240.92,-1.707,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,09,207,236.71,-1.236,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,10,220,234.06,-0.586,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,11,220,229.21,-0.386,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2016,12,210,232.16,-0.927,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,01,220,223.34,-0.14,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,02,217,220.04,-0.128,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,03,221,219.94,0.045,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,04,225,221.3,0.157,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,05,232,222.3,0.414,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,06,242,232.17,0.421,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,07,257,239.05,0.77,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,08,260,245.24,0.634,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,09,308,247.87,2.52,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,10,303,246.6,2.316,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,11,231,235.94,-0.204,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2017,12,235,239.2,-0.174,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,01,205,228.48,-0.971,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,02,197,224.19,-1.123,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,03,185,222.17,-1.526,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,04,185,222.45,-1.528,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,05,190,222.8,-1.333,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,06,203,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,07,203,237.16,-1.38,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,08,200,241.38,-1.659,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,09,270,248.79,0.851,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,10,200,239.8,-1.586,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,11,210,230.03,-0.799,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2018,12,210,233.16,-0.924,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,01,210,223.05,-0.522,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,02,210,219.51,-0.381,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,03,210,218.29,-0.333,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,04,213,219.45,-0.26,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,05,218,220.57,-0.104,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,06,227,229.71,-0.11,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,07,229,235.81,-0.278,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,08,257,242.95,0.576,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,09,288,252.45,1.451,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,10,250,242.13,0.322,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,11,260,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2019,12,277.5,240.11,1.52,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,01,271.67,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,02,267.5,228.69,1.56,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,03,260,227.83,1.29,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,04,238.33,227.7,0.427,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,05,275,232.44,1.699,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,06,287.5,242.72,1.774,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,07,288.75,249.33,1.554,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,08,325,259.48,2.533,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,09,322.5,268.45,2.066,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,10,324,259.97,2.407,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,11,318.33,251.53,2.468,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Millet,Retail,2020,12,327.72,264.59,2.181,Crisis,Forecast,KG,XOF,358.83,296.62,SHW
Senegal,Louga,Louga,Millet,Retail,2021,01,304.09,253.2,1.758,Alert,Forecast,KG,XOF,335.2,272.98,SHW
Senegal,Louga,Louga,Millet,Retail,2021,02,303.42,251.57,1.791,Alert,Forecast,KG,XOF,334.53,272.31,SHW
Senegal,Louga,Louga,Millet,Retail,2021,03,299.06,249.88,1.699,Alert,Forecast,KG,XOF,330.17,267.95,SHW
Senegal,Louga,Louga,Millet,Retail,2021,04,300.41,249.66,1.754,Alert,Forecast,KG,XOF,331.52,269.31,SHW
Senegal,Louga,Louga,Millet,Retail,2021,05,320.46,254.65,2.274,Crisis,Forecast,KG,XOF,351.56,289.35,SHW
Senegal,Louga,Louga,Rice (imported),Retail,2007,01,226.67,276.08,-0.842,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,02,233.75,254.83,-0.359,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,03,247.5,289.27,-0.712,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,04,250,261.93,-0.203,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,05,305.56,287.79,0.303,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,06,250,264.52,-0.248,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,07,243.33,256.22,-0.22,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,08,235,264.69,-0.506,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,09,232.5,280.11,-0.811,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,10,235,271.08,-0.615,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,11,252,272.44,-0.348,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2007,12,275,280.52,-0.094,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,01,275,308.89,-0.577,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,02,287.5,287.64,-0.002,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,03,300,322.08,-0.376,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,04,306.67,294.74,0.203,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,05,318.75,320.6,-0.032,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,06,325,297.33,0.471,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,07,337.5,289.03,0.826,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,08,352.5,297.5,0.937,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,09,431.25,312.92,2.016,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,10,416.67,303.89,1.922,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,11,423.75,305.25,2.019,Crisis,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2008,12,425,313.33,1.903,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,01,425,341.7,1.42,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,02,341.67,320.45,0.362,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,03,418.75,354.89,1.088,Alert,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,04,425,,,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,05,337.5,353.41,-0.271,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,06,317,330.14,-0.224,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,07,286.25,321.84,-0.606,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,08,305,330.31,-0.431,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,09,275,345.73,-1.205,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,10,260,336.7,-1.307,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,11,240,338.06,-1.671,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2009,12,240,346.14,-1.809,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,01,256.25,334.51,-1.303,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,02,271.25,316.94,-0.762,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,03,275,337.17,-1.029,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,04,281.25,305.89,-0.412,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,05,306.25,338.25,-0.539,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,06,288.75,314.43,-0.436,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,07,285,305.77,-0.356,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,08,275,307.44,-0.56,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,09,275,316.4,-0.718,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,10,287.5,311.34,-0.417,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,11,300,314.67,-0.259,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2010,12,300,319.69,-0.351,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,01,300,308.77,-0.158,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,02,295,297.8,-0.051,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,03,292,316.83,-0.455,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,04,300,295.02,0.092,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,05,300,322.73,-0.424,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,06,300,304.98,-0.094,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,07,300,299.28,0.014,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,08,300,302.25,-0.043,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,09,300,310.95,-0.212,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,10,308.33,309.64,-0.025,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,11,325,316.67,0.164,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2011,12,325,321.66,0.066,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,01,316.67,311.11,0.111,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,02,316.67,302.95,0.277,Stress,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,03,325,321.86,0.064,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,04,293.75,297.8,-0.083,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,05,295,321.14,-0.539,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,06,290,305.04,-0.313,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,07,290,299.82,-0.205,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,08,270,297.84,-0.585,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,09,290,308.12,-0.383,,Actual,KG,XOF,,,
Senegal,Louga,Louga,Rice (imported),Retail,2012,10,300,308.41,-0.179,,Actual,KG,XOF,,,
