,adm1_name,datetime,variable,value
2962,Kaolack,2007-10-15,Sorghum,160.0
2963,Kaolack,2007-11-15,Maize,164.58333333333334
2964,Kaolack,2007-11-15,Millet,167.75
2965,Kaolack,2007-11-15,Rice,261.25
2966,Kaolack,2007-11-15,Sorghum,166.6389
2967,Kaolack,2007-12-15,Maize,158.33333333333334
2968,Kaolack,2007-12-15,Millet,160.41666666666666
2969,Kaolack,2007-12-15,Rice,260.4166666666667
2970,Kaolack,2007-12-15,Sorghum,165.83333333333334
2971,Kaolack,2008-01-15,Maize,161.66666666666666
2972,Kaolack,2008-01-15,Millet,167.5
2973,Kaolack,2008-01-15,Rice,271.6666666666667
2974,Kaolack,2008-01-15,Sorghum,165.0
2975,Kaolack,2008-02-15,Maize,159.58333333333334
2976,Kaolack,2008-02-15,Millet,162.08333333333334
2977,Kaolack,2008-02-15,Rice,278.3333333333333
2978,Kaolack,2008-02-15,Sorghum,156.66666666666666
2979,Kaolack,2008-03-15,Maize,163.33333333333334
2980,Kaolack,2008-03-15,Millet,172.5
2981,Kaolack,2008-03-15,Rice,297.5
2982,Kaolack,2008-03-15,Sorghum,173.33333333333334
2983,Kaolack,2008-04-15,Maize,175.41666666666666
2984,Kaolack,2008-04-15,Millet,176.66666666666666
2985,Kaolack,2008-04-15,Rice,306.6666666666667
2986,Kaolack,2008-04-15,Sorghum,179.375
2987,Kaolack,2008-05-15,Maize,180.0
2988,Kaolack,2008-05-15,Millet,200.0
2989,Kaolack,2008-05-15,Rice,280.0
2990,Kaolack,2008-05-15,Sorghum,197.5
2991,Kaolack,2008-06-15,Maize,202.5
2992,Kaolack,2008-06-15,Millet,203.33333333333334
2993,Kaolack,2008-06-15,Rice,331.6666666666667
2994,Kaolack,2008-07-15,Maize,196.66666666666666
2995,Kaolack,2008-07-15,Millet,206.94443333333334
2996,Kaolack,2008-07-15,Rice,360.0
2997,Kaolack,2008-07-15,Sorghum,225.0
2998,Kaolack,2008-08-15,Maize,178.75
2999,Kaolack,2008-08-15,Millet,200.0
3000,Kaolack,2008-08-15,Rice,361.875
3001,Kaolack,2008-08-15,Sorghum,182.91666666666666
3002,Kaolack,2008-09-15,Maize,182.83334
3003,Kaolack,2008-09-15,Millet,213.33333333333334
3004,Kaolack,2008-09-15,Rice,415.0
3005,Kaolack,2008-09-15,Sorghum,210.0
3006,Kaolack,2008-10-15,Maize,165.0
3007,Kaolack,2008-10-15,Millet,170.0
3008,Kaolack,2008-10-15,Rice,412.5
3009,Kaolack,2008-10-15,Sorghum,162.5
3010,Kaolack,2008-11-15,Maize,125.27776666666666
3011,Kaolack,2008-11-15,Millet,137.77776666666668
3012,Kaolack,2008-11-15,Rice,372.5
3013,Kaolack,2008-11-15,Sorghum,140.0
3014,Kaolack,2008-12-15,Maize,150.0
3015,Kaolack,2008-12-15,Millet,160.0
3016,Kaolack,2008-12-15,Rice,425.0
3017,Kaolack,2008-12-15,Sorghum,142.5
3018,Kaolack,2009-01-15,Maize,151.25
3019,Kaolack,2009-01-15,Millet,152.5
3020,Kaolack,2009-01-15,Rice,406.25
3021,Kaolack,2009-01-15,Sorghum,138.75
3022,Kaolack,2009-02-15,Maize,155.0
3023,Kaolack,2009-02-15,Millet,150.0
3024,Kaolack,2009-02-15,Rice,361.25
3025,Kaolack,2009-02-15,Sorghum,136.25
3026,Kaolack,2009-03-15,Maize,162.5
3027,Kaolack,2009-03-15,Millet,161.25
3028,Kaolack,2009-03-15,Rice,368.75
3029,Kaolack,2009-03-15,Sorghum,156.875
3030,Kaolack,2009-04-15,Maize,171.625
3031,Kaolack,2009-04-15,Millet,172.875
3032,Kaolack,2009-04-15,Rice,286.625
3033,Kaolack,2009-04-15,Sorghum,168.75
3034,Kaolack,2009-05-15,Maize,179.0
3035,Kaolack,2009-05-15,Millet,179.5
3036,Kaolack,2009-05-15,Rice,310.0
3037,Kaolack,2009-05-15,Sorghum,185.0
3038,Kaolack,2009-06-15,Maize,178.0
3039,Kaolack,2009-06-15,Millet,182.5
3040,Kaolack,2009-06-15,Rice,290.0
3041,Kaolack,2009-06-15,Sorghum,186.0
3042,Kaolack,2009-07-15,Maize,184.94443333333334
3043,Kaolack,2009-07-15,Millet,188.0
3044,Kaolack,2009-07-15,Rice,271.08335
3045,Kaolack,2009-07-15,Sorghum,187.0
3046,Kaolack,2009-08-15,Maize,172.3611
3047,Kaolack,2009-08-15,Millet,179.16665
3048,Kaolack,2009-08-15,Rice,273.75
3049,Kaolack,2009-08-15,Sorghum,182.5
3050,Kaolack,2009-09-15,Maize,140.0
3051,Kaolack,2009-09-15,Millet,161.25
3052,Kaolack,2009-09-15,Rice,269.1666666666667
3053,Kaolack,2009-09-15,Sorghum,151.875
3054,Kaolack,2009-10-15,Maize,156.875
3055,Kaolack,2009-10-15,Millet,147.5
3056,Kaolack,2009-10-15,Rice,239.66666666666666
3057,Kaolack,2009-10-15,Sorghum,160.0
3058,Kaolack,2009-11-15,Maize,128.75
3059,Kaolack,2009-11-15,Millet,136.875
3060,Kaolack,2009-11-15,Rice,225.625
3061,Kaolack,2009-11-15,Sorghum,138.125
3062,Kaolack,2009-12-15,Maize,138.875
3063,Kaolack,2009-12-15,Millet,145.5
3064,Kaolack,2009-12-15,Rice,246.5
3065,Kaolack,2009-12-15,Sorghum,135.75
3066,Kaolack,2010-01-15,Maize,152.0
3067,Kaolack,2010-01-15,Millet,149.75
3068,Kaolack,2010-01-15,Rice,270.625
3069,Kaolack,2010-01-15,Sorghum,136.875
3070,Kaolack,2010-02-15,Maize,167.77779999999998
3071,Kaolack,2010-02-15,Millet,139.44443333333334
3072,Kaolack,2010-02-15,Rice,245.55556666666666
3073,Kaolack,2010-02-15,Sorghum,161.66665
3074,Kaolack,2010-03-15,Maize,170.27779999999998
3075,Kaolack,2010-03-15,Millet,141.1111
3076,Kaolack,2010-03-15,Rice,269.1666666666667
3077,Kaolack,2010-03-15,Sorghum,166.25
3078,Kaolack,2010-04-15,Maize,170.69443333333334
3079,Kaolack,2010-04-15,Millet,148.3889
3080,Kaolack,2010-04-15,Rice,275.0
3081,Kaolack,2010-04-15,Sorghum,173.75
3082,Kaolack,2010-05-15,Maize,171.875
3083,Kaolack,2010-05-15,Millet,153.75
3084,Kaolack,2010-05-15,Rice,283.3333333333333
3085,Kaolack,2010-05-15,Sorghum,177.91666666666666
3086,Kaolack,2010-06-15,Maize,182.375
3087,Kaolack,2010-06-15,Millet,159.16666666666666
3088,Kaolack,2010-06-15,Rice,271.0833333333333
3089,Kaolack,2010-06-15,Sorghum,193.5
3090,Kaolack,2010-07-15,Maize,171.25
3091,Kaolack,2010-07-15,Millet,163.33333333333334
3092,Kaolack,2010-07-15,Rice,276.6666666666667
3093,Kaolack,2010-07-15,Sorghum,177.5
3094,Kaolack,2010-08-15,Maize,146.458325
3095,Kaolack,2010-08-15,Millet,137.91666666666666
3096,Kaolack,2010-08-15,Rice,283.75
3097,Kaolack,2010-08-15,Sorghum,161.25
3098,Kaolack,2010-09-15,Maize,139.58333333333334
3099,Kaolack,2010-09-15,Millet,124.16666666666667
3100,Kaolack,2010-09-15,Rice,294.6875
3101,Kaolack,2010-09-15,Sorghum,170.0
3102,Kaolack,2010-10-15,Maize,130.0
3103,Kaolack,2010-10-15,Millet,115.55556666666666
3104,Kaolack,2010-10-15,Rice,296.6666666666667
3105,Kaolack,2010-10-15,Sorghum,161.25
3106,Kaolack,2010-11-15,Maize,135.69443333333334
3107,Kaolack,2010-11-15,Millet,123.47223333333334
3108,Kaolack,2010-11-15,Rice,294.30556666666666
3109,Kaolack,2010-11-15,Sorghum,149.375
3110,Kaolack,2010-12-15,Maize,147.72223333333332
3111,Kaolack,2010-12-15,Millet,142.97223333333332
3112,Kaolack,2010-12-15,Rice,298.8889
3113,Kaolack,2010-12-15,Sorghum,144.16665
3114,Kaolack,2011-01-15,Maize,158.05553333333333
3115,Kaolack,2011-01-15,Millet,140.97220000000002
3116,Kaolack,2011-01-15,Rice,300.0
3117,Kaolack,2011-01-15,Sorghum,151.1111
3118,Kaolack,2011-02-15,Maize,161.94443333333334
3119,Kaolack,2011-02-15,Millet,135.0
3120,Kaolack,2011-02-15,Rice,298.6111
3121,Kaolack,2011-02-15,Sorghum,152.08333333333334
3122,Kaolack,2011-03-15,Maize,169.44443333333334
3123,Kaolack,2011-03-15,Millet,133.8889
3124,Kaolack,2011-03-15,Rice,300.0
3125,Kaolack,2011-03-15,Sorghum,162.5
3126,Kaolack,2011-04-15,Maize,178.6111
3127,Kaolack,2011-04-15,Millet,149.16666666666666
3128,Kaolack,2011-04-15,Rice,300.0
3129,Kaolack,2011-04-15,Sorghum,170.0
3130,Kaolack,2011-05-15,Maize,179.375
3131,Kaolack,2011-05-15,Millet,162.5
3132,Kaolack,2011-05-15,Rice,300.0
3133,Kaolack,2011-05-15,Sorghum,182.5
3134,Kaolack,2011-06-15,Maize,182.33334
3135,Kaolack,2011-06-15,Millet,159.479175
3136,Kaolack,2011-06-15,Rice,300.0
3137,Kaolack,2011-06-15,Sorghum,190.0
3138,Kaolack,2011-07-15,Maize,180.95238571428573
3139,Kaolack,2011-07-15,Millet,165.08334
3140,Kaolack,2011-07-15,Rice,300.0
3141,Kaolack,2011-07-15,Sorghum,172.5
3142,Kaolack,2011-08-15,Maize,193.92857142857142
3143,Kaolack,2011-08-15,Millet,174.85
3144,Kaolack,2011-08-15,Rice,300.0
3145,Kaolack,2011-08-15,Sorghum,185.0
3146,Kaolack,2011-09-15,Maize,196.33332000000001
3147,Kaolack,2011-09-15,Millet,175.16666
3148,Kaolack,2011-09-15,Rice,300.0
3149,Kaolack,2011-09-15,Sorghum,215.0
3150,Kaolack,2011-10-15,Maize,193.3
3151,Kaolack,2011-10-15,Millet,170.35
3152,Kaolack,2011-10-15,Rice,300.2083333333333
3153,Kaolack,2011-10-15,Sorghum,199.16666666666666
3154,Kaolack,2011-11-15,Maize,187.0
3155,Kaolack,2011-11-15,Millet,181.5
3156,Kaolack,2011-11-15,Rice,302.0833333333333
3157,Kaolack,2011-11-15,Sorghum,198.75
3158,Kaolack,2011-12-15,Maize,184.0
3159,Kaolack,2011-12-15,Millet,182.75
3160,Kaolack,2011-12-15,Rice,306.4583333333333
3161,Kaolack,2011-12-15,Sorghum,187.916675
3162,Kaolack,2012-01-15,Maize,195.33334
3163,Kaolack,2012-01-15,Millet,180.86666
3164,Kaolack,2012-01-15,Rice,320.5
3165,Kaolack,2012-01-15,Sorghum,185.9375
3166,Kaolack,2012-02-15,Maize,203.75
3167,Kaolack,2012-02-15,Millet,174.25
3168,Kaolack,2012-02-15,Rice,319.2857142857143
3169,Kaolack,2012-02-15,Sorghum,202.22223333333332
3170,Kaolack,2012-03-15,Maize,211.54165
3171,Kaolack,2012-03-15,Millet,171.083325
3172,Kaolack,2012-03-15,Rice,325.0
3173,Kaolack,2012-03-15,Sorghum,225.0
3174,Kaolack,2012-04-15,Maize,218.0
3175,Kaolack,2012-04-15,Millet,180.5
3176,Kaolack,2012-04-15,Rice,318.75
3177,Kaolack,2012-04-15,Sorghum,210.0
3178,Kaolack,2012-05-15,Maize,196.54335714285713
3179,Kaolack,2012-05-15,Millet,174.03928000000002
3180,Kaolack,2012-05-15,Rice,298.64522
3181,Kaolack,2012-05-15,Sorghum,214.43334
3182,Kaolack,2012-06-15,Maize,222.56945
3183,Kaolack,2012-06-15,Millet,199.33334
3184,Kaolack,2012-06-15,Rice,298.75
3185,Kaolack,2012-06-15,Sorghum,260.0
3186,Kaolack,2012-07-15,Maize,226.27778333333333
3187,Kaolack,2012-07-15,Millet,207.85
3188,Kaolack,2012-07-15,Rice,293.83334
3189,Kaolack,2012-07-15,Sorghum,270.83335
3190,Kaolack,2012-08-15,Maize,222.70833333333334
3191,Kaolack,2012-08-15,Millet,215.41667999999999
3192,Kaolack,2012-08-15,Rice,270.33334
3193,Kaolack,2012-08-15,Sorghum,282.5
3194,Kaolack,2012-09-15,Maize,236.59721666666667
3195,Kaolack,2012-09-15,Millet,222.08334
3196,Kaolack,2012-09-15,Rice,282.0
3197,Kaolack,2012-09-15,Sorghum,287.5
3198,Kaolack,2012-10-15,Maize,201.23334
3199,Kaolack,2012-10-15,Millet,206.3
3200,Kaolack,2012-10-15,Rice,285.33334
3201,Kaolack,2012-10-15,Sorghum,222.5
3202,Kaolack,2012-11-15,Maize,173.55
3203,Kaolack,2012-11-15,Millet,185.1
3204,Kaolack,2012-11-15,Rice,278.45
3205,Kaolack,2012-11-15,Sorghum,186.75
3206,Kaolack,2012-12-15,Maize,175.33334
3207,Kaolack,2012-12-15,Millet,192.33334
3208,Kaolack,2012-12-15,Rice,278.0
3209,Kaolack,2012-12-15,Sorghum,180.33334
3210,Kaolack,2013-01-15,Maize,179.5
3211,Kaolack,2013-01-15,Millet,185.75
3212,Kaolack,2013-01-15,Rice,279.0
3213,Kaolack,2013-01-15,Sorghum,175.0
3214,Kaolack,2013-02-15,Maize,179.16666666666666
3215,Kaolack,2013-02-15,Millet,186.33334
3216,Kaolack,2013-02-15,Rice,289.33334
3217,Kaolack,2013-02-15,Sorghum,178.33333333333334
3218,Kaolack,2013-03-15,Maize,184.30555
3219,Kaolack,2013-03-15,Millet,187.0
3220,Kaolack,2013-03-15,Rice,279.0
3221,Kaolack,2013-03-15,Sorghum,178.75
3222,Kaolack,2013-04-15,Maize,188.125
3223,Kaolack,2013-04-15,Millet,190.5
3224,Kaolack,2013-04-15,Rice,278.66666
3225,Kaolack,2013-04-15,Sorghum,178.6111
3226,Kaolack,2013-05-15,Maize,259.1666666666667
3227,Kaolack,2013-05-15,Millet,230.46668
3228,Kaolack,2013-05-15,Rice,243.06666
3229,Kaolack,2013-05-15,Sorghum,225.55556666666666
3230,Kaolack,2013-06-15,Maize,187.91666666666666
3231,Kaolack,2013-06-15,Millet,201.0
3232,Kaolack,2013-06-15,Rice,270.5
3233,Kaolack,2013-06-15,Sorghum,183.75
3234,Kaolack,2013-07-15,Maize,184.79166666666666
3235,Kaolack,2013-07-15,Millet,204.65
3236,Kaolack,2013-07-15,Rice,271.5
3237,Kaolack,2013-07-15,Sorghum,180.0
3238,Kaolack,2013-08-15,Maize,181.6
3239,Kaolack,2013-08-15,Millet,212.0
3240,Kaolack,2013-08-15,Rice,271.5
3241,Kaolack,2013-08-15,Sorghum,180.75
3242,Kaolack,2013-09-15,Maize,196.875
3243,Kaolack,2013-09-15,Millet,207.58334
3244,Kaolack,2013-09-15,Rice,283.0
3245,Kaolack,2013-09-15,Sorghum,230.83333333333334
3246,Kaolack,2013-10-15,Maize,180.69445
3247,Kaolack,2013-10-15,Millet,202.91666
3248,Kaolack,2013-10-15,Rice,271.5
3249,Kaolack,2013-10-15,Sorghum,178.75
3250,Kaolack,2013-11-15,Maize,173.6
3251,Kaolack,2013-11-15,Millet,197.15
3252,Kaolack,2013-11-15,Rice,271.25
3253,Kaolack,2013-11-15,Sorghum,180.75
3254,Kaolack,2013-12-15,Maize,174.0625
3255,Kaolack,2013-12-15,Millet,197.5
3256,Kaolack,2013-12-15,Rice,270.0
3257,Kaolack,2013-12-15,Sorghum,178.125
3258,Kaolack,2014-01-15,Maize,167.25
3259,Kaolack,2014-01-15,Millet,183.5
3260,Kaolack,2014-01-15,Rice,271.25
3261,Kaolack,2014-01-15,Sorghum,172.291675
3262,Kaolack,2014-02-15,Maize,170.75
3263,Kaolack,2014-02-15,Millet,174.75
3264,Kaolack,2014-02-15,Rice,265.97221666666667
3265,Kaolack,2014-02-15,Sorghum,182.0
3266,Kaolack,2014-03-15,Maize,177.91667999999999
3267,Kaolack,2014-03-15,Millet,185.16666
3268,Kaolack,2014-03-15,Rice,265.55555
3269,Kaolack,2014-03-15,Sorghum,186.75
3270,Kaolack,2014-04-15,Maize,181.33332000000001
3271,Kaolack,2014-04-15,Millet,195.5
3272,Kaolack,2014-04-15,Rice,267.5
3273,Kaolack,2014-04-15,Sorghum,198.66666
3274,Kaolack,2014-05-15,Maize,191.7708375
3275,Kaolack,2014-05-15,Millet,200.25
3276,Kaolack,2014-05-15,Rice,265.13888333333335
3277,Kaolack,2014-05-15,Sorghum,209.375
3278,Kaolack,2014-06-15,Maize,168.27381428571428
3279,Kaolack,2014-06-15,Millet,190.66666
3280,Kaolack,2014-06-15,Rice,295.7692307692308
3281,Kaolack,2014-06-15,Sorghum,202.16666
3282,Kaolack,2014-07-15,Maize,171.25
3283,Kaolack,2014-07-15,Millet,196.41667999999999
3284,Kaolack,2014-07-15,Rice,267.5
3285,Kaolack,2014-07-15,Sorghum,206.16666
3286,Kaolack,2014-08-15,Maize,183.75
3287,Kaolack,2014-08-15,Millet,206.83334
3288,Kaolack,2014-08-15,Rice,269.0
3289,Kaolack,2014-08-15,Sorghum,216.66666666666666
3290,Kaolack,2014-09-15,Maize,180.1389
3291,Kaolack,2014-09-15,Millet,200.41666
3292,Kaolack,2014-09-15,Rice,267.7083333333333
3293,Kaolack,2014-09-15,Sorghum,219.58333333333334
3294,Kaolack,2014-10-15,Maize,180.41666666666666
3295,Kaolack,2014-10-15,Millet,200.66666
3296,Kaolack,2014-10-15,Rice,271.0
3297,Kaolack,2014-10-15,Sorghum,191.1111
3298,Kaolack,2014-11-15,Maize,167.5
3299,Kaolack,2014-11-15,Millet,179.0
3300,Kaolack,2014-11-15,Rice,267.5
3301,Kaolack,2014-11-15,Sorghum,203.75
3302,Kaolack,2014-12-15,Maize,151.13332
3303,Kaolack,2014-12-15,Millet,173.98332
3304,Kaolack,2014-12-15,Rice,266.38888333333335
3305,Kaolack,2014-12-15,Sorghum,184.44446666666667
3306,Kaolack,2015-01-15,Maize,161.51666
3307,Kaolack,2015-01-15,Millet,165.55
3308,Kaolack,2015-01-15,Rice,267.5
3309,Kaolack,2015-01-15,Sorghum,183.08335
3310,Kaolack,2015-02-15,Maize,157.33334
3311,Kaolack,2015-02-15,Millet,155.16666
3312,Kaolack,2015-02-15,Rice,272.33334
3313,Kaolack,2015-02-15,Sorghum,198.541675
3314,Kaolack,2015-03-15,Maize,165.68055
3315,Kaolack,2015-03-15,Millet,170.55
3316,Kaolack,2015-03-15,Rice,270.0
3317,Kaolack,2015-03-15,Sorghum,213.25
3318,Kaolack,2015-04-15,Maize,175.11111666666667
3319,Kaolack,2015-04-15,Millet,173.66666
3320,Kaolack,2015-04-15,Rice,276.6666666666667
3321,Kaolack,2015-04-15,Sorghum,235.166675
3322,Kaolack,2015-05-15,Maize,163.2
3323,Kaolack,2015-05-15,Millet,168.4
3324,Kaolack,2015-05-15,Rice,276.0
3325,Kaolack,2015-05-15,Sorghum,185.0
3326,Kaolack,2015-06-15,Maize,164.02776666666668
3327,Kaolack,2015-06-15,Millet,173.0
3328,Kaolack,2015-06-15,Rice,268.3333333333333
3329,Kaolack,2015-06-15,Sorghum,198.33333333333334
3330,Kaolack,2015-07-15,Maize,169.33333333333334
3331,Kaolack,2015-07-15,Millet,169.8
3332,Kaolack,2015-07-15,Rice,268.3333333333333
3333,Kaolack,2015-07-15,Sorghum,216.5
3334,Kaolack,2015-08-15,Maize,167.33333333333334
3335,Kaolack,2015-08-15,Millet,162.2
3336,Kaolack,2015-08-15,Rice,268.3333333333333
3337,Kaolack,2015-08-15,Sorghum,208.0
3338,Kaolack,2015-09-15,Maize,163.33333333333334
3339,Kaolack,2015-09-15,Millet,140.0
3340,Kaolack,2015-09-15,Rice,278.14285714285717
3341,Kaolack,2015-09-15,Sorghum,205.0
3342,Kaolack,2015-10-15,Maize,170.2
3343,Kaolack,2015-10-15,Millet,134.5
3344,Kaolack,2015-10-15,Rice,269.3333333333333
3345,Kaolack,2015-10-15,Sorghum,183.66666666666666
3346,Kaolack,2015-11-15,Millet,130.0
3347,Kaolack,2015-11-15,Rice,400.0
3348,Kaolack,2015-12-15,Maize,158.0
3349,Kaolack,2015-12-15,Millet,149.4
3350,Kaolack,2015-12-15,Rice,273.0
3351,Kaolack,2015-12-15,Sorghum,202.66666666666666
3352,Kaolack,2016-01-15,Maize,158.0
3353,Kaolack,2016-01-15,Millet,144.4
3354,Kaolack,2016-01-15,Rice,269.5
3355,Kaolack,2016-01-15,Sorghum,181.0
3356,Kaolack,2016-02-15,Maize,166.16666666666666
3357,Kaolack,2016-02-15,Millet,138.0
3358,Kaolack,2016-02-15,Rice,274.7142857142857
3359,Kaolack,2016-02-15,Sorghum,185.0
3360,Kaolack,2016-03-15,Maize,169.5
3361,Kaolack,2016-03-15,Millet,143.2
3362,Kaolack,2016-03-15,Rice,273.6666666666667
3363,Kaolack,2016-03-15,Sorghum,201.66666666666666
3364,Kaolack,2016-04-15,Maize,175.33333333333334
3365,Kaolack,2016-04-15,Millet,151.2
3366,Kaolack,2016-04-15,Rice,265.0
3367,Kaolack,2016-04-15,Sorghum,205.0
3368,Kaolack,2016-05-15,Maize,175.83333333333334
3369,Kaolack,2016-05-15,Millet,152.0
3370,Kaolack,2016-05-15,Rice,266.0
3371,Kaolack,2016-05-15,Sorghum,213.0
3372,Kaolack,2016-06-15,Maize,178.16666666666666
3373,Kaolack,2016-06-15,Millet,151.8
3374,Kaolack,2016-06-15,Rice,267.6666666666667
3375,Kaolack,2016-06-15,Sorghum,216.5
3376,Kaolack,2016-07-15,Maize,193.76388333333333
3377,Kaolack,2016-07-15,Millet,161.75
3378,Kaolack,2016-07-15,Rice,269.9583333333333
3379,Kaolack,2016-07-15,Sorghum,216.5
3380,Kaolack,2016-08-15,Maize,196.75
3381,Kaolack,2016-08-15,Millet,165.6
3382,Kaolack,2016-08-15,Rice,269.8333333333333
3383,Kaolack,2016-08-15,Sorghum,214.0
3384,Kaolack,2016-09-15,Maize,207.83333333333334
3385,Kaolack,2016-09-15,Millet,178.4
3386,Kaolack,2016-09-15,Rice,267.6666666666667
3387,Kaolack,2016-09-15,Sorghum,204.5
3388,Kaolack,2016-10-15,Maize,201.77777777777777
3389,Kaolack,2016-10-15,Millet,198.2
3390,Kaolack,2016-10-15,Rice,268.6666666666667
3391,Kaolack,2016-10-15,Sorghum,212.5
3392,Kaolack,2016-11-15,Maize,201.77777777777777
3393,Kaolack,2016-11-15,Millet,199.0
3394,Kaolack,2016-11-15,Rice,268.8333333333333
3395,Kaolack,2016-11-15,Sorghum,212.5
3396,Kaolack,2016-12-15,Maize,181.66666666666666
3397,Kaolack,2016-12-15,Millet,194.0
3398,Kaolack,2016-12-15,Rice,264.3333333333333
3399,Kaolack,2016-12-15,Sorghum,210.0
3400,Kaolack,2017-01-15,Maize,190.4
3401,Kaolack,2017-01-15,Millet,187.4
3402,Kaolack,2017-01-15,Rice,273.3333333333333
3403,Kaolack,2017-01-15,Sorghum,209.0
3404,Kaolack,2017-02-15,Maize,178.5
3405,Kaolack,2017-02-15,Millet,177.6
3406,Kaolack,2017-02-15,Rice,273.0
3407,Kaolack,2017-02-15,Sorghum,195.0
3408,Kaolack,2017-03-15,Maize,182.0
3409,Kaolack,2017-03-15,Millet,185.8
3410,Kaolack,2017-03-15,Rice,275.3333333333333
3411,Kaolack,2017-03-15,Sorghum,209.0
3412,Kaolack,2017-04-15,Maize,183.66666666666666
3413,Kaolack,2017-04-15,Millet,192.4
3414,Kaolack,2017-04-15,Rice,275.3333333333333
3415,Kaolack,2017-04-15,Sorghum,223.0
3416,Kaolack,2017-05-15,Maize,185.16666666666666
3417,Kaolack,2017-05-15,Millet,195.6
3418,Kaolack,2017-05-15,Rice,275.8333333333333
3419,Kaolack,2017-05-15,Sorghum,265.0
3420,Kaolack,2017-06-15,Maize,186.0
3421,Kaolack,2017-06-15,Millet,204.8
3422,Kaolack,2017-06-15,Rice,269.8333333333333
3423,Kaolack,2017-06-15,Sorghum,250.0
3424,Kaolack,2017-07-15,Maize,200.57142857142858
3425,Kaolack,2017-07-15,Millet,210.4
3426,Kaolack,2017-07-15,Rice,281.8
3427,Kaolack,2017-07-15,Sorghum,238.5
3428,Kaolack,2017-08-15,Maize,179.16666666666666
3429,Kaolack,2017-08-15,Millet,222.2
3430,Kaolack,2017-08-15,Rice,281.5
3431,Kaolack,2017-08-15,Sorghum,250.0
3432,Kaolack,2017-09-15,Maize,189.14285714285714
3433,Kaolack,2017-09-15,Millet,253.2
3434,Kaolack,2017-09-15,Rice,275.5
3435,Kaolack,2017-09-15,Sorghum,276.0
3436,Kaolack,2017-10-15,Maize,180.85714285714286
3437,Kaolack,2017-10-15,Millet,242.0
3438,Kaolack,2017-10-15,Rice,282.3333333333333
3439,Kaolack,2017-10-15,Sorghum,272.0
3440,Kaolack,2017-11-15,Maize,148.83333333333334
3441,Kaolack,2017-11-15,Millet,175.0
3442,Kaolack,2017-11-15,Rice,282.1666666666667
3443,Kaolack,2017-11-15,Sorghum,229.0
3444,Kaolack,2017-12-15,Maize,151.6
3445,Kaolack,2017-12-15,Millet,175.2
3446,Kaolack,2017-12-15,Rice,287.5
3447,Kaolack,2017-12-15,Sorghum,200.0
3448,Kaolack,2018-01-15,Maize,148.0
3449,Kaolack,2018-01-15,Millet,152.2
3450,Kaolack,2018-01-15,Rice,283.6666666666667
3451,Kaolack,2018-01-15,Sorghum,196.5
3452,Kaolack,2018-02-15,Maize,151.75
3453,Kaolack,2018-02-15,Millet,149.5
3454,Kaolack,2018-02-15,Rice,277.6
3455,Kaolack,2018-02-15,Sorghum,214.0
3456,Kaolack,2018-03-15,Maize,157.0
3457,Kaolack,2018-03-15,Millet,149.2
3458,Kaolack,2018-03-15,Rice,282.6666666666667
3459,Kaolack,2018-03-15,Sorghum,204.8
3460,Kaolack,2018-04-15,Maize,166.2
3461,Kaolack,2018-04-15,Millet,146.2
3462,Kaolack,2018-04-15,Rice,291.6666666666667
3463,Kaolack,2018-04-15,Sorghum,237.2
3464,Kaolack,2018-05-15,Maize,158.6
3465,Kaolack,2018-05-15,Millet,154.6
3466,Kaolack,2018-05-15,Rice,282.5
3467,Kaolack,2018-05-15,Sorghum,245.75
3468,Kaolack,2018-06-15,Maize,168.6
3469,Kaolack,2018-06-15,Millet,163.6
3470,Kaolack,2018-06-15,Rice,283.3333333333333
3471,Kaolack,2018-06-15,Sorghum,264.5
3472,Kaolack,2018-07-15,Maize,172.2
3473,Kaolack,2018-07-15,Millet,164.4
3474,Kaolack,2018-07-15,Rice,284.0
3475,Kaolack,2018-07-15,Sorghum,268.2
3476,Kaolack,2018-08-15,Maize,174.5
3477,Kaolack,2018-08-15,Millet,173.4
3478,Kaolack,2018-08-15,Rice,285.6666666666667
3479,Kaolack,2018-08-15,Sorghum,275.0
3480,Kaolack,2018-09-15,Maize,178.0
3481,Kaolack,2018-09-15,Millet,186.8
3482,Kaolack,2018-09-15,Rice,285.1666666666667
3483,Kaolack,2018-09-15,Sorghum,281.5
3484,Kaolack,2018-10-15,Maize,167.8
3485,Kaolack,2018-10-15,Millet,158.25
3486,Kaolack,2018-10-15,Rice,271.2
3487,Kaolack,2018-10-15,Sorghum,283.5
3488,Kaolack,2018-11-15,Maize,157.4
3489,Kaolack,2018-11-15,Millet,164.8
3490,Kaolack,2018-11-15,Rice,287.5
3491,Kaolack,2018-11-15,Sorghum,253.5
3492,Kaolack,2018-12-15,Maize,153.0
3493,Kaolack,2018-12-15,Millet,172.8
3494,Kaolack,2018-12-15,Rice,298.1666666666667
3495,Kaolack,2018-12-15,Sorghum,208.5
3496,Kaolack,2019-01-15,Maize,165.0
3497,Kaolack,2019-01-15,Millet,163.0
3498,Kaolack,2019-01-15,Rice,296.6666666666667
3499,Kaolack,2019-01-15,Sorghum,214.0
3500,Kaolack,2019-02-15,Maize,171.8
3501,Kaolack,2019-02-15,Millet,173.2
3502,Kaolack,2019-02-15,Rice,296.6666666666667
3503,Kaolack,2019-02-15,Sorghum,215.5
3504,Kaolack,2019-03-15,Maize,177.8
