field_1,field_2,field_3,GID_0,NAME_0
"1777",14.1199998855591,-14.5299997329712,SEN,Senegal
"1778",14.1199998855591,-14.4300003051758,SEN,Senegal
"1779",14.1199998855591,-14.3299999237061,SEN,Senegal
"1780",14.1199998855591,-14.2299995422363,SEN,Senegal
"1781",14.1199998855591,-14.1300001144409,SEN,Senegal
"1782",14.1199998855591,-14.0299997329712,SEN,Senegal
"1783",14.1199998855591,-13.9300003051758,SEN,Senegal
"1784",14.1199998855591,-13.8299999237061,SEN,Senegal
"1785",14.1199998855591,-13.7299995422363,SEN,Senegal
"1786",14.1199998855591,-13.6300001144409,SEN,Senegal
"1787",14.1199998855591,-13.5299997329712,SEN,Senegal
"1788",14.1199998855591,-13.4300003051758,SEN,Senegal
"1789",14.1199998855591,-13.3299999237061,SEN,Senegal
"1790",14.1199998855591,-13.2299995422363,SEN,Senegal
"1791",14.1199998855591,-13.1300001144409,SEN,Senegal
"1792",14.1199998855591,-13.0299997329712,SEN,Senegal
"1793",14.1199998855591,-12.9300003051758,SEN,Senegal
"1794",14.1199998855591,-12.8299999237061,SEN,Senegal
"1795",14.1199998855591,-12.7299995422363,SEN,Senegal
"1796",14.1199998855591,-12.6300001144409,SEN,Senegal
"1797",14.1199998855591,-12.5299997329712,SEN,Senegal
"1798",14.1199998855591,-12.4300003051758,SEN,Senegal
"1799",14.1199998855591,-12.3299999237061,SEN,Senegal
"1800",14.1199998855591,-12.2299995422363,SEN,Senegal
"1801",14.1199998855591,-12.1300001144409,SEN,Senegal
"1802",14.1199998855591,-12.0299997329712,SEN,Senegal
"1822",14.0200004577637,-16.7299995422363,SEN,Senegal
"1823",14.0200004577637,-16.6299991607666,SEN,Senegal
"1824",14.0200004577637,-16.5300006866455,SEN,Senegal
"1825",14.0200004577637,-16.4300003051758,SEN,Senegal
"1826",14.0200004577637,-16.3299999237061,SEN,Senegal
"1827",14.0200004577637,-16.2299995422363,SEN,Senegal
"1828",14.0200004577637,-16.1299991607666,SEN,Senegal
"1829",14.0200004577637,-16.0300006866455,SEN,Senegal
"1830",14.0200004577637,-15.9300003051758,SEN,Senegal
"1831",14.0200004577637,-15.8299999237061,SEN,Senegal
"1832",14.0200004577637,-15.7299995422363,SEN,Senegal
"1833",14.0200004577637,-15.6300001144409,SEN,Senegal
"1834",14.0200004577637,-15.5299997329712,SEN,Senegal
"1835",14.0200004577637,-15.4300003051758,SEN,Senegal
"1836",14.0200004577637,-15.3299999237061,SEN,Senegal
"1837",14.0200004577637,-15.2299995422363,SEN,Senegal
"1838",14.0200004577637,-15.1300001144409,SEN,Senegal
"1839",14.0200004577637,-15.0299997329712,SEN,Senegal
"1840",14.0200004577637,-14.9300003051758,SEN,Senegal
"1841",14.0200004577637,-14.8299999237061,SEN,Senegal
"1842",14.0200004577637,-14.7299995422363,SEN,Senegal
"1843",14.0200004577637,-14.6300001144409,SEN,Senegal
"1844",14.0200004577637,-14.5299997329712,SEN,Senegal
"1845",14.0200004577637,-14.4300003051758,SEN,Senegal
"1846",14.0200004577637,-14.3299999237061,SEN,Senegal
"1847",14.0200004577637,-14.2299995422363,SEN,Senegal
"1848",14.0200004577637,-14.1300001144409,SEN,Senegal
"1849",14.0200004577637,-14.0299997329712,SEN,Senegal
"1850",14.0200004577637,-13.9300003051758,SEN,Senegal
"1851",14.0200004577637,-13.8299999237061,SEN,Senegal
"1852",14.0200004577637,-13.7299995422363,SEN,Senegal
"1853",14.0200004577637,-13.6300001144409,SEN,Senegal
"1854",14.0200004577637,-13.5299997329712,SEN,Senegal
"1855",14.0200004577637,-13.4300003051758,SEN,Senegal
"1856",14.0200004577637,-13.3299999237061,SEN,Senegal
"1857",14.0200004577637,-13.2299995422363,SEN,Senegal
"1858",14.0200004577637,-13.1300001144409,SEN,Senegal
"1859",14.0200004577637,-13.0299997329712,SEN,Senegal
"1860",14.0200004577637,-12.9300003051758,SEN,Senegal
"1861",14.0200004577637,-12.8299999237061,SEN,Senegal
"1862",14.0200004577637,-12.7299995422363,SEN,Senegal
"1863",14.0200004577637,-12.6300001144409,SEN,Senegal
"1864",14.0200004577637,-12.5299997329712,SEN,Senegal
"1865",14.0200004577637,-12.4300003051758,SEN,Senegal
"1866",14.0200004577637,-12.3299999237061,SEN,Senegal
"1867",14.0200004577637,-12.2299995422363,SEN,Senegal
"1868",14.0200004577637,-12.1300001144409,SEN,Senegal
"1869",14.0200004577637,-12.0299997329712,SEN,Senegal
"1889",13.9200000762939,-16.7299995422363,SEN,Senegal
"1890",13.9200000762939,-16.6299991607666,SEN,Senegal
"1891",13.9200000762939,-16.5300006866455,SEN,Senegal
"1892",13.9200000762939,-16.4300003051758,SEN,Senegal
"1893",13.9200000762939,-16.3299999237061,SEN,Senegal
"1894",13.9200000762939,-16.2299995422363,SEN,Senegal
"1895",13.9200000762939,-16.1299991607666,SEN,Senegal
"1896",13.9200000762939,-16.0300006866455,SEN,Senegal
"1897",13.9200000762939,-15.9300003051758,SEN,Senegal
"1898",13.9200000762939,-15.8299999237061,SEN,Senegal
"1899",13.9200000762939,-15.7299995422363,SEN,Senegal
"1900",13.9200000762939,-15.6300001144409,SEN,Senegal
"1901",13.9200000762939,-15.5299997329712,SEN,Senegal
"1902",13.9200000762939,-15.4300003051758,SEN,Senegal
"1903",13.9200000762939,-15.3299999237061,SEN,Senegal
"1904",13.9200000762939,-15.2299995422363,SEN,Senegal
"1905",13.9200000762939,-15.1300001144409,SEN,Senegal
"1906",13.9200000762939,-15.0299997329712,SEN,Senegal
"1907",13.9200000762939,-14.9300003051758,SEN,Senegal
"1908",13.9200000762939,-14.8299999237061,SEN,Senegal
"1909",13.9200000762939,-14.7299995422363,SEN,Senegal
"1910",13.9200000762939,-14.6300001144409,SEN,Senegal
"1911",13.9200000762939,-14.5299997329712,SEN,Senegal
"1912",13.9200000762939,-14.4300003051758,SEN,Senegal
"1913",13.9200000762939,-14.3299999237061,SEN,Senegal
"1914",13.9200000762939,-14.2299995422363,SEN,Senegal
"1915",13.9200000762939,-14.1300001144409,SEN,Senegal
"1916",13.9200000762939,-14.0299997329712,SEN,Senegal
"1917",13.9200000762939,-13.9300003051758,SEN,Senegal
"1918",13.9200000762939,-13.8299999237061,SEN,Senegal
"1919",13.9200000762939,-13.7299995422363,SEN,Senegal
"1920",13.9200000762939,-13.6300001144409,SEN,Senegal
"1921",13.9200000762939,-13.5299997329712,SEN,Senegal
"1922",13.9200000762939,-13.4300003051758,SEN,Senegal
"1923",13.9200000762939,-13.3299999237061,SEN,Senegal
"1924",13.9200000762939,-13.2299995422363,SEN,Senegal
"1925",13.9200000762939,-13.1300001144409,SEN,Senegal
"1926",13.9200000762939,-13.0299997329712,SEN,Senegal
"1927",13.9200000762939,-12.9300003051758,SEN,Senegal
"1928",13.9200000762939,-12.8299999237061,SEN,Senegal
"1929",13.9200000762939,-12.7299995422363,SEN,Senegal
"1930",13.9200000762939,-12.6300001144409,SEN,Senegal
"1931",13.9200000762939,-12.5299997329712,SEN,Senegal
"1932",13.9200000762939,-12.4300003051758,SEN,Senegal
"1933",13.9200000762939,-12.3299999237061,SEN,Senegal
"1934",13.9200000762939,-12.2299995422363,SEN,Senegal
"1935",13.9200000762939,-12.1300001144409,SEN,Senegal
"1936",13.9200000762939,-12.0299997329712,SEN,Senegal
"1956",13.8199996948242,-16.7299995422363,SEN,Senegal
"1957",13.8199996948242,-16.6299991607666,SEN,Senegal
"1958",13.8199996948242,-16.5300006866455,SEN,Senegal
"1959",13.8199996948242,-16.4300003051758,SEN,Senegal
"1960",13.8199996948242,-16.3299999237061,SEN,Senegal
"1961",13.8199996948242,-16.2299995422363,SEN,Senegal
"1962",13.8199996948242,-16.1299991607666,SEN,Senegal
"1963",13.8199996948242,-16.0300006866455,SEN,Senegal
"1964",13.8199996948242,-15.9300003051758,SEN,Senegal
"1965",13.8199996948242,-15.8299999237061,SEN,Senegal
"1966",13.8199996948242,-15.7299995422363,SEN,Senegal
"1967",13.8199996948242,-15.6300001144409,SEN,Senegal
"1968",13.8199996948242,-15.5299997329712,SEN,Senegal
"1969",13.8199996948242,-15.4300003051758,SEN,Senegal
"1970",13.8199996948242,-15.3299999237061,SEN,Senegal
"1971",13.8199996948242,-15.2299995422363,SEN,Senegal
"1972",13.8199996948242,-15.1300001144409,SEN,Senegal
"1973",13.8199996948242,-15.0299997329712,SEN,Senegal
"1974",13.8199996948242,-14.9300003051758,SEN,Senegal
"1975",13.8199996948242,-14.8299999237061,SEN,Senegal
"1976",13.8199996948242,-14.7299995422363,SEN,Senegal
"1977",13.8199996948242,-14.6300001144409,SEN,Senegal
"1978",13.8199996948242,-14.5299997329712,SEN,Senegal
"1979",13.8199996948242,-14.4300003051758,SEN,Senegal
"1980",13.8199996948242,-14.3299999237061,SEN,Senegal
"1981",13.8199996948242,-14.2299995422363,SEN,Senegal
"1982",13.8199996948242,-14.1300001144409,SEN,Senegal
"1983",13.8199996948242,-14.0299997329712,SEN,Senegal
"1984",13.8199996948242,-13.9300003051758,SEN,Senegal
"1985",13.8199996948242,-13.8299999237061,SEN,Senegal
"1986",13.8199996948242,-13.7299995422363,SEN,Senegal
"1987",13.8199996948242,-13.6300001144409,SEN,Senegal
"1988",13.8199996948242,-13.5299997329712,SEN,Senegal
"1989",13.8199996948242,-13.4300003051758,SEN,Senegal
"1990",13.8199996948242,-13.3299999237061,SEN,Senegal
"1991",13.8199996948242,-13.2299995422363,SEN,Senegal
"1992",13.8199996948242,-13.1300001144409,SEN,Senegal
"1993",13.8199996948242,-13.0299997329712,SEN,Senegal
"1994",13.8199996948242,-12.9300003051758,SEN,Senegal
"1995",13.8199996948242,-12.8299999237061,SEN,Senegal
"1996",13.8199996948242,-12.7299995422363,SEN,Senegal
"1997",13.8199996948242,-12.6300001144409,SEN,Senegal
"1998",13.8199996948242,-12.5299997329712,SEN,Senegal
"1999",13.8199996948242,-12.4300003051758,SEN,Senegal
"2000",13.8199996948242,-12.3299999237061,SEN,Senegal
"2001",13.8199996948242,-12.2299995422363,SEN,Senegal
"2002",13.8199996948242,-12.1300001144409,SEN,Senegal
"2003",13.8199996948242,-12.0299997329712,SEN,Senegal
"2024",13.7200002670288,-16.6299991607666,SEN,Senegal
"2025",13.7200002670288,-16.5300006866455,SEN,Senegal
"2026",13.7200002670288,-16.4300003051758,SEN,Senegal
"2027",13.7200002670288,-16.3299999237061,SEN,Senegal
"2028",13.7200002670288,-16.2299995422363,SEN,Senegal
"2029",13.7200002670288,-16.1299991607666,SEN,Senegal
"2030",13.7200002670288,-16.0300006866455,SEN,Senegal
"2031",13.7200002670288,-15.9300003051758,SEN,Senegal
"2032",13.7200002670288,-15.8299999237061,SEN,Senegal
"2033",13.7200002670288,-15.7299995422363,SEN,Senegal
"2034",13.7200002670288,-15.6300001144409,SEN,Senegal
"2035",13.7200002670288,-15.5299997329712,SEN,Senegal
"2043",13.7200002670288,-14.7299995422363,SEN,Senegal
"2044",13.7200002670288,-14.6300001144409,SEN,Senegal
"2045",13.7200002670288,-14.5299997329712,SEN,Senegal
"2046",13.7200002670288,-14.4300003051758,SEN,Senegal
"2047",13.7200002670288,-14.3299999237061,SEN,Senegal
"2048",13.7200002670288,-14.2299995422363,SEN,Senegal
"2049",13.7200002670288,-14.1300001144409,SEN,Senegal
"2050",13.7200002670288,-14.0299997329712,SEN,Senegal
"2051",13.7200002670288,-13.9300003051758,SEN,Senegal
"2052",13.7200002670288,-13.8299999237061,SEN,Senegal
"2053",13.7200002670288,-13.7299995422363,SEN,Senegal
"2054",13.7200002670288,-13.6300001144409,SEN,Senegal
"2055",13.7200002670288,-13.5299997329712,SEN,Senegal
"2056",13.7200002670288,-13.4300003051758,SEN,Senegal
"2057",13.7200002670288,-13.3299999237061,SEN,Senegal
"2058",13.7200002670288,-13.2299995422363,SEN,Senegal
"2059",13.7200002670288,-13.1300001144409,SEN,Senegal
"2060",13.7200002670288,-13.0299997329712,SEN,Senegal
"2061",13.7200002670288,-12.9300003051758,SEN,Senegal
"2062",13.7200002670288,-12.8299999237061,SEN,Senegal
"2063",13.7200002670288,-12.7299995422363,SEN,Senegal
"2064",13.7200002670288,-12.6300001144409,SEN,Senegal
"2065",13.7200002670288,-12.5299997329712,SEN,Senegal
"2066",13.7200002670288,-12.4300003051758,SEN,Senegal
"2067",13.7200002670288,-12.3299999237061,SEN,Senegal
"2068",13.7200002670288,-12.2299995422363,SEN,Senegal
"2069",13.7200002670288,-12.1300001144409,SEN,Senegal
"2092",13.6199998855591,-16.5300006866455,SEN,Senegal
"2093",13.6199998855591,-16.4300003051758,SEN,Senegal
"2094",13.6199998855591,-16.3299999237061,SEN,Senegal
"2095",13.6199998855591,-16.2299995422363,SEN,Senegal
"2096",13.6199998855591,-16.1299991607666,SEN,Senegal
"2097",13.6199998855591,-16.0300006866455,SEN,Senegal
"2098",13.6199998855591,-15.9300003051758,SEN,Senegal
"2099",13.6199998855591,-15.8299999237061,SEN,Senegal
"2100",13.6199998855591,-15.7299995422363,SEN,Senegal
"2101",13.6199998855591,-15.6300001144409,SEN,Senegal
"2102",13.6199998855591,-15.5299997329712,SEN,Senegal
"2113",13.6199998855591,-14.4300003051758,SEN,Senegal
"2114",13.6199998855591,-14.3299999237061,SEN,Senegal
"2115",13.6199998855591,-14.2299995422363,SEN,Senegal
"2116",13.6199998855591,-14.1300001144409,SEN,Senegal
"2117",13.6199998855591,-14.0299997329712,SEN,Senegal
"2118",13.6199998855591,-13.9300003051758,SEN,Senegal
"2119",13.6199998855591,-13.8299999237061,SEN,Senegal
"2120",13.6199998855591,-13.7299995422363,SEN,Senegal
"2121",13.6199998855591,-13.6300001144409,SEN,Senegal
"2122",13.6199998855591,-13.5299997329712,SEN,Senegal
"2123",13.6199998855591,-13.4300003051758,SEN,Senegal
"2124",13.6199998855591,-13.3299999237061,SEN,Senegal
"2125",13.6199998855591,-13.2299995422363,SEN,Senegal
"2126",13.6199998855591,-13.1300001144409,SEN,Senegal
"2127",13.6199998855591,-13.0299997329712,SEN,Senegal
"2128",13.6199998855591,-12.9300003051758,SEN,Senegal
"2129",13.6199998855591,-12.8299999237061,SEN,Senegal
"2130",13.6199998855591,-12.7299995422363,SEN,Senegal
"2131",13.6199998855591,-12.6300001144409,SEN,Senegal
"2132",13.6199998855591,-12.5299997329712,SEN,Senegal
"2133",13.6199998855591,-12.4300003051758,SEN,Senegal
"2134",13.6199998855591,-12.3299999237061,SEN,Senegal
"2135",13.6199998855591,-12.2299995422363,SEN,Senegal
"2136",13.6199998855591,-12.1300001144409,SEN,Senegal
"2173",13.5200004577637,-15.1300001144409,SEN,Senegal
"2180",13.5200004577637,-14.4300003051758,SEN,Senegal
"2181",13.5200004577637,-14.3299999237061,SEN,Senegal
"2182",13.5200004577637,-14.2299995422363,SEN,Senegal
"2186",13.5200004577637,-13.8299999237061,SEN,Senegal
"2187",13.5200004577637,-13.7299995422363,SEN,Senegal
"2188",13.5200004577637,-13.6300001144409,SEN,Senegal
"2189",13.5200004577637,-13.5299997329712,SEN,Senegal
"2190",13.5200004577637,-13.4300003051758,SEN,Senegal
"2191",13.5200004577637,-13.3299999237061,SEN,Senegal
"2192",13.5200004577637,-13.2299995422363,SEN,Senegal
"2193",13.5200004577637,-13.1300001144409,SEN,Senegal
"2194",13.5200004577637,-13.0299997329712,SEN,Senegal
"2195",13.5200004577637,-12.9300003051758,SEN,Senegal
"2196",13.5200004577637,-12.8299999237061,SEN,Senegal
"2197",13.5200004577637,-12.7299995422363,SEN,Senegal
"2198",13.5200004577637,-12.6300001144409,SEN,Senegal
"2199",13.5200004577637,-12.5299997329712,SEN,Senegal
"2200",13.5200004577637,-12.4300003051758,SEN,Senegal
"2201",13.5200004577637,-12.3299999237061,SEN,Senegal
"2202",13.5200004577637,-12.2299995422363,SEN,Senegal
"2203",13.5200004577637,-12.1300001144409,SEN,Senegal
"2204",13.5200004577637,-12.0299997329712,SEN,Senegal
"2240",13.4200000762939,-15.1300001144409,SEN,Senegal
"2241",13.4200000762939,-15.0299997329712,SEN,Senegal
"2242",13.4200000762939,-14.9300003051758,SEN,Senegal
"2243",13.4200000762939,-14.8299999237061,SEN,Senegal
"2254",13.4200000762939,-13.7299995422363,SEN,Senegal
"2255",13.4200000762939,-13.6300001144409,SEN,Senegal
"2256",13.4200000762939,-13.5299997329712,SEN,Senegal
"2257",13.4200000762939,-13.4300003051758,SEN,Senegal
"2258",13.4200000762939,-13.3299999237061,SEN,Senegal
"2259",13.4200000762939,-13.2299995422363,SEN,Senegal
"2260",13.4200000762939,-13.1300001144409,SEN,Senegal
"2261",13.4200000762939,-13.0299997329712,SEN,Senegal
"2262",13.4200000762939,-12.9300003051758,SEN,Senegal
"2263",13.4200000762939,-12.8299999237061,SEN,Senegal
"2264",13.4200000762939,-12.7299995422363,SEN,Senegal
"2265",13.4200000762939,-12.6300001144409,SEN,Senegal
"2266",13.4200000762939,-12.5299997329712,SEN,Senegal
"2267",13.4200000762939,-12.4300003051758,SEN,Senegal
"2268",13.4200000762939,-12.3299999237061,SEN,Senegal
"2269",13.4200000762939,-12.2299995422363,SEN,Senegal
"2270",13.4200000762939,-12.1300001144409,SEN,Senegal
"2271",13.4200000762939,-12.0299997329712,SEN,Senegal
"2272",13.4200000762939,-11.9300003051758,SEN,Senegal
"2301",13.3199996948242,-15.7299995422363,SEN,Senegal
"2302",13.3199996948242,-15.6300001144409,SEN,Senegal
"2303",13.3199996948242,-15.5299997329712,SEN,Senegal
"2304",13.3199996948242,-15.4300003051758,SEN,Senegal
"2305",13.3199996948242,-15.3299999237061,SEN,Senegal
"2306",13.3199996948242,-15.2299995422363,SEN,Senegal
"2307",13.3199996948242,-15.1300001144409,SEN,Senegal
"2308",13.3199996948242,-15.0299997329712,SEN,Senegal
"2309",13.3199996948242,-14.9300003051758,SEN,Senegal
"2310",13.3199996948242,-14.8299999237061,SEN,Senegal
"2311",13.3199996948242,-14.7299995422363,SEN,Senegal
"2312",13.3199996948242,-14.6300001144409,SEN,Senegal
"2313",13.3199996948242,-14.5299997329712,SEN,Senegal
"2320",13.3199996948242,-13.8299999237061,SEN,Senegal
"2321",13.3199996948242,-13.7299995422363,SEN,Senegal
"2322",13.3199996948242,-13.6300001144409,SEN,Senegal
"2323",13.3199996948242,-13.5299997329712,SEN,Senegal
"2324",13.3199996948242,-13.4300003051758,SEN,Senegal
"2325",13.3199996948242,-13.3299999237061,SEN,Senegal
"2326",13.3199996948242,-13.2299995422363,SEN,Senegal
"2327",13.3199996948242,-13.1300001144409,SEN,Senegal
"2328",13.3199996948242,-13.0299997329712,SEN,Senegal
"2329",13.3199996948242,-12.9300003051758,SEN,Senegal
"2330",13.3199996948242,-12.8299999237061,SEN,Senegal
"2331",13.3199996948242,-12.7299995422363,SEN,Senegal
"2332",13.3199996948242,-12.6300001144409,SEN,Senegal
"2333",13.3199996948242,-12.5299997329712,SEN,Senegal
"2334",13.3199996948242,-12.4300003051758,SEN,Senegal
"2335",13.3199996948242,-12.3299999237061,SEN,Senegal
"2336",13.3199996948242,-12.2299995422363,SEN,Senegal
"2337",13.3199996948242,-12.1300001144409,SEN,Senegal
"2338",13.3199996948242,-12.0299997329712,SEN,Senegal
"2339",13.3199996948242,-11.9300003051758,SEN,Senegal
"2340",13.3199996948242,-11.8299999237061,SEN,Senegal
"2341",13.3199996948242,-11.7299995422363,SEN,Senegal
"2342",13.3199996948242,-11.6300001144409,SEN,Senegal
"2368",13.2200002670288,-15.7299995422363,SEN,Senegal
"2369",13.2200002670288,-15.6300001144409,SEN,Senegal
"2370",13.2200002670288,-15.5299997329712,SEN,Senegal
"2371",13.2200002670288,-15.4300003051758,SEN,Senegal
"2372",13.2200002670288,-15.3299999237061,SEN,Senegal
"2373",13.2200002670288,-15.2299995422363,SEN,Senegal
"2374",13.2200002670288,-15.1300001144409,SEN,Senegal
"2375",13.2200002670288,-15.0299997329712,SEN,Senegal
"2376",13.2200002670288,-14.9300003051758,SEN,Senegal
"2377",13.2200002670288,-14.8299999237061,SEN,Senegal
"2378",13.2200002670288,-14.7299995422363,SEN,Senegal
"2379",13.2200002670288,-14.6300001144409,SEN,Senegal
"2380",13.2200002670288,-14.5299997329712,SEN,Senegal
"2381",13.2200002670288,-14.4300003051758,SEN,Senegal
"2382",13.2200002670288,-14.3299999237061,SEN,Senegal
"2384",13.2200002670288,-14.1300001144409,SEN,Senegal
"2385",13.2200002670288,-14.0299997329712,SEN,Senegal
"2386",13.2200002670288,-13.9300003051758,SEN,Senegal
"2387",13.2200002670288,-13.8299999237061,SEN,Senegal
"2388",13.2200002670288,-13.7299995422363,SEN,Senegal
"2389",13.2200002670288,-13.6300001144409,SEN,Senegal
"2390",13.2200002670288,-13.5299997329712,SEN,Senegal
"2391",13.2200002670288,-13.4300003051758,SEN,Senegal
"2392",13.2200002670288,-13.3299999237061,SEN,Senegal
"2393",13.2200002670288,-13.2299995422363,SEN,Senegal
"2394",13.2200002670288,-13.1300001144409,SEN,Senegal
"2395",13.2200002670288,-13.0299997329712,SEN,Senegal
"2396",13.2200002670288,-12.9300003051758,SEN,Senegal
"2397",13.2200002670288,-12.8299999237061,SEN,Senegal
"2398",13.2200002670288,-12.7299995422363,SEN,Senegal
"2399",13.2200002670288,-12.6300001144409,SEN,Senegal
"2400",13.2200002670288,-12.5299997329712,SEN,Senegal
"2401",13.2200002670288,-12.4300003051758,SEN,Senegal
"2402",13.2200002670288,-12.3299999237061,SEN,Senegal
"2403",13.2200002670288,-12.2299995422363,SEN,Senegal
"2404",13.2200002670288,-12.1300001144409,SEN,Senegal
"2405",13.2200002670288,-12.0299997329712,SEN,Senegal
"2406",13.2200002670288,-11.9300003051758,SEN,Senegal
"2407",13.2200002670288,-11.8299999237061,SEN,Senegal
"2408",13.2200002670288,-11.7299995422363,SEN,Senegal
"2409",13.2200002670288,-11.6300001144409,SEN,Senegal
"2426",13.1199998855591,-16.6299991607666,SEN,Senegal
"2427",13.1199998855591,-16.5300006866455,SEN,Senegal
"2428",13.1199998855591,-16.4300003051758,SEN,Senegal
"2429",13.1199998855591,-16.3299999237061,SEN,Senegal
"2430",13.1199998855591,-16.2299995422363,SEN,Senegal
"2431",13.1199998855591,-16.1299991607666,SEN,Senegal
"2432",13.1199998855591,-16.0300006866455,SEN,Senegal
"2433",13.1199998855591,-15.9300003051758,SEN,Senegal
"2434",13.1199998855591,-15.8299999237061,SEN,Senegal
"2435",13.1199998855591,-15.7299995422363,SEN,Senegal
"2436",13.1199998855591,-15.6300001144409,SEN,Senegal
"2437",13.1199998855591,-15.5299997329712,SEN,Senegal
"2438",13.1199998855591,-15.4300003051758,SEN,Senegal
"2439",13.1199998855591,-15.3299999237061,SEN,Senegal
"2440",13.1199998855591,-15.2299995422363,SEN,Senegal
"2441",13.1199998855591,-15.1300001144409,SEN,Senegal
"2442",13.1199998855591,-15.0299997329712,SEN,Senegal
"2443",13.1199998855591,-14.9300003051758,SEN,Senegal
"2444",13.1199998855591,-14.8299999237061,SEN,Senegal
"2445",13.1199998855591,-14.7299995422363,SEN,Senegal
"2446",13.1199998855591,-14.6300001144409,SEN,Senegal
"2447",13.1199998855591,-14.5299997329712,SEN,Senegal
"2448",13.1199998855591,-14.4300003051758,SEN,Senegal
"2449",13.1199998855591,-14.3299999237061,SEN,Senegal
"2450",13.1199998855591,-14.2299995422363,SEN,Senegal
"2451",13.1199998855591,-14.1300001144409,SEN,Senegal
"2452",13.1199998855591,-14.0299997329712,SEN,Senegal
"2453",13.1199998855591,-13.9300003051758,SEN,Senegal
"2454",13.1199998855591,-13.8299999237061,SEN,Senegal
"2455",13.1199998855591,-13.7299995422363,SEN,Senegal
"2456",13.1199998855591,-13.6300001144409,SEN,Senegal
"2457",13.1199998855591,-13.5299997329712,SEN,Senegal
"2458",13.1199998855591,-13.4300003051758,SEN,Senegal
"2459",13.1199998855591,-13.3299999237061,SEN,Senegal
"2460",13.1199998855591,-13.2299995422363,SEN,Senegal
"2461",13.1199998855591,-13.1300001144409,SEN,Senegal
"2462",13.1199998855591,-13.0299997329712,SEN,Senegal
"2463",13.1199998855591,-12.9300003051758,SEN,Senegal
"2464",13.1199998855591,-12.8299999237061,SEN,Senegal
"2465",13.1199998855591,-12.7299995422363,SEN,Senegal
"2466",13.1199998855591,-12.6300001144409,SEN,Senegal
"2467",13.1199998855591,-12.5299997329712,SEN,Senegal
"2468",13.1199998855591,-12.4300003051758,SEN,Senegal
"2469",13.1199998855591,-12.3299999237061,SEN,Senegal
"2470",13.1199998855591,-12.2299995422363,SEN,Senegal
"2471",13.1199998855591,-12.1300001144409,SEN,Senegal
"2472",13.1199998855591,-12.0299997329712,SEN,Senegal
"2473",13.1199998855591,-11.9300003051758,SEN,Senegal
"2474",13.1199998855591,-11.8299999237061,SEN,Senegal
"2475",13.1199998855591,-11.7299995422363,SEN,Senegal
"2476",13.1199998855591,-11.6300001144409,SEN,Senegal
"2477",13.1199998855591,-11.5299997329712,SEN,Senegal
"2492",13.0200004577637,-16.7299995422363,SEN,Senegal
"2493",13.0200004577637,-16.6299991607666,SEN,Senegal
"2494",13.0200004577637,-16.5300006866455,SEN,Senegal
"2495",13.0200004577637,-16.4300003051758,SEN,Senegal
"2496",13.0200004577637,-16.3299999237061,SEN,Senegal
"2497",13.0200004577637,-16.2299995422363,SEN,Senegal
"2498",13.0200004577637,-16.1299991607666,SEN,Senegal
"2499",13.0200004577637,-16.0300006866455,SEN,Senegal
"2500",13.0200004577637,-15.9300003051758,SEN,Senegal
"2501",13.0200004577637,-15.8299999237061,SEN,Senegal
"2502",13.0200004577637,-15.7299995422363,SEN,Senegal
"2503",13.0200004577637,-15.6300001144409,SEN,Senegal
"2504",13.0200004577637,-15.5299997329712,SEN,Senegal
"2505",13.0200004577637,-15.4300003051758,SEN,Senegal
"2506",13.0200004577637,-15.3299999237061,SEN,Senegal
"2507",13.0200004577637,-15.2299995422363,SEN,Senegal
"2508",13.0200004577637,-15.1300001144409,SEN,Senegal
"2509",13.0200004577637,-15.0299997329712,SEN,Senegal
"2510",13.0200004577637,-14.9300003051758,SEN,Senegal
"2511",13.0200004577637,-14.8299999237061,SEN,Senegal
"2512",13.0200004577637,-14.7299995422363,SEN,Senegal
"2513",13.0200004577637,-14.6300001144409,SEN,Senegal
"2514",13.0200004577637,-14.5299997329712,SEN,Senegal
"2515",13.0200004577637,-14.4300003051758,SEN,Senegal
"2516",13.0200004577637,-14.3299999237061,SEN,Senegal
"2517",13.0200004577637,-14.2299995422363,SEN,Senegal
"2518",13.0200004577637,-14.1300001144409,SEN,Senegal
"2519",13.0200004577637,-14.0299997329712,SEN,Senegal
"2520",13.0200004577637,-13.9300003051758,SEN,Senegal
"2521",13.0200004577637,-13.8299999237061,SEN,Senegal
"2522",13.0200004577637,-13.7299995422363,SEN,Senegal
"2523",13.0200004577637,-13.6300001144409,SEN,Senegal
"2524",13.0200004577637,-13.5299997329712,SEN,Senegal
"2525",13.0200004577637,-13.4300003051758,SEN,Senegal
"2526",13.0200004577637,-13.3299999237061,SEN,Senegal
"2527",13.0200004577637,-13.2299995422363,SEN,Senegal
"2528",13.0200004577637,-13.1300001144409,SEN,Senegal
"2529",13.0200004577637,-13.0299997329712,SEN,Senegal
"2530",13.0200004577637,-12.9300003051758,SEN,Senegal
"2531",13.0200004577637,-12.8299999237061,SEN,Senegal
"2532",13.0200004577637,-12.7299995422363,SEN,Senegal
"2533",13.0200004577637,-12.6300001144409,SEN,Senegal
"2534",13.0200004577637,-12.5299997329712,SEN,Senegal
"2535",13.0200004577637,-12.4300003051758,SEN,Senegal
"2536",13.0200004577637,-12.3299999237061,SEN,Senegal
"2537",13.0200004577637,-12.2299995422363,SEN,Senegal
