,adm1_name,year,dec_day,variable,value
3200,Ziguinchor,2020,230,Rainfall,258.935
3201,Ziguinchor,2020,240,Rainfall,243.445
3202,Ziguinchor,2020,250,Rainfall,128.099
3203,Ziguinchor,2020,260,Rainfall,67.685
3204,Ziguinchor,2020,270,Rainfall,58.245
3205,Ziguinchor,2020,280,Rainfall,40.494
3206,Ziguinchor,2020,290,Rainfall,2.329
3207,Ziguinchor,2020,300,Rainfall,1.23
3208,Ziguinchor,2020,310,Rainfall,0.0
3209,Ziguinchor,2020,320,Rainfall,0.0
3210,Diourbel,2012,0,Rainfall,0.0
3211,Diourbel,2012,10,Rainfall,0.0
3212,Diourbel,2012,20,Rainfall,0.0
3213,Diourbel,2012,30,Rainfall,0.0
3214,Diourbel,2012,40,Rainfall,0.0
3215,Diourbel,2012,50,Rainfall,0.0
3216,Diourbel,2012,60,Rainfall,0.0
3217,Diourbel,2012,70,Rainfall,0.0
3218,Diourbel,2012,80,Rainfall,0.0
3219,Diourbel,2012,90,Rainfall,0.0
3220,Diourbel,2012,100,Rainfall,0.0
3221,Diourbel,2012,110,Rainfall,0.0
3222,Diourbel,2012,120,Rainfall,0.0
3223,Diourbel,2012,130,Rainfall,0.0
3224,Diourbel,2012,140,Rainfall,1.0
3225,Diourbel,2012,150,Rainfall,4.676
3226,Diourbel,2012,160,Rainfall,2.181
3227,Diourbel,2012,170,Rainfall,8.515
3228,Diourbel,2012,180,Rainfall,53.971
3229,Diourbel,2012,190,Rainfall,45.181
3230,Diourbel,2012,200,Rainfall,37.546
3231,Diourbel,2012,210,Rainfall,47.111
3232,Diourbel,2012,220,Rainfall,88.454
3233,Diourbel,2012,230,Rainfall,63.675
3234,Diourbel,2012,240,Rainfall,82.476
3235,Diourbel,2012,250,Rainfall,23.651
3236,Diourbel,2012,260,Rainfall,112.984
3237,Diourbel,2012,270,Rainfall,21.171
3238,Diourbel,2012,280,Rainfall,9.998
3239,Diourbel,2012,290,Rainfall,10.245
3240,Diourbel,2012,300,Rainfall,0.998
3241,Diourbel,2012,310,Rainfall,0.0
3242,Diourbel,2012,320,Rainfall,0.0
3243,Diourbel,2012,330,Rainfall,0.0
3244,Diourbel,2012,340,Rainfall,0.005
3245,Diourbel,2012,350,Rainfall,0.005
3246,Diourbel,2013,0,Rainfall,0.14300000000000002
3247,Diourbel,2013,10,Rainfall,0.0
3248,Diourbel,2013,20,Rainfall,0.263
3249,Diourbel,2013,30,Rainfall,0.0
3250,Diourbel,2013,40,Rainfall,0.0
3251,Diourbel,2013,50,Rainfall,0.0
3252,Diourbel,2013,60,Rainfall,0.0
3253,Diourbel,2013,70,Rainfall,0.0
3254,Diourbel,2013,80,Rainfall,0.0
3255,Diourbel,2013,90,Rainfall,0.0
3256,Diourbel,2013,100,Rainfall,0.0
3257,Diourbel,2013,110,Rainfall,0.0
3258,Diourbel,2013,120,Rainfall,0.0
3259,Diourbel,2013,130,Rainfall,0.0
3260,Diourbel,2013,140,Rainfall,1.0
3261,Diourbel,2013,150,Rainfall,2.518
3262,Diourbel,2013,160,Rainfall,2.658
3263,Diourbel,2013,170,Rainfall,5.533
3264,Diourbel,2013,180,Rainfall,27.909
3265,Diourbel,2013,190,Rainfall,10.235
3266,Diourbel,2013,200,Rainfall,38.833
3267,Diourbel,2013,210,Rainfall,61.32100000000001
3268,Diourbel,2013,220,Rainfall,54.449
3269,Diourbel,2013,230,Rainfall,82.039
3270,Diourbel,2013,240,Rainfall,52.058
3271,Diourbel,2013,250,Rainfall,57.651
3272,Diourbel,2013,260,Rainfall,24.152
3273,Diourbel,2013,270,Rainfall,24.261
3274,Diourbel,2013,280,Rainfall,14.583
3275,Diourbel,2013,290,Rainfall,5.93
3276,Diourbel,2013,300,Rainfall,0.998
3277,Diourbel,2013,310,Rainfall,0.0
3278,Diourbel,2013,320,Rainfall,0.0
3279,Diourbel,2013,330,Rainfall,0.005
3280,Diourbel,2013,340,Rainfall,0.005
3281,Diourbel,2013,350,Rainfall,0.005
3282,Diourbel,2014,0,Rainfall,0.0
3283,Diourbel,2014,10,Rainfall,0.0
3284,Diourbel,2014,20,Rainfall,0.0
3285,Diourbel,2014,30,Rainfall,0.0
3286,Diourbel,2014,40,Rainfall,0.0
3287,Diourbel,2014,50,Rainfall,0.0
3288,Diourbel,2014,60,Rainfall,0.0
3289,Diourbel,2014,70,Rainfall,0.0
3290,Diourbel,2014,80,Rainfall,0.0
3291,Diourbel,2014,90,Rainfall,0.0
3292,Diourbel,2014,100,Rainfall,0.0
3293,Diourbel,2014,110,Rainfall,0.0
3294,Diourbel,2014,120,Rainfall,0.0
3295,Diourbel,2014,130,Rainfall,0.0
3296,Diourbel,2014,140,Rainfall,1.0
3297,Diourbel,2014,150,Rainfall,4.128
3298,Diourbel,2014,160,Rainfall,1.15
3299,Diourbel,2014,170,Rainfall,1.936
3300,Diourbel,2014,180,Rainfall,12.454
3301,Diourbel,2014,190,Rainfall,25.915
3302,Diourbel,2014,200,Rainfall,7.086
3303,Diourbel,2014,210,Rainfall,24.331
3304,Diourbel,2014,220,Rainfall,76.559
3305,Diourbel,2014,230,Rainfall,46.573
3306,Diourbel,2014,240,Rainfall,20.923
3307,Diourbel,2014,250,Rainfall,60.264
3308,Diourbel,2014,260,Rainfall,33.396
3309,Diourbel,2014,270,Rainfall,17.117
3310,Diourbel,2014,280,Rainfall,4.07
3311,Diourbel,2014,290,Rainfall,2.971
3312,Diourbel,2014,300,Rainfall,0.998
3313,Diourbel,2014,310,Rainfall,0.0
3314,Diourbel,2014,320,Rainfall,0.0
3315,Diourbel,2014,330,Rainfall,0.008
3316,Diourbel,2014,340,Rainfall,0.005
3317,Diourbel,2014,350,Rainfall,0.005
3318,Diourbel,2015,0,Rainfall,0.574
3319,Diourbel,2015,10,Rainfall,0.269
3320,Diourbel,2015,20,Rainfall,0.0
3321,Diourbel,2015,30,Rainfall,0.0
3322,Diourbel,2015,40,Rainfall,0.0
3323,Diourbel,2015,50,Rainfall,0.0
3324,Diourbel,2015,60,Rainfall,0.0
3325,Diourbel,2015,70,Rainfall,0.0
3326,Diourbel,2015,80,Rainfall,0.0
3327,Diourbel,2015,90,Rainfall,0.0
3328,Diourbel,2015,100,Rainfall,0.0
3329,Diourbel,2015,110,Rainfall,0.0
3330,Diourbel,2015,120,Rainfall,0.0
3331,Diourbel,2015,130,Rainfall,0.0
3332,Diourbel,2015,140,Rainfall,1.0
3333,Diourbel,2015,150,Rainfall,2.151
3334,Diourbel,2015,160,Rainfall,1.997
3335,Diourbel,2015,170,Rainfall,1.0490000000000002
3336,Diourbel,2015,180,Rainfall,25.382
3337,Diourbel,2015,190,Rainfall,32.564
3338,Diourbel,2015,200,Rainfall,26.379
3339,Diourbel,2015,210,Rainfall,70.584
3340,Diourbel,2015,220,Rainfall,84.76
3341,Diourbel,2015,230,Rainfall,62.212
3342,Diourbel,2015,240,Rainfall,73.061
3343,Diourbel,2015,250,Rainfall,48.092
3344,Diourbel,2015,260,Rainfall,88.229
3345,Diourbel,2015,270,Rainfall,11.07
3346,Diourbel,2015,280,Rainfall,9.465
3347,Diourbel,2015,290,Rainfall,8.933
3348,Diourbel,2015,300,Rainfall,0.998
3349,Diourbel,2015,310,Rainfall,0.0
3350,Diourbel,2015,320,Rainfall,0.0
3351,Diourbel,2015,330,Rainfall,0.005
3352,Diourbel,2015,340,Rainfall,0.005
3353,Diourbel,2015,350,Rainfall,0.122
3354,Diourbel,2016,0,Rainfall,0.408
3355,Diourbel,2016,10,Rainfall,0.0
3356,Diourbel,2016,20,Rainfall,0.0
3357,Diourbel,2016,30,Rainfall,0.0
3358,Diourbel,2016,40,Rainfall,0.0
3359,Diourbel,2016,50,Rainfall,0.0
3360,Diourbel,2016,60,Rainfall,0.0
3361,Diourbel,2016,70,Rainfall,0.0
3362,Diourbel,2016,80,Rainfall,0.0
3363,Diourbel,2016,90,Rainfall,0.0
3364,Diourbel,2016,100,Rainfall,0.0
3365,Diourbel,2016,110,Rainfall,0.0
3366,Diourbel,2016,120,Rainfall,0.0
3367,Diourbel,2016,130,Rainfall,0.0
3368,Diourbel,2016,140,Rainfall,1.0
3369,Diourbel,2016,150,Rainfall,1.129
3370,Diourbel,2016,160,Rainfall,1.029
3371,Diourbel,2016,170,Rainfall,6.894
3372,Diourbel,2016,180,Rainfall,7.5470000000000015
3373,Diourbel,2016,190,Rainfall,22.663
3374,Diourbel,2016,200,Rainfall,98.25
3375,Diourbel,2016,210,Rainfall,7.4220000000000015
3376,Diourbel,2016,220,Rainfall,59.128
3377,Diourbel,2016,230,Rainfall,33.927
3378,Diourbel,2016,240,Rainfall,73.126
3379,Diourbel,2016,250,Rainfall,64.432
3380,Diourbel,2016,260,Rainfall,67.259
3381,Diourbel,2016,270,Rainfall,1.976
3382,Diourbel,2016,280,Rainfall,3.452
3383,Diourbel,2016,290,Rainfall,3.589
3384,Diourbel,2016,300,Rainfall,0.998
3385,Diourbel,2016,310,Rainfall,0.0
3386,Diourbel,2016,320,Rainfall,0.0
3387,Diourbel,2016,330,Rainfall,0.005
3388,Diourbel,2016,340,Rainfall,0.005
3389,Diourbel,2016,350,Rainfall,0.005
3390,Diourbel,2017,0,Rainfall,0.421
3391,Diourbel,2017,10,Rainfall,0.0
3392,Diourbel,2017,20,Rainfall,0.0
3393,Diourbel,2017,30,Rainfall,0.0
3394,Diourbel,2017,40,Rainfall,0.0
3395,Diourbel,2017,50,Rainfall,0.0
3396,Diourbel,2017,60,Rainfall,0.0
3397,Diourbel,2017,70,Rainfall,0.0
3398,Diourbel,2017,80,Rainfall,0.0
3399,Diourbel,2017,90,Rainfall,0.0
3400,Diourbel,2017,100,Rainfall,0.0
3401,Diourbel,2017,110,Rainfall,0.0
3402,Diourbel,2017,120,Rainfall,0.0
3403,Diourbel,2017,130,Rainfall,0.0
3404,Diourbel,2017,140,Rainfall,1.0
3405,Diourbel,2017,150,Rainfall,2.315
3406,Diourbel,2017,160,Rainfall,2.22
3407,Diourbel,2017,170,Rainfall,44.59
3408,Diourbel,2017,180,Rainfall,33.547
3409,Diourbel,2017,190,Rainfall,14.661
3410,Diourbel,2017,200,Rainfall,46.951
3411,Diourbel,2017,210,Rainfall,37.567
3412,Diourbel,2017,220,Rainfall,93.908
3413,Diourbel,2017,230,Rainfall,49.261
3414,Diourbel,2017,240,Rainfall,46.286
3415,Diourbel,2017,250,Rainfall,27.247
3416,Diourbel,2017,260,Rainfall,14.598
3417,Diourbel,2017,270,Rainfall,8.804
3418,Diourbel,2017,280,Rainfall,7.6960000000000015
3419,Diourbel,2017,290,Rainfall,1.793
3420,Diourbel,2017,300,Rainfall,0.998
3421,Diourbel,2017,310,Rainfall,0.0
3422,Diourbel,2017,320,Rainfall,0.0
3423,Diourbel,2017,330,Rainfall,0.005
3424,Diourbel,2017,340,Rainfall,0.005
3425,Diourbel,2017,350,Rainfall,0.005
3426,Diourbel,2018,0,Rainfall,0.0
3427,Diourbel,2018,10,Rainfall,0.0
3428,Diourbel,2018,20,Rainfall,0.0
3429,Diourbel,2018,30,Rainfall,0.0
3430,Diourbel,2018,40,Rainfall,0.0
3431,Diourbel,2018,50,Rainfall,0.0
3432,Diourbel,2018,60,Rainfall,0.0
3433,Diourbel,2018,70,Rainfall,0.0
3434,Diourbel,2018,80,Rainfall,0.0
3435,Diourbel,2018,90,Rainfall,0.0
3436,Diourbel,2018,100,Rainfall,0.0
3437,Diourbel,2018,110,Rainfall,0.0
3438,Diourbel,2018,120,Rainfall,0.0
3439,Diourbel,2018,130,Rainfall,0.0
3440,Diourbel,2018,140,Rainfall,1.0
3441,Diourbel,2018,150,Rainfall,1.694
3442,Diourbel,2018,160,Rainfall,1.38
3443,Diourbel,2018,170,Rainfall,12.106
3444,Diourbel,2018,180,Rainfall,6.4
3445,Diourbel,2018,190,Rainfall,17.134
3446,Diourbel,2018,200,Rainfall,17.64
3447,Diourbel,2018,210,Rainfall,33.103
3448,Diourbel,2018,220,Rainfall,24.288
3449,Diourbel,2018,230,Rainfall,115.409
3450,Diourbel,2018,240,Rainfall,69.57
3451,Diourbel,2018,250,Rainfall,39.04
3452,Diourbel,2018,260,Rainfall,35.923
3453,Diourbel,2018,270,Rainfall,16.621
3454,Diourbel,2018,280,Rainfall,4.793
3455,Diourbel,2018,290,Rainfall,2.488
3456,Diourbel,2018,300,Rainfall,0.998
3457,Diourbel,2018,310,Rainfall,0.0
3458,Diourbel,2018,320,Rainfall,0.0
3459,Diourbel,2018,330,Rainfall,0.005
3460,Diourbel,2018,340,Rainfall,0.005
3461,Diourbel,2018,350,Rainfall,0.005
3462,Diourbel,2019,0,Rainfall,0.125
3463,Diourbel,2019,10,Rainfall,0.0
3464,Diourbel,2019,20,Rainfall,0.0
3465,Diourbel,2019,30,Rainfall,0.0
3466,Diourbel,2019,40,Rainfall,0.0
3467,Diourbel,2019,50,Rainfall,0.0
3468,Diourbel,2019,60,Rainfall,0.0
3469,Diourbel,2019,70,Rainfall,0.0
3470,Diourbel,2019,80,Rainfall,0.0
3471,Diourbel,2019,90,Rainfall,0.0
3472,Diourbel,2019,100,Rainfall,0.0
3473,Diourbel,2019,110,Rainfall,0.0
3474,Diourbel,2019,120,Rainfall,0.0
3475,Diourbel,2019,130,Rainfall,0.0
3476,Diourbel,2019,140,Rainfall,1.0
3477,Diourbel,2019,150,Rainfall,2.424
3478,Diourbel,2019,160,Rainfall,2.276
3479,Diourbel,2019,170,Rainfall,5.279
3480,Diourbel,2019,180,Rainfall,5.118
3481,Diourbel,2019,190,Rainfall,4.212
3482,Diourbel,2019,200,Rainfall,19.887
3483,Diourbel,2019,210,Rainfall,2.341
3484,Diourbel,2019,220,Rainfall,74.322
3485,Diourbel,2019,230,Rainfall,104.96
3486,Diourbel,2019,240,Rainfall,71.565
3487,Diourbel,2019,250,Rainfall,42.507
3488,Diourbel,2019,260,Rainfall,26.497
3489,Diourbel,2019,270,Rainfall,19.126
3490,Diourbel,2019,280,Rainfall,9.04
3491,Diourbel,2019,290,Rainfall,2.583
3492,Diourbel,2019,300,Rainfall,0.998
3493,Diourbel,2019,310,Rainfall,0.0
3494,Diourbel,2019,320,Rainfall,0.0
3495,Diourbel,2019,330,Rainfall,0.005
3496,Diourbel,2019,340,Rainfall,0.005
3497,Diourbel,2019,350,Rainfall,0.005
3498,Diourbel,2020,0,Rainfall,0.0
3499,Diourbel,2020,10,Rainfall,0.0
3500,Diourbel,2020,20,Rainfall,0.017
3501,Diourbel,2020,30,Rainfall,0.0
3502,Diourbel,2020,40,Rainfall,0.0
3503,Diourbel,2020,50,Rainfall,0.0
3504,Diourbel,2020,60,Rainfall,0.0
3505,Diourbel,2020,70,Rainfall,0.0
3506,Diourbel,2020,80,Rainfall,0.0
3507,Diourbel,2020,90,Rainfall,0.0
3508,Diourbel,2020,100,Rainfall,0.0
3509,Diourbel,2020,110,Rainfall,0.0
3510,Diourbel,2020,120,Rainfall,0.0
3511,Diourbel,2020,130,Rainfall,0.0
3512,Diourbel,2020,140,Rainfall,1.0
3513,Diourbel,2020,150,Rainfall,2.005
3514,Diourbel,2020,160,Rainfall,11.798
3515,Diourbel,2020,170,Rainfall,1.026
3516,Diourbel,2020,180,Rainfall,9.632
3517,Diourbel,2020,190,Rainfall,79.952
3518,Diourbel,2020,200,Rainfall,65.71
3519,Diourbel,2020,210,Rainfall,20.881
3520,Diourbel,2020,220,Rainfall,33.509
3521,Diourbel,2020,230,Rainfall,62.419
3522,Diourbel,2020,240,Rainfall,138.554
3523,Diourbel,2020,250,Rainfall,77.893
3524,Diourbel,2020,260,Rainfall,38.074
3525,Diourbel,2020,270,Rainfall,26.335
3526,Diourbel,2020,280,Rainfall,7.024
3527,Diourbel,2020,290,Rainfall,1.44
3528,Diourbel,2020,300,Rainfall,1.0
3529,Diourbel,2020,310,Rainfall,0.0
3530,Diourbel,2020,320,Rainfall,0.0
3531,Saint louis,2012,0,Rainfall,0.0
3532,Saint louis,2012,10,Rainfall,0.0
3533,Saint louis,2012,20,Rainfall,0.018000000000000002
3534,Saint louis,2012,30,Rainfall,0.025
3535,Saint louis,2012,40,Rainfall,0.208
3536,Saint louis,2012,50,Rainfall,0.006
3537,Saint louis,2012,60,Rainfall,0.0
3538,Saint louis,2012,70,Rainfall,0.0
3539,Saint louis,2012,80,Rainfall,0.0
3540,Saint louis,2012,90,Rainfall,0.0
3541,Saint louis,2012,100,Rainfall,0.0
3542,Saint louis,2012,110,Rainfall,0.0
3543,Saint louis,2012,120,Rainfall,0.004
3544,Saint louis,2012,130,Rainfall,0.006999999999999999
3545,Saint louis,2012,140,Rainfall,0.37
3546,Saint louis,2012,150,Rainfall,1.305
3547,Saint louis,2012,160,Rainfall,1.743
3548,Saint louis,2012,170,Rainfall,5.189
3549,Saint louis,2012,180,Rainfall,26.156
3550,Saint louis,2012,190,Rainfall,11.716
3551,Saint louis,2012,200,Rainfall,60.947
3552,Saint louis,2012,210,Rainfall,17.423
3553,Saint louis,2012,220,Rainfall,91.077
3554,Saint louis,2012,230,Rainfall,21.529
3555,Saint louis,2012,240,Rainfall,34.842
3556,Saint louis,2012,250,Rainfall,5.666
3557,Saint louis,2012,260,Rainfall,54.31100000000001
3558,Saint louis,2012,270,Rainfall,8.342
3559,Saint louis,2012,280,Rainfall,6.101
3560,Saint louis,2012,290,Rainfall,4.55
3561,Saint louis,2012,300,Rainfall,0.665
3562,Saint louis,2012,310,Rainfall,0.0
3563,Saint louis,2012,320,Rainfall,0.0
3564,Saint louis,2012,330,Rainfall,0.001
3565,Saint louis,2012,340,Rainfall,0.0
3566,Saint louis,2012,350,Rainfall,0.0
3567,Saint louis,2013,0,Rainfall,0.0
3568,Saint louis,2013,10,Rainfall,0.0
3569,Saint louis,2013,20,Rainfall,0.0
3570,Saint louis,2013,30,Rainfall,0.024
3571,Saint louis,2013,40,Rainfall,0.048
3572,Saint louis,2013,50,Rainfall,0.0
3573,Saint louis,2013,60,Rainfall,0.0
3574,Saint louis,2013,70,Rainfall,0.0
3575,Saint louis,2013,80,Rainfall,0.0
3576,Saint louis,2013,90,Rainfall,0.0
3577,Saint louis,2013,100,Rainfall,0.0
3578,Saint louis,2013,110,Rainfall,0.0
3579,Saint louis,2013,120,Rainfall,0.004
3580,Saint louis,2013,130,Rainfall,0.006
3581,Saint louis,2013,140,Rainfall,0.4920000000000001
3582,Saint louis,2013,150,Rainfall,1.262
3583,Saint louis,2013,160,Rainfall,0.993
3584,Saint louis,2013,170,Rainfall,2.309
3585,Saint louis,2013,180,Rainfall,9.053
3586,Saint louis,2013,190,Rainfall,17.762999999999995
3587,Saint louis,2013,200,Rainfall,31.004
3588,Saint louis,2013,210,Rainfall,23.231
3589,Saint louis,2013,220,Rainfall,53.841
3590,Saint louis,2013,230,Rainfall,9.858
3591,Saint louis,2013,240,Rainfall,54.51600000000001
3592,Saint louis,2013,250,Rainfall,24.306
3593,Saint louis,2013,260,Rainfall,20.777
3594,Saint louis,2013,270,Rainfall,4.396
3595,Saint louis,2013,280,Rainfall,2.648
3596,Saint louis,2013,290,Rainfall,2.301
3597,Saint louis,2013,300,Rainfall,0.77
3598,Saint louis,2013,310,Rainfall,0.002
3599,Saint louis,2013,320,Rainfall,0.0
3600,Saint louis,2013,330,Rainfall,0.0
3601,Saint louis,2013,340,Rainfall,0.0
3602,Saint louis,2013,350,Rainfall,0.0
3603,Saint louis,2014,0,Rainfall,0.071
3604,Saint louis,2014,10,Rainfall,0.0
3605,Saint louis,2014,20,Rainfall,0.0
3606,Saint louis,2014,30,Rainfall,0.021
3607,Saint louis,2014,40,Rainfall,0.053
3608,Saint louis,2014,50,Rainfall,0.0
3609,Saint louis,2014,60,Rainfall,0.0
3610,Saint louis,2014,70,Rainfall,0.0
3611,Saint louis,2014,80,Rainfall,0.0
3612,Saint louis,2014,90,Rainfall,0.0
3613,Saint louis,2014,100,Rainfall,0.0
3614,Saint louis,2014,110,Rainfall,0.0
3615,Saint louis,2014,120,Rainfall,0.004
3616,Saint louis,2014,130,Rainfall,0.006
3617,Saint louis,2014,140,Rainfall,0.365
3618,Saint louis,2014,150,Rainfall,0.935
3619,Saint louis,2014,160,Rainfall,0.998
3620,Saint louis,2014,170,Rainfall,1.125
3621,Saint louis,2014,180,Rainfall,29.49
3622,Saint louis,2014,190,Rainfall,6.815
3623,Saint louis,2014,200,Rainfall,5.747000000000001
3624,Saint louis,2014,210,Rainfall,14.759
3625,Saint louis,2014,220,Rainfall,49.54600000000001
3626,Saint louis,2014,230,Rainfall,22.284
3627,Saint louis,2014,240,Rainfall,9.91
3628,Saint louis,2014,250,Rainfall,37.538
3629,Saint louis,2014,260,Rainfall,14.368
3630,Saint louis,2014,270,Rainfall,4.9
3631,Saint louis,2014,280,Rainfall,2.188
3632,Saint louis,2014,290,Rainfall,1.5490000000000002
3633,Saint louis,2014,300,Rainfall,0.767
3634,Saint louis,2014,310,Rainfall,0.0
3635,Saint louis,2014,320,Rainfall,0.0
3636,Saint louis,2014,330,Rainfall,0.0
3637,Saint louis,2014,340,Rainfall,0.0
3638,Saint louis,2014,350,Rainfall,0.0
3639,Saint louis,2015,0,Rainfall,0.118
3640,Saint louis,2015,10,Rainfall,0.046
3641,Saint louis,2015,20,Rainfall,0.108
3642,Saint louis,2015,30,Rainfall,0.139
3643,Saint louis,2015,40,Rainfall,0.101
3644,Saint louis,2015,50,Rainfall,0.009000000000000001
3645,Saint louis,2015,60,Rainfall,0.0
3646,Saint louis,2015,70,Rainfall,0.0
3647,Saint louis,2015,80,Rainfall,0.0
3648,Saint louis,2015,90,Rainfall,0.0
3649,Saint louis,2015,100,Rainfall,0.0
3650,Saint louis,2015,110,Rainfall,0.0
3651,Saint louis,2015,120,Rainfall,0.004
3652,Saint louis,2015,130,Rainfall,0.006
3653,Saint louis,2015,140,Rainfall,0.39
3654,Saint louis,2015,150,Rainfall,1.265
3655,Saint louis,2015,160,Rainfall,0.93
3656,Saint louis,2015,170,Rainfall,1.002
3657,Saint louis,2015,180,Rainfall,15.27
3658,Saint louis,2015,190,Rainfall,3.555
3659,Saint louis,2015,200,Rainfall,5.065
3660,Saint louis,2015,210,Rainfall,47.409
3661,Saint louis,2015,220,Rainfall,45.49100000000001
3662,Saint louis,2015,230,Rainfall,24.385
3663,Saint louis,2015,240,Rainfall,31.25
3664,Saint louis,2015,250,Rainfall,26.541
3665,Saint louis,2015,260,Rainfall,41.63
3666,Saint louis,2015,270,Rainfall,3.1910000000000003
3667,Saint louis,2015,280,Rainfall,3.567
3668,Saint louis,2015,290,Rainfall,2.91
3669,Saint louis,2015,300,Rainfall,0.759
3670,Saint louis,2015,310,Rainfall,0.0
3671,Saint louis,2015,320,Rainfall,0.0
3672,Saint louis,2015,330,Rainfall,0.0
3673,Saint louis,2015,340,Rainfall,0.0
3674,Saint louis,2015,350,Rainfall,0.0
3675,Saint louis,2016,0,Rainfall,0.004
3676,Saint louis,2016,10,Rainfall,0.0
3677,Saint louis,2016,20,Rainfall,0.0
3678,Saint louis,2016,30,Rainfall,0.091
3679,Saint louis,2016,40,Rainfall,0.156
3680,Saint louis,2016,50,Rainfall,0.004
3681,Saint louis,2016,60,Rainfall,0.0
3682,Saint louis,2016,70,Rainfall,0.0
3683,Saint louis,2016,80,Rainfall,0.0
3684,Saint louis,2016,90,Rainfall,0.0
3685,Saint louis,2016,100,Rainfall,0.0
3686,Saint louis,2016,110,Rainfall,0.0
3687,Saint louis,2016,120,Rainfall,0.004
3688,Saint louis,2016,130,Rainfall,0.006
3689,Saint louis,2016,140,Rainfall,0.389
3690,Saint louis,2016,150,Rainfall,0.999
3691,Saint louis,2016,160,Rainfall,1.242
3692,Saint louis,2016,170,Rainfall,6.237
3693,Saint louis,2016,180,Rainfall,5.29
3694,Saint louis,2016,190,Rainfall,12.326
3695,Saint louis,2016,200,Rainfall,85.946
3696,Saint louis,2016,210,Rainfall,4.362
3697,Saint louis,2016,220,Rainfall,39.627
3698,Saint louis,2016,230,Rainfall,13.206
3699,Saint louis,2016,240,Rainfall,35.084
3700,Saint louis,2016,250,Rainfall,28.809
3701,Saint louis,2016,260,Rainfall,13.64
3702,Saint louis,2016,270,Rainfall,1.009
3703,Saint louis,2016,280,Rainfall,1.399
3704,Saint louis,2016,290,Rainfall,2.292
3705,Saint louis,2016,300,Rainfall,0.942
3706,Saint louis,2016,310,Rainfall,0.002
3707,Saint louis,2016,320,Rainfall,0.0
3708,Saint louis,2016,330,Rainfall,0.0
3709,Saint louis,2016,340,Rainfall,0.0
3710,Saint louis,2016,350,Rainfall,0.0
3711,Saint louis,2017,0,Rainfall,0.004
3712,Saint louis,2017,10,Rainfall,0.0
3713,Saint louis,2017,20,Rainfall,0.0
3714,Saint louis,2017,30,Rainfall,0.02
3715,Saint louis,2017,40,Rainfall,0.049
3716,Saint louis,2017,50,Rainfall,0.0
3717,Saint louis,2017,60,Rainfall,0.0
3718,Saint louis,2017,70,Rainfall,0.0
3719,Saint louis,2017,80,Rainfall,0.0
3720,Saint louis,2017,90,Rainfall,0.0
3721,Saint louis,2017,100,Rainfall,0.0
3722,Saint louis,2017,110,Rainfall,0.0
3723,Saint louis,2017,120,Rainfall,0.004
3724,Saint louis,2017,130,Rainfall,0.006
3725,Saint louis,2017,140,Rainfall,0.474
3726,Saint louis,2017,150,Rainfall,1.138
3727,Saint louis,2017,160,Rainfall,0.99
3728,Saint louis,2017,170,Rainfall,24.559
3729,Saint louis,2017,180,Rainfall,6.075
3730,Saint louis,2017,190,Rainfall,1.958
3731,Saint louis,2017,200,Rainfall,12.447
3732,Saint louis,2017,210,Rainfall,35.804
3733,Saint louis,2017,220,Rainfall,27.066
3734,Saint louis,2017,230,Rainfall,28.219
3735,Saint louis,2017,240,Rainfall,32.554
3736,Saint louis,2017,250,Rainfall,11.442
3737,Saint louis,2017,260,Rainfall,17.439
3738,Saint louis,2017,270,Rainfall,1.828
3739,Saint louis,2017,280,Rainfall,2.337
3740,Saint louis,2017,290,Rainfall,1.283
3741,Saint louis,2017,300,Rainfall,0.767
3742,Saint louis,2017,310,Rainfall,0.0
3743,Saint louis,2017,320,Rainfall,0.0
3744,Saint louis,2017,330,Rainfall,0.0
3745,Saint louis,2017,340,Rainfall,0.0
3746,Saint louis,2017,350,Rainfall,0.0
3747,Saint louis,2018,0,Rainfall,0.0
3748,Saint louis,2018,10,Rainfall,0.0
3749,Saint louis,2018,20,Rainfall,0.0
3750,Saint louis,2018,30,Rainfall,0.02
3751,Saint louis,2018,40,Rainfall,0.045
3752,Saint louis,2018,50,Rainfall,0.0
3753,Saint louis,2018,60,Rainfall,0.0
3754,Saint louis,2018,70,Rainfall,0.0
3755,Saint louis,2018,80,Rainfall,0.0
3756,Saint louis,2018,90,Rainfall,0.0
3757,Saint louis,2018,100,Rainfall,0.0
3758,Saint louis,2018,110,Rainfall,0.0
3759,Saint louis,2018,120,Rainfall,0.004
3760,Saint louis,2018,130,Rainfall,0.006
3761,Saint louis,2018,140,Rainfall,0.362
3762,Saint louis,2018,150,Rainfall,0.85
3763,Saint louis,2018,160,Rainfall,1.003
3764,Saint louis,2018,170,Rainfall,9.006
3765,Saint louis,2018,180,Rainfall,7.362
3766,Saint louis,2018,190,Rainfall,23.671
3767,Saint louis,2018,200,Rainfall,22.536
3768,Saint louis,2018,210,Rainfall,2.56
3769,Saint louis,2018,220,Rainfall,8.996
3770,Saint louis,2018,230,Rainfall,55.095
3771,Saint louis,2018,240,Rainfall,39.854
3772,Saint louis,2018,250,Rainfall,29.837
3773,Saint louis,2018,260,Rainfall,21.365
3774,Saint louis,2018,270,Rainfall,5.6610000000000005
3775,Saint louis,2018,280,Rainfall,2.738
3776,Saint louis,2018,290,Rainfall,2.212
3777,Saint louis,2018,300,Rainfall,0.858
