KEY,ID_menage,crops_cult1 irrigated rice,season_cult1,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:ed219374-5532-4d18-9eb7-a047fa7e8b25,5.42E+39,CSC Irrigated Rice,2,0.8999999762,4500,5.000000132,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.50162667,-15.05582667,"[0.31071293354034424, 0.29155316948890686, 0.3116212785243988, 0.2824559807777405, 0.2887069880962372, 0.2783224582672119, 0.27963539958000183, 0.269746333360672, 0.2752048373222351, 0.2770535349845886, 0.261182963848114, 0.2622654438018799, 0.2511936128139496, 0.23851047456264496, 0.2354390025138855, 0.25030726194381714, 0.2528887391090393, 0.2798563241958618, 0.22562356293201447, 0.2258271425962448, 0.23868149518966675, 0.24568119645118713, 0.21667341887950897, 0.2209327220916748, 0.24952778220176697, 0.23665891587734222, 0.24328790605068207, 0.20718805491924286, 0.24485717713832855, 0.24529117345809937, 0.24206720292568207, 0.2792176902294159, 0.33581382036209106, 0.3326754868030548, 0.31692570447921753, 0.3157907724380493, 0.3110206723213196, 0.2954898178577423, 0.3068859279155731, 0.28917813301086426, 0.29855793714523315, 0.2994135916233063, 0.2850940525531769, 0.28014644980430603, 0.2689911723136902, 0.25572460889816284]"
uuid:b2db5d38-9240-48c1-8035-259d442669c0,2.24E+39,CSC Irrigated Rice,2,4.960000038,18675.0,3.7651209388962505,DAGANA,RONKH,KHEUNE,16.522475,-16.10876,"[0.2541166841983795, 0.243594691157341, 0.2404031902551651, 0.23051604628562927, 0.2210739105939865, 0.20185059309005737, 0.19824576377868652, 0.18696525692939758, 0.2033672034740448, 0.2242940366268158, 0.24751493334770203, 0.28719809651374817, 0.29950422048568726, 0.31673258543014526, 0.342658132314682, 0.3740561008453369, 0.3827139437198639, 0.42928266525268555, 0.376268208026886, 0.34606102108955383, 0.33149483799934387, 0.3444024324417114, 0.2652280330657959, 0.2884948253631592, 0.24908311665058136, 0.23475849628448486, 0.23619556427001953, 0.2075965255498886, 0.21863298118114471, 0.2269357442855835, 0.23868151009082794, 0.2587178349494934, 0.2767745852470398, 0.2992103695869446, 0.3260217010974884, 0.34503698348999023, 0.3637745678424835, 0.3544863760471344, 0.35937270522117615, 0.3446635901927948, 0.3471978008747101, 0.3332175016403198, 0.33278703689575195, 0.268440306186676, 0.2509760856628418, 0.24563665688037872]"
uuid:4015788a-b9c1-4a9d-942b-c5797bc003e1,4.02E+39,CSC Irrigated Rice,2,8.0,26560.0,3.3200000000000003,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39823333,-16.076235,"[0.23810233175754547, 0.2321709245443344, 0.23548191785812378, 0.22743985056877136, 0.21637941896915436, 0.18785099685192108, 0.17201675474643707, 0.1555110514163971, 0.16948345303535461, 0.1874542534351349, 0.22696714103221893, 0.29200172424316406, 0.30902358889579773, 0.3595362901687622, 0.40854576230049133, 0.44076675176620483, 0.4592713713645935, 0.5116982460021973, 0.44998958706855774, 0.40921422839164734, 0.4024308919906616, 0.40838611125946045, 0.31359782814979553, 0.310513436794281, 0.27930259704589844, 0.26627182960510254, 0.2499416321516037, 0.223988875746727, 0.21183350682258606, 0.20103731751441956, 0.2240574061870575, 0.2568594515323639, 0.31387320160865784, 0.36605575680732727, 0.41044357419013977, 0.43250229954719543, 0.44446858763694763, 0.43513181805610657, 0.44759616255760193, 0.42549073696136475, 0.4144168496131897, 0.3844207227230072, 0.37924113869667053, 0.28547441959381104, 0.2588696777820587, 0.25247088074684143]"
uuid:a5d086a2-8aa5-42c8-ad19-427fc72da179,1.54E+39,CSC Irrigated Rice,2,1,2250,2.25,MATAM,BOKIDIAWE,DONDOU,16.01849833,-13.38677333,"[0.2815093994140625, 0.2787085175514221, 0.2785078287124634, 0.2603056728839874, 0.25996074080467224, 0.24641068279743195, 0.24863357841968536, 0.24165096879005432, 0.2333405762910843, 0.2407703995704651, 0.23684163391590118, 0.22458653151988983, 0.21936249732971191, 0.2125236541032791, 0.1957331895828247, 0.20354357361793518, 0.208968847990036, 0.19996455311775208, 0.17852145433425903, 0.18925344944000244, 0.1824263036251068, 0.1711394339799881, 0.16458557546138763, 0.1994059532880783, 0.18891942501068115, 0.19049660861492157, 0.17910757660865784, 0.1737765073776245, 0.19522637128829956, 0.22091104090213776, 0.20253080129623413, 0.2070552110671997, 0.18089912831783295, 0.23247148096561432, 0.2343832552433014, 0.25443342328071594, 0.2752903401851654, 0.2779853343963623, 0.2888408899307251, 0.2807743549346924, 0.2806852459907532, 0.30198025703430176, 0.2625587284564972, 0.29186227917671204, 0.25320756435394287, 0.2284056842327118]"
uuid:23db5e78-b448-4806-bf18-6a1bc7afed3b,2.34E+39,CSC Irrigated Rice,2,1,400,0.4,MATAM,BOKIDIAWE,DONDOU,15.60646167,-13.324785,"[0.3033854365348816, 0.3064519464969635, 0.3000986576080322, 0.29510849714279175, 0.27602607011795044, 0.26245155930519104, 0.25495168566703796, 0.25419142842292786, 0.24952764809131622, 0.24316293001174927, 0.23439548909664154, 0.23282453417778015, 0.23404082655906677, 0.21614912152290344, 0.20552955567836761, 0.21874839067459106, 0.21589922904968262, 0.21660031378269196, 0.20752593874931335, 0.19603297114372253, 0.19570498168468475, 0.17413976788520813, 0.1842469722032547, 0.2623447775840759, 0.2841475009918213, 0.24041880667209625, 0.23978576064109802, 0.22006011009216309, 0.31087595224380493, 0.38145604729652405, 0.3811687231063843, 0.37394800782203674, 0.350433349609375, 0.3665435314178467, 0.30682989954948425, 0.30206942558288574, 0.27494072914123535, 0.27785274386405945, 0.2710612714290619, 0.27327728271484375, 0.2646200358867645, 0.2733898460865021, 0.2707511782646179, 0.26389580965042114, 0.2545419931411743, 0.2381964921951294]"
uuid:2484464f-665a-49a4-a9c5-ef457b771e77,2.48E+39,CSC Irrigated Rice,2,0.5,2650,5.3,PODOR,NDIAYENE PENDAO,H8 MBANTHIE,16.59946333,-14.97002,"[0.3078852593898773, 0.30680689215660095, 0.3166830837726593, 0.29879483580589294, 0.3062778413295746, 0.29232659935951233, 0.2932509183883667, 0.28752636909484863, 0.2902675271034241, 0.2863272428512573, 0.28383976221084595, 0.2797118127346039, 0.28198641538619995, 0.2591540813446045, 0.26620978116989136, 0.27872028946876526, 0.28140246868133545, 0.3134560286998749, 0.25285428762435913, 0.25433218479156494, 0.26434382796287537, 0.2748839259147644, 0.2443389594554901, 0.2073381394147873, 0.2672591805458069, 0.24927560985088348, 0.2419128566980362, 0.217061847448349, 0.2416149079799652, 0.26807186007499695, 0.29168009757995605, 0.31370437145233154, 0.3202205300331116, 0.339093953371048, 0.3206741511821747, 0.3044947683811188, 0.29224348068237305, 0.2834632098674774, 0.28424692153930664, 0.27668100595474243, 0.28597819805145264, 0.28410741686820984, 0.2867904007434845, 0.27140840888023376, 0.23471865057945251, 0.25226497650146484]"
uuid:ce46d616-c710-49ed-90d2-1aa53439be24,3.55E+39,CSC Irrigated Rice,2,0.5,4800,9.6,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.50278333,-15.05608333,"[0.3104947805404663, 0.29135996103286743, 0.31136608123779297, 0.2822313904762268, 0.28856056928634644, 0.2781168222427368, 0.2794225811958313, 0.2695319652557373, 0.2750224769115448, 0.27681803703308105, 0.2609964609146118, 0.2620595395565033, 0.2510650157928467, 0.23833365738391876, 0.23530033230781555, 0.2502620220184326, 0.25275319814682007, 0.27958473563194275, 0.22550858557224274, 0.2257227599620819, 0.23854303359985352, 0.24548541009426117, 0.21654386818408966, 0.2206924706697464, 0.24940234422683716, 0.2365293651819229, 0.24321825802326202, 0.2070872187614441, 0.24466177821159363, 0.24514727294445038, 0.24192947149276733, 0.2788946032524109, 0.33536896109580994, 0.3325861096382141, 0.31683969497680664, 0.3156275153160095, 0.31048721075057983, 0.29508835077285767, 0.30665260553359985, 0.2888481616973877, 0.29829710721969604, 0.29915955662727356, 0.28483837842941284, 0.27995744347572327, 0.26882562041282654, 0.25563085079193115]"
uuid:39db0262-2fa9-4342-8ca7-b3564fe9bf07,3.94E+39,CSC Irrigated Rice,2,0.5,3078,6.156,PODOR,NDIAYENE PENDAO,H8 MBANTHIE,16.599915,-14.97029833,"[0.3078121244907379, 0.30671268701553345, 0.316545307636261, 0.29862698912620544, 0.3062278926372528, 0.292301207780838, 0.29313141107559204, 0.28742456436157227, 0.2901741564273834, 0.2862527668476105, 0.2837376594543457, 0.27960440516471863, 0.2818828523159027, 0.2590613067150116, 0.2661161422729492, 0.2787119448184967, 0.2814195454120636, 0.3134491443634033, 0.2528577446937561, 0.25435537099838257, 0.26438289880752563, 0.27487194538116455, 0.24431946873664856, 0.20725464820861816, 0.26734551787376404, 0.24933749437332153, 0.24189133942127228, 0.21700626611709595, 0.24153752624988556, 0.26805827021598816, 0.2916679084300995, 0.3135378062725067, 0.32005560398101807, 0.33892321586608887, 0.32043004035949707, 0.3042849600315094, 0.29206129908561707, 0.2832660377025604, 0.28413617610931396, 0.27647697925567627, 0.28581318259239197, 0.28396540880203247, 0.28660857677459717, 0.2713104784488678, 0.2346099317073822, 0.2522256374359131]"
uuid:c9dff857-c3c6-4163-85fd-c9ce73d739d2,3.95E+39,CSC Irrigated Rice,2,0.8000000119,3900,4.874999927,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.50310333,-15.04723333,"[0.30964139103889465, 0.289394736289978, 0.309129923582077, 0.2813240587711334, 0.2890090346336365, 0.27913615107536316, 0.2793983519077301, 0.26963213086128235, 0.2771625816822052, 0.277964323759079, 0.2643653154373169, 0.26798295974731445, 0.2584223747253418, 0.24208258092403412, 0.24162836372852325, 0.2574009299278259, 0.2599567472934723, 0.2858833968639374, 0.2301853895187378, 0.22939378023147583, 0.2414897233247757, 0.24926963448524475, 0.22181060910224915, 0.22663912177085876, 0.25338855385780334, 0.23842348158359528, 0.24410459399223328, 0.20723053812980652, 0.24619928002357483, 0.2448301464319229, 0.23993632197380066, 0.27739736437797546, 0.33228567242622375, 0.3343394100666046, 0.3181226849555969, 0.32154035568237305, 0.31405210494995117, 0.2989921271800995, 0.3114531338214874, 0.29194921255111694, 0.3014432489871979, 0.30107828974723816, 0.2847534716129303, 0.27937644720077515, 0.2663111984729767, 0.25371021032333374]"
uuid:426b0045-2f14-4306-944e-621c799b8fb7,4.26E+39,CSC Irrigated Rice,2,2,2000,1,MATAM,BOKIDIAWE,DONDOU,15.60621333,-13.32503,"[0.3033854365348816, 0.3064519464969635, 0.3000986576080322, 0.29510849714279175, 0.27602607011795044, 0.26245155930519104, 0.25495168566703796, 0.25419142842292786, 0.24952764809131622, 0.24316293001174927, 0.23439548909664154, 0.23282453417778015, 0.23404082655906677, 0.21614912152290344, 0.20552955567836761, 0.21874839067459106, 0.21589922904968262, 0.21660031378269196, 0.20752593874931335, 0.19603297114372253, 0.19570498168468475, 0.17413976788520813, 0.1842469722032547, 0.2623447775840759, 0.2841475009918213, 0.24041880667209625, 0.23978576064109802, 0.22006011009216309, 0.31087595224380493, 0.38145604729652405, 0.3811687231063843, 0.37394800782203674, 0.350433349609375, 0.3665435314178467, 0.30682989954948425, 0.30206942558288574, 0.27494072914123535, 0.27785274386405945, 0.2710612714290619, 0.27327728271484375, 0.2646200358867645, 0.2733898460865021, 0.2707511782646179, 0.26389580965042114, 0.2545419931411743, 0.2381964921951294]"
uuid:8da4e51e-ffb1-442c-aa5f-364ee60c1812,8.41E+39,CSC Irrigated Rice,2,1,2100,2.1,MATAM,BOKIDIAWE,DONDOU,15.60781167,-13.32363333,"[0.30523332953453064, 0.30817633867263794, 0.3016014099121094, 0.2964611351490021, 0.277328759431839, 0.2633211612701416, 0.25573381781578064, 0.2548162639141083, 0.25032031536102295, 0.24398291110992432, 0.2351589798927307, 0.23349665105342865, 0.23443660140037537, 0.21660242974758148, 0.20573237538337708, 0.21898634731769562, 0.21635504066944122, 0.21695499122142792, 0.20777226984500885, 0.19629080593585968, 0.19577950239181519, 0.17425188422203064, 0.18427851796150208, 0.2613305449485779, 0.28376880288124084, 0.24053138494491577, 0.23998236656188965, 0.22017911076545715, 0.3086579442024231, 0.3798508942127228, 0.37932729721069336, 0.372178852558136, 0.3498402535915375, 0.3643363118171692, 0.30547505617141724, 0.30154553055763245, 0.2751390337944031, 0.2780148386955261, 0.2718397378921509, 0.2741694748401642, 0.26571470499038696, 0.27375689148902893, 0.271355539560318, 0.2651739716529846, 0.2555868327617645, 0.23889517784118652]"
uuid:206cfe18-3dc3-498e-a0b2-2f560c3e7696,2.06E+39,CSC Irrigated Rice,2,0.400000006,2430,6.074999909,PODOR,BOKE DIALLOUBE,WALLAH,16.52362667,-14.85221333,"[0.24469000101089478, 0.24033746123313904, 0.24111999571323395, 0.24495477974414825, 0.24351544678211212, 0.23055903613567352, 0.23281437158584595, 0.23235173523426056, 0.24195809662342072, 0.23268643021583557, 0.22843796014785767, 0.22404640913009644, 0.22625231742858887, 0.1966785043478012, 0.22235584259033203, 0.23680724203586578, 0.24545595049858093, 0.26218950748443604, 0.22443024814128876, 0.21859341859817505, 0.23143285512924194, 0.2433915138244629, 0.21784135699272156, 0.22839297354221344, 0.24199220538139343, 0.22932161390781403, 0.2265237420797348, 0.21117104589939117, 0.21297787129878998, 0.25783905386924744, 0.2920316457748413, 0.2944727838039398, 0.3193672299385071, 0.3133182227611542, 0.27375081181526184, 0.2770060896873474, 0.2751312851905823, 0.27110081911087036, 0.2845458984375, 0.2743011713027954, 0.2807743549346924, 0.268564373254776, 0.26005494594573975, 0.2539730668067932, 0.23736627399921417, 0.22000031173229218]"
uuid:d1d0a0a4-89ab-40e5-9e79-2e97d9dad3e1,4.14E+39,CSC Irrigated Rice,2,0.3000000119,2465,8.21666634,DAGANA,DIAMA,BIFFECHE,16.17077167,-16.308515,"[0.287145733833313, 0.28307726979255676, 0.2909298539161682, 0.2794339060783386, 0.2779954969882965, 0.2663261890411377, 0.25395888090133667, 0.25019651651382446, 0.26426711678504944, 0.2717321217060089, 0.280887246131897, 0.2856083810329437, 0.3077593445777893, 0.3015269637107849, 0.2960769832134247, 0.31194013357162476, 0.3061099946498871, 0.3360942304134369, 0.2953225374221802, 0.27897149324417114, 0.2850528061389923, 0.27048853039741516, 0.24948042631149292, 0.2761404812335968, 0.2505251169204712, 0.24833978712558746, 0.2645913362503052, 0.2226952314376831, 0.19464688003063202, 0.2778586149215698, 0.2980976104736328, 0.35280176997184753, 0.39385485649108887, 0.39106249809265137, 0.3829275965690613, 0.3560604751110077, 0.3493918180465698, 0.33816593885421753, 0.33313724398612976, 0.3247358798980713, 0.3349018692970276, 0.31588539481163025, 0.3031446933746338, 0.2680148482322693, 0.25330033898353577, 0.2375369369983673]"
uuid:d4fd691e-320e-46f9-9a52-185a3f6e679c,4.46E+39,CSC Irrigated Rice,2,1,6500,6.5,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.504675,-15.04725667,"[0.3095216155052185, 0.2893235385417938, 0.30901679396629333, 0.2812073230743408, 0.2889099419116974, 0.27909496426582336, 0.2792636752128601, 0.2695329785346985, 0.2770519256591797, 0.2778484523296356, 0.26427367329597473, 0.2678261995315552, 0.2583176791667938, 0.24199745059013367, 0.2415427714586258, 0.25729987025260925, 0.25983864068984985, 0.2857436239719391, 0.23011218011379242, 0.22928476333618164, 0.24139191210269928, 0.24913360178470612, 0.22172033786773682, 0.2266140580177307, 0.25328394770622253, 0.23834052681922913, 0.2439986765384674, 0.20714884996414185, 0.2460915446281433, 0.2447388470172882, 0.23986893892288208, 0.2772718369960785, 0.332098126411438, 0.3341401517391205, 0.317900687456131, 0.32127657532691956, 0.3137854039669037, 0.2987514138221741, 0.3111857771873474, 0.2917156517505646, 0.3011913299560547, 0.30083850026130676, 0.2845815420150757, 0.2791830599308014, 0.2661297917366028, 0.25355613231658936]"
uuid:5efb51f4-15a7-425e-9f9c-410ba6d2d7ae,5.56E+39,CSC Irrigated Rice,2,1.720000029,10160,5.906976646,DAGANA,DIAMA,BIFFECHE,16.17107333,-16.30659,"[0.28694313764572144, 0.28294289112091064, 0.29074016213417053, 0.27928200364112854, 0.27779528498649597, 0.26620543003082275, 0.253811240196228, 0.2499460130929947, 0.2641773223876953, 0.27168142795562744, 0.280810683965683, 0.28569495677948, 0.3076842725276947, 0.3015698194503784, 0.29606735706329346, 0.3120078146457672, 0.30622658133506775, 0.33611661195755005, 0.2953796684741974, 0.27904754877090454, 0.2850290834903717, 0.2706330120563507, 0.24953295290470123, 0.2762605845928192, 0.2505580186843872, 0.24836957454681396, 0.26452532410621643, 0.22265653312206268, 0.19454222917556763, 0.27764424681663513, 0.29776984453201294, 0.3526909649372101, 0.39366427063941956, 0.3909597396850586, 0.38283729553222656, 0.35593101382255554, 0.34950506687164307, 0.3381791412830353, 0.33317747712135315, 0.3248313367366791, 0.3349563479423523, 0.3159090578556061, 0.3033447861671448, 0.26806122064590454, 0.25326767563819885, 0.2374628484249115]"
uuid:e6ee83de-08c6-4136-a6a6-148720650384,5.66E+39,CSC Irrigated Rice,2,1,3375,3.375,PODOR,NDIAYENE PENDAO,H8 MBANTHIE,16.59948833,-14.96965167,"[0.3076474070549011, 0.3065858781337738, 0.3162623643875122, 0.2985270917415619, 0.30595049262046814, 0.2920698821544647, 0.2930372357368469, 0.2872902452945709, 0.29004955291748047, 0.28605926036834717, 0.2836042046546936, 0.279619425535202, 0.2818129360675812, 0.2589550316333771, 0.2662437856197357, 0.27872589230537415, 0.2813229560852051, 0.3133973479270935, 0.2528449594974518, 0.2542712092399597, 0.264208048582077, 0.27493223547935486, 0.24431346356868744, 0.2071312665939331, 0.26740726828575134, 0.24925757944583893, 0.24186359345912933, 0.21698948740959167, 0.24147671461105347, 0.26827165484428406, 0.29166704416275024, 0.31353887915611267, 0.32001760601997375, 0.33877289295196533, 0.32036566734313965, 0.304239422082901, 0.2921401858329773, 0.2831326425075531, 0.283976674079895, 0.2764665186405182, 0.28568097949028015, 0.2838079333305359, 0.2864442467689514, 0.2711089551448822, 0.23475515842437744, 0.25206270813941956]"
uuid:0071e192-605b-458e-aaae-92e0ab12b5a3,7.15E+37,CSC Irrigated Rice,2,3,24800,8.266666667,DAGANA,RONKH,KHEUNE,16.52316333,-16.10718667,"[0.25539299845695496, 0.24448612332344055, 0.24141168594360352, 0.23142242431640625, 0.2219974845647812, 0.2027580738067627, 0.19965721666812897, 0.18843668699264526, 0.20616888999938965, 0.22668476402759552, 0.2499297857284546, 0.28887420892715454, 0.3007129728794098, 0.3183532953262329, 0.34319522976875305, 0.3735243082046509, 0.3820391297340393, 0.42927733063697815, 0.3752252161502838, 0.3457983732223511, 0.33102357387542725, 0.3441981077194214, 0.2645399868488312, 0.28885477781295776, 0.24889114499092102, 0.23492646217346191, 0.23532472550868988, 0.20784005522727966, 0.22005817294120789, 0.22764138877391815, 0.24022634327411652, 0.26040947437286377, 0.2786118984222412, 0.3011985421180725, 0.32808616757392883, 0.3472437560558319, 0.3677986264228821, 0.35736414790153503, 0.36381036043167114, 0.3489396572113037, 0.3506060242652893, 0.3373958170413971, 0.33596572279930115, 0.27088662981987, 0.25348711013793945, 0.24774318933486938]"
uuid:1c7e4ff7-988d-4b6e-b274-50d18feb6385,1.38E+39,CSC Irrigated Rice,2,1,1500,1.5,MATAM,BOKIDIAWE,DONDOU,15.60653833,-13.32510833,"[0.3033854365348816, 0.3064519464969635, 0.3000986576080322, 0.29510849714279175, 0.27602607011795044, 0.26245155930519104, 0.25495168566703796, 0.25419142842292786, 0.24952764809131622, 0.24316293001174927, 0.23439548909664154, 0.23282453417778015, 0.23404082655906677, 0.21614912152290344, 0.20552955567836761, 0.21874839067459106, 0.21589922904968262, 0.21660031378269196, 0.20752593874931335, 0.19603297114372253, 0.19570498168468475, 0.17413976788520813, 0.1842469722032547, 0.2623447775840759, 0.2841475009918213, 0.24041880667209625, 0.23978576064109802, 0.22006011009216309, 0.31087595224380493, 0.38145604729652405, 0.3811687231063843, 0.37394800782203674, 0.350433349609375, 0.3665435314178467, 0.30682989954948425, 0.30206942558288574, 0.27494072914123535, 0.27785274386405945, 0.2710612714290619, 0.27327728271484375, 0.2646200358867645, 0.2733898460865021, 0.2707511782646179, 0.26389580965042114, 0.2545419931411743, 0.2381964921951294]"
uuid:2febead3-3fa7-4bc2-80bb-93648acd5216,2.65E+39,CSC Irrigated Rice,2,1,2000,2,MATAM,BOKIDIAWE,DONDOU,15.60651167,-13.32509833,"[0.3033854365348816, 0.3064519464969635, 0.3000986576080322, 0.29510849714279175, 0.27602607011795044, 0.26245155930519104, 0.25495168566703796, 0.25419142842292786, 0.24952764809131622, 0.24316293001174927, 0.23439548909664154, 0.23282453417778015, 0.23404082655906677, 0.21614912152290344, 0.20552955567836761, 0.21874839067459106, 0.21589922904968262, 0.21660031378269196, 0.20752593874931335, 0.19603297114372253, 0.19570498168468475, 0.17413976788520813, 0.1842469722032547, 0.2623447775840759, 0.2841475009918213, 0.24041880667209625, 0.23978576064109802, 0.22006011009216309, 0.31087595224380493, 0.38145604729652405, 0.3811687231063843, 0.37394800782203674, 0.350433349609375, 0.3665435314178467, 0.30682989954948425, 0.30206942558288574, 0.27494072914123535, 0.27785274386405945, 0.2710612714290619, 0.27327728271484375, 0.2646200358867645, 0.2733898460865021, 0.2707511782646179, 0.26389580965042114, 0.2545419931411743, 0.2381964921951294]"
uuid:3b7d1403-013b-4fa0-bec3-27e8e8e5dfda,3.27E+39,CSC Irrigated Rice,2,2.5,3500,1.4,MATAM,BOKIDIAWE,DONDOU,,,
uuid:3e651691-22d8-4a3b-a22f-acb14948dc49,3.57E+39,CSC Irrigated Rice,2,2,2000,1,MATAM,BOKIDIAWE,DONDOU,15.60724833,-13.32369,"[0.3047697842121124, 0.30780017375946045, 0.30125126242637634, 0.29611119627952576, 0.27711790800094604, 0.2630775272846222, 0.25554555654525757, 0.2547195851802826, 0.25018563866615295, 0.24372105300426483, 0.23504868149757385, 0.23341213166713715, 0.2343222200870514, 0.21652524173259735, 0.20570826530456543, 0.21898263692855835, 0.2162839025259018, 0.21682456135749817, 0.20784808695316315, 0.19643302261829376, 0.19591578841209412, 0.17435674369335175, 0.18438631296157837, 0.2617311179637909, 0.2840898931026459, 0.24060988426208496, 0.2399548441171646, 0.22012943029403687, 0.30957987904548645, 0.3806372582912445, 0.3800064027309418, 0.37265217304229736, 0.35016101598739624, 0.36481428146362305, 0.3058415651321411, 0.30157560110092163, 0.2751227617263794, 0.27804484963417053, 0.2718093991279602, 0.27412959933280945, 0.26569661498069763, 0.2737410068511963, 0.2712213397026062, 0.2650614082813263, 0.25543633103370667, 0.23880988359451294]"
uuid:e784fac7-e07a-4f29-9f40-0b9b7d1b074e,5.78E+39,CSC Irrigated Rice,1,1,1400,1.4,MATAM,BOKIDIAWE,BOKIDIAWE SARAKHOLE,,,
uuid:0be59f89-7e8c-4f90-86bc-beaf7d86f21c,2.56E+38,CSC Irrigated Rice,2,0.5699999928,3500,6.140350954,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.50343167,-15.04715,"[0.30964139103889465, 0.289394736289978, 0.309129923582077, 0.2813240587711334, 0.2890090346336365, 0.27913615107536316, 0.2793983519077301, 0.26963213086128235, 0.2771625816822052, 0.277964323759079, 0.2643653154373169, 0.26798295974731445, 0.2584223747253418, 0.24208258092403412, 0.24162836372852325, 0.2574009299278259, 0.2599567472934723, 0.2858833968639374, 0.2301853895187378, 0.22939378023147583, 0.2414897233247757, 0.24926963448524475, 0.22181060910224915, 0.22663912177085876, 0.25338855385780334, 0.23842348158359528, 0.24410459399223328, 0.20723053812980652, 0.24619928002357483, 0.2448301464319229, 0.23993632197380066, 0.27739736437797546, 0.33228567242622375, 0.3343394100666046, 0.3181226849555969, 0.32154035568237305, 0.31405210494995117, 0.2989921271800995, 0.3114531338214874, 0.29194921255111694, 0.3014432489871979, 0.30107828974723816, 0.2847534716129303, 0.27937644720077515, 0.2663111984729767, 0.25371021032333374]"
uuid:d4ca4414-b904-4437-a5c3-117b11f75e88,4.43E+39,CSC Irrigated Rice,2,1.100000024,5270,4.790908987,DAGANA,RONKH,KHEUNE,16.52243,-16.10863,"[0.2541166841983795, 0.243594691157341, 0.2404031902551651, 0.23051604628562927, 0.2210739105939865, 0.20185059309005737, 0.19824576377868652, 0.18696525692939758, 0.2033672034740448, 0.2242940366268158, 0.24751493334770203, 0.28719809651374817, 0.29950422048568726, 0.31673258543014526, 0.342658132314682, 0.3740561008453369, 0.3827139437198639, 0.42928266525268555, 0.376268208026886, 0.34606102108955383, 0.33149483799934387, 0.3444024324417114, 0.2652280330657959, 0.2884948253631592, 0.24908311665058136, 0.23475849628448486, 0.23619556427001953, 0.2075965255498886, 0.21863298118114471, 0.2269357442855835, 0.23868151009082794, 0.2587178349494934, 0.2767745852470398, 0.2992103695869446, 0.3260217010974884, 0.34503698348999023, 0.3637745678424835, 0.3544863760471344, 0.35937270522117615, 0.3446635901927948, 0.3471978008747101, 0.3332175016403198, 0.33278703689575195, 0.268440306186676, 0.2509760856628418, 0.24563665688037872]"
