KEY,ID_menage,crops_cult2,season_cult2,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:53710736-af58-4376-af97-70cafadd1711,5.37E+39,Irrigated rice winter,1,0.75,4500,6,PODOR,DODEL,THIENEL SAKHOBES,16.59876167,-14.924195,"[0.29672524333000183, 0.2963016629219055, 0.3052796423435211, 0.2927340865135193, 0.29377439618110657, 0.2798033654689789, 0.27962958812713623, 0.27531683444976807, 0.27897775173187256, 0.2756880521774292, 0.2742920219898224, 0.2741740643978119, 0.27763882279396057, 0.2548573315143585, 0.2693176567554474, 0.2793519198894501, 0.28523606061935425, 0.320477694272995, 0.25831106305122375, 0.2575928568840027, 0.2699649930000305, 0.2817411720752716, 0.24904216825962067, 0.19140173494815826, 0.27207911014556885, 0.2504276633262634, 0.23869939148426056, 0.21253058314323425, 0.2299880087375641, 0.2701205015182495, 0.2908273935317993, 0.3121991753578186, 0.3186752498149872, 0.3294849693775177, 0.3172280788421631, 0.30132564902305603, 0.2881648540496826, 0.279561847448349, 0.27849680185317993, 0.27293407917022705, 0.2812637984752655, 0.2763974368572235, 0.27978014945983887, 0.26443368196487427, 0.23550181090831757, 0.24110154807567596]"
uuid:541d68fe-19bd-4495-ac39-96c6da26d14a,5.41E+39,Irrigated rice winter,1,0.6,2484,4.14,PODOR,GUEDE VILLAGE,DIAMBO DIAOBE,16.57293333,-14.84297333,"[0.26957160234451294, 0.2662859261035919, 0.2748398184776306, 0.27088865637779236, 0.26628875732421875, 0.2521292567253113, 0.25219595432281494, 0.2507072687149048, 0.2579492926597595, 0.24972538650035858, 0.24406792223453522, 0.23837105929851532, 0.2396358847618103, 0.20921626687049866, 0.2335398644208908, 0.24583113193511963, 0.252583771944046, 0.27316734194755554, 0.2316848635673523, 0.22046296298503876, 0.23652766644954681, 0.24853135645389557, 0.22235333919525146, 0.21675527095794678, 0.24738521873950958, 0.2334335893392563, 0.22903893887996674, 0.20421406626701355, 0.2140320986509323, 0.26237618923187256, 0.28599846363067627, 0.304129421710968, 0.32111629843711853, 0.3181057274341583, 0.2951955199241638, 0.29275640845298767, 0.2787076532840729, 0.27222466468811035, 0.2807951867580414, 0.27098849415779114, 0.28023022413253784, 0.26957273483276367, 0.26030731201171875, 0.2576122581958771, 0.24322514235973358, 0.22565871477127075]"
uuid:54875365-e700-466d-a648-69617e9695ee,5.49E+39,Irrigated rice winter,1,0.72,2100,2.916666667,KANEL,OURO SIDY,BOW,,,
uuid:55c76dd7-172c-4cc3-8660-6a928ccd570f,5.54E+39,Irrigated rice winter,1,0.1,400,4,PODOR,BOKE DIALLOUBE,WALLAH,16.519625,-14.834455,"[0.24560709297657013, 0.24241149425506592, 0.24862149357795715, 0.25476768612861633, 0.24970202147960663, 0.23867356777191162, 0.24110975861549377, 0.24141764640808105, 0.2514033615589142, 0.2478504329919815, 0.24767795205116272, 0.24105824530124664, 0.2430620938539505, 0.19612374901771545, 0.22785422205924988, 0.24549420177936554, 0.24368484318256378, 0.26035064458847046, 0.2256447672843933, 0.2123347371816635, 0.226469025015831, 0.23964093625545502, 0.2131633758544922, 0.22682417929172516, 0.24636301398277283, 0.23191727697849274, 0.23696336150169373, 0.22287002205848694, 0.22083541750907898, 0.2663106918334961, 0.2932623028755188, 0.30576425790786743, 0.326712042093277, 0.3299507200717926, 0.2875552773475647, 0.29014620184898376, 0.2818513810634613, 0.27307945489883423, 0.2845720052719116, 0.27584072947502136, 0.28344160318374634, 0.2755941152572632, 0.26490187644958496, 0.26002785563468933, 0.23626336455345154, 0.22340068221092224]"
uuid:56409721-43cc-444a-a16e-2692a91ab950,5.64E+39,Irrigated rice winter,1,0.5,2975,5.95,PODOR,DODEL,THIALAGA,16.49206833,-14.45240833,"[0.30755919218063354, 0.3040734827518463, 0.2947104275226593, 0.2639138400554657, 0.2716750204563141, 0.25827062129974365, 0.2602877914905548, 0.24822266399860382, 0.25524383783340454, 0.24449104070663452, 0.24073858559131622, 0.2439941167831421, 0.23557162284851074, 0.22001604735851288, 0.2048364132642746, 0.22319142520427704, 0.22549329698085785, 0.21778704226016998, 0.20271843671798706, 0.18618318438529968, 0.184166818857193, 0.18759185075759888, 0.17172874510288239, 0.17219923436641693, 0.19037745893001556, 0.18830609321594238, 0.18685896694660187, 0.161326602101326, 0.1766330450773239, 0.20862345397472382, 0.2299574911594391, 0.2962662875652313, 0.23415514826774597, 0.3249850273132324, 0.33038172125816345, 0.3888665735721588, 0.3951151967048645, 0.4104481637477875, 0.4070998430252075, 0.40982288122177124, 0.4019326865673065, 0.38824227452278137, 0.36890172958374023, 0.32202017307281494, 0.27638983726501465, 0.2212318331003189]"
uuid:56bf390b-1d3a-4aef-bcfb-b7e11a0aacf8,5.63E+39,Irrigated rice winter,1,0.27,900,3.333333333,PODOR,DOUNGA-LAO,AWQUALY (THIEWEL),16.24968667,-14.315025,"[0.18842032551765442, 0.19060447812080383, 0.18775272369384766, 0.17857471108436584, 0.19266530871391296, 0.18033021688461304, 0.17868490517139435, 0.1853017956018448, 0.18390679359436035, 0.18140292167663574, 0.1770031601190567, 0.1776333451271057, 0.18256625533103943, 0.17310044169425964, 0.1666054129600525, 0.17045392096042633, 0.17370083928108215, 0.1718236804008484, 0.16583296656608582, 0.16216520965099335, 0.16558261215686798, 0.16166697442531586, 0.1607278436422348, 0.1923404037952423, 0.19194450974464417, 0.1700381487607956, 0.17468082904815674, 0.169205442070961, 0.18097662925720215, 0.21759673953056335, 0.25289827585220337, 0.2759239375591278, 0.26851123571395874, 0.24476368725299835, 0.22002750635147095, 0.19908586144447327, 0.19927573204040527, 0.18912343680858612, 0.19122162461280823, 0.18272444605827332, 0.18337547779083252, 0.17848710715770721, 0.12667538225650787, 0.17862461507320404, 0.18120266497135162, 0.1513689011335373]"
uuid:5c1b34a3-2937-403b-985f-5fbb3b6f7513,5.31E+39,Irrigated rice winter,1,1,3000,3,MATAM,NABADJI-CIVOL,H1 BASSOUDJ,15.79304,-13.28862,"[0.3429891765117645, 0.36694881319999695, 0.35591602325439453, 0.32474273443222046, 0.324966162443161, 0.3155827522277832, 0.3156891465187073, 0.3096068203449249, 0.2952411472797394, 0.2975524365901947, 0.27819186449050903, 0.2789405882358551, 0.2686910927295685, 0.2536255419254303, 0.23056785762310028, 0.2357797920703888, 0.2427392452955246, 0.23575907945632935, 0.21782942116260529, 0.21756164729595184, 0.20861676335334778, 0.17669284343719482, 0.17407262325286865, 0.19955149292945862, 0.21935731172561646, 0.22160865366458893, 0.22652463614940643, 0.1910635232925415, 0.27759578824043274, 0.301054447889328, 0.25868678092956543, 0.24668195843696594, 0.24812978506088257, 0.2635857164859772, 0.24770009517669678, 0.24058738350868225, 0.2442673295736313, 0.2506251335144043, 0.28651922941207886, 0.27661633491516113, 0.2835407853126526, 0.30945876240730286, 0.2904775142669678, 0.29051679372787476, 0.26845958828926086, 0.24355418980121613]"
uuid:5cae92e4-195c-4b5d-817e-e5faf3198157,5.32E+39,Irrigated rice winter,1,0.7,2500,3.571428571,MATAM,DABIA,KOBILO DIADIABE,15.92845333,-13.526675,"[0.24939049780368805, 0.24047629535198212, 0.23462335765361786, 0.21072010695934296, 0.21781577169895172, 0.20553040504455566, 0.20556603372097015, 0.1984032690525055, 0.20011068880558014, 0.1949409693479538, 0.19025297462940216, 0.19438965618610382, 0.18467320501804352, 0.181726336479187, 0.17348749935626984, 0.18155892193317413, 0.1912919580936432, 0.18159574270248413, 0.1718943566083908, 0.16569434106349945, 0.16313627362251282, 0.156088724732399, 0.15321293473243713, 0.18403665721416473, 0.18070192635059357, 0.1784244328737259, 0.17144568264484406, 0.17720146477222443, 0.18572048842906952, 0.1888861358165741, 0.20917563140392303, 0.27899113297462463, 0.36153915524482727, 0.39544275403022766, 0.32794657349586487, 0.4515323340892792, 0.4974178969860077, 0.46990084648132324, 0.4928324222564697, 0.45749640464782715, 0.4643729031085968, 0.42321187257766724, 0.28245630860328674, 0.2591584026813507, 0.23816344141960144, 0.21916145086288452]"
uuid:5dc82590-b849-4cd9-b9d6-df9a20205291,5.44E+39,Irrigated rice winter,1,0.95,4590,4.831578947,DAGANA,DIAMA,BIFFECHE,16.17062833,-16.30854333,"[0.287145733833313, 0.28307726979255676, 0.2909298539161682, 0.2794339060783386, 0.2779954969882965, 0.2663261890411377, 0.25395888090133667, 0.25019651651382446, 0.26426711678504944, 0.2717321217060089, 0.280887246131897, 0.2856083810329437, 0.3077593445777893, 0.3015269637107849, 0.2960769832134247, 0.31194013357162476, 0.3061099946498871, 0.3360942304134369, 0.2953225374221802, 0.27897149324417114, 0.2850528061389923, 0.27048853039741516, 0.24948042631149292, 0.2761404812335968, 0.2505251169204712, 0.24833978712558746, 0.2645913362503052, 0.2226952314376831, 0.19464688003063202, 0.2778586149215698, 0.2980976104736328, 0.35280176997184753, 0.39385485649108887, 0.39106249809265137, 0.3829275965690613, 0.3560604751110077, 0.3493918180465698, 0.33816593885421753, 0.33313724398612976, 0.3247358798980713, 0.3349018692970276, 0.31588539481163025, 0.3031446933746338, 0.2680148482322693, 0.25330033898353577, 0.2375369369983673]"
uuid:5e6be057-525b-4a0e-8825-579651c7cdfc,5.56E+39,Irrigated rice winter,1,0.42,1900,4.523809524,KANEL,ORKADIERE,GOURIKI COLIYABE,15.43851667,-12.95012333,"[0.33815497159957886, 0.3254845440387726, 0.33823248744010925, 0.3307880461215973, 0.3055152893066406, 0.27482572197914124, 0.28704580664634705, 0.27636435627937317, 0.26488158106803894, 0.2617378532886505, 0.25161418318748474, 0.2450098693370819, 0.23643605411052704, 0.2228987216949463, 0.21176178753376007, 0.22284777462482452, 0.21901404857635498, 0.21244589984416962, 0.2069859653711319, 0.20197537541389465, 0.19083437323570251, 0.17033441364765167, 0.16908034682273865, 0.16847538948059082, 0.26457685232162476, 0.25791487097740173, 0.26305127143859863, 0.21935012936592102, 0.27768757939338684, 0.2895995080471039, 0.31264904141426086, 0.3100526034832001, 0.32095983624458313, 0.3044101893901825, 0.27471724152565, 0.2900455892086029, 0.29596811532974243, 0.33010008931159973, 0.323440283536911, 0.32942166924476624, 0.33066797256469727, 0.3256904184818268, 0.3194785714149475, 0.27896538376808167, 0.3100901246070862, 0.2506815791130066]"
uuid:5f5577ad-3cb3-4d8c-84d0-d1099b6a0375,5.66E+39,Irrigated rice winter,1,1,1950,1.95,KANEL,ORKADIERE,GOURIKI COLIYABE,,,
uuid:6004e617-ec67-413c-80f3-4bc6ca3cb1a4,6.00E+39,Irrigated rice winter,1,0.06,500,8.333333333,PODOR,BOKE DIALLOUBE,WALLAH,16.51974333,-14.83186167,"[0.24734103679656982, 0.24401380121707916, 0.25215163826942444, 0.2581395208835602, 0.25162747502326965, 0.24154303967952728, 0.2442174106836319, 0.2444874346256256, 0.25442662835121155, 0.251755952835083, 0.25140345096588135, 0.24547937512397766, 0.24816785752773285, 0.19700124859809875, 0.23042236268520355, 0.24814628064632416, 0.24498070776462555, 0.26255831122398376, 0.22661541402339935, 0.21270249783992767, 0.22697359323501587, 0.24018138647079468, 0.2134014219045639, 0.22724436223506927, 0.24743756651878357, 0.23316608369350433, 0.24141742289066315, 0.22546076774597168, 0.22256503999233246, 0.266080766916275, 0.2941233515739441, 0.30746087431907654, 0.3263106048107147, 0.3327961564064026, 0.2912006080150604, 0.2943588197231293, 0.2859864830970764, 0.2771233916282654, 0.28756967186927795, 0.27735432982444763, 0.2842254042625427, 0.2767067551612854, 0.26715272665023804, 0.26146772503852844, 0.23753271996974945, 0.22535933554172516]"
uuid:60a8f5b3-f0d2-4720-9b86-52aa669d7b39,6.02E+39,Irrigated rice winter,1,0.7,3000,4.285714286,MATAM,DABIA,SARE LIOU,15.920585,-13.52837833,"[0.24509498476982117, 0.2360111027956009, 0.22972750663757324, 0.205108180642128, 0.213711678981781, 0.20180457830429077, 0.20175746083259583, 0.19519294798374176, 0.19765476882457733, 0.1917378008365631, 0.18690846860408783, 0.19210106134414673, 0.18264774978160858, 0.17955875396728516, 0.17174336314201355, 0.1793738305568695, 0.1895175278186798, 0.17964747548103333, 0.1702386438846588, 0.16391639411449432, 0.16149607300758362, 0.15407589077949524, 0.15225565433502197, 0.18027342855930328, 0.17797449231147766, 0.17566746473312378, 0.16899150609970093, 0.17541362345218658, 0.18352273106575012, 0.18618525564670563, 0.20792070031166077, 0.28170284628868103, 0.3663569688796997, 0.40030014514923096, 0.32858073711395264, 0.4562031328678131, 0.5037858486175537, 0.47537535429000854, 0.49901798367500305, 0.4626970887184143, 0.46975818276405334, 0.42618438601493835, 0.28445276618003845, 0.25621068477630615, 0.23561178147792816, 0.21936380863189697]"
uuid:621928b5-eb4d-4374-a544-b2f492fc7870,6.22E+39,Irrigated rice winter,1,0.5,1750,3.5,KANEL,OURO SIDY,BOW,,,
uuid:630bc31e-93c3-45c5-a262-951988324b34,6.30E+39,Irrigated rice winter,1,0.9,3150,3.5,KANEL,OURO SIDY,BOW,,,
uuid:636804c1-8f03-44c8-96fa-5f8fa0565924,6.37E+39,Irrigated rice winter,1,0.5,2500,5,PODOR,GUEDE VILLAGE,DIATAR,16.63266333,-14.910755,"[0.30179575085639954, 0.30121347308158875, 0.3126452565193176, 0.3019571304321289, 0.29832375049591064, 0.28320538997650146, 0.2832217812538147, 0.2780372202396393, 0.2815037965774536, 0.27786973118782043, 0.2726764380931854, 0.27169695496559143, 0.2728242576122284, 0.2472720742225647, 0.26113349199295044, 0.26927149295806885, 0.2781173288822174, 0.309203177690506, 0.25059786438941956, 0.24418503046035767, 0.2575015425682068, 0.2727716267108917, 0.24278642237186432, 0.19297556579113007, 0.2687840163707733, 0.2509991228580475, 0.23777393996715546, 0.21283571422100067, 0.22732144594192505, 0.280293345451355, 0.29960376024246216, 0.3206092119216919, 0.3291189670562744, 0.3253285884857178, 0.31365862488746643, 0.29742202162742615, 0.284368097782135, 0.27603355050086975, 0.2784489393234253, 0.270987331867218, 0.28133535385131836, 0.27705514430999756, 0.27347660064697266, 0.26990747451782227, 0.2456846535205841, 0.24035954475402832]"
uuid:63c0a6d4-e188-43a7-8b0c-08f6a65df454,6.33E+39,Irrigated rice winter,1,0.52,3037,5.840384615,PODOR,DODEL,THIALAGA,16.495925,-14.45753833,"[0.30757296085357666, 0.3040853440761566, 0.2948179841041565, 0.2641381025314331, 0.27170631289482117, 0.25833743810653687, 0.26037147641181946, 0.248331218957901, 0.2553558647632599, 0.2445010542869568, 0.24085325002670288, 0.24403908848762512, 0.23547863960266113, 0.21996739506721497, 0.20482346415519714, 0.2232421189546585, 0.22545838356018066, 0.21778805553913116, 0.2027091234922409, 0.1861998587846756, 0.1842116266489029, 0.1876135617494583, 0.17176125943660736, 0.17211295664310455, 0.19039946794509888, 0.1883498579263687, 0.18695767223834991, 0.16136866807937622, 0.17671021819114685, 0.2085854560136795, 0.22996941208839417, 0.2961350381374359, 0.2340099811553955, 0.3247775733470917, 0.3301217555999756, 0.3885311782360077, 0.39476215839385986, 0.41009417176246643, 0.4068240523338318, 0.40946900844573975, 0.4015122354030609, 0.3880254328250885, 0.3686167299747467, 0.32173970341682434, 0.27628305554389954, 0.22119463980197906]"
uuid:66384f73-5fe1-4603-a592-c43d0daddaad,6.64E+39,Irrigated rice winter,1,0.4,3400,8.5,PODOR,GUEDE VILLAGE,DIATAR,16.63178667,-14.90965333,"[0.3027508556842804, 0.30196136236190796, 0.3137901723384857, 0.3029225468635559, 0.29871246218681335, 0.28398051857948303, 0.2840348184108734, 0.2785990834236145, 0.281872034072876, 0.27852967381477356, 0.2731601297855377, 0.27183303236961365, 0.2728787362575531, 0.24728472530841827, 0.26125165820121765, 0.26961418986320496, 0.2783462405204773, 0.3093625605106354, 0.2509469985961914, 0.2440023422241211, 0.25745639204978943, 0.2730671763420105, 0.24307295680046082, 0.1941531002521515, 0.26913461089134216, 0.25148868560791016, 0.23812773823738098, 0.2130528688430786, 0.227765753865242, 0.2812469005584717, 0.299835205078125, 0.3212847411632538, 0.3293984532356262, 0.32550737261772156, 0.31382206082344055, 0.29782354831695557, 0.2842150032520294, 0.27636685967445374, 0.2783104181289673, 0.27166157960891724, 0.2818506062030792, 0.27730903029441833, 0.27394941449165344, 0.27096718549728394, 0.24658332765102386, 0.24065262079238892]"
uuid:693be5f1-5203-4a33-86ab-049329235710,6.93E+39,Irrigated rice winter,1,0.3,400,1.333333333,DAGANA,MBANE,Keur Mbay Nar,16.476505,-15.59618667,"[0.3574802279472351, 0.3515929877758026, 0.3605053424835205, 0.3392186462879181, 0.3360762298107147, 0.31447887420654297, 0.32099923491477966, 0.3098297715187073, 0.3097693622112274, 0.3201093077659607, 0.31698665022850037, 0.32193243503570557, 0.3616653382778168, 0.32162895798683167, 0.3172098398208618, 0.34397006034851074, 0.3489517271518707, 0.3846764862537384, 0.3430497944355011, 0.33917829394340515, 0.33609774708747864, 0.2938530743122101, 0.2990923821926117, 0.34518444538116455, 0.3213188052177429, 0.3323354125022888, 0.3131008446216583, 0.29367393255233765, 0.33920198678970337, 0.4012303352355957, 0.4136287569999695, 0.42011967301368713, 0.43589356541633606, 0.4461062252521515, 0.4819738268852234, 0.4491475820541382, 0.46845677495002747, 0.4457535445690155, 0.4486619830131531, 0.41176101565361023, 0.42274871468544006, 0.40826839208602905, 0.41317978501319885, 0.3561723828315735, 0.34295517206192017, 0.34424668550491333]"
uuid:6acd5a6c-2e57-4759-8577-4904c3018ee2,6.13E+39,Irrigated rice winter,1,0.3,75,0.25,ZIGUINCHOR,NIAGUIS,DJIFANGHOR,12.57271667,-16.20892833,"[0.33433234691619873, 0.3332195281982422, 0.3129833936691284, 0.29614752531051636, 0.29409900307655334, 0.27322492003440857, 0.26516905426979065, 0.26328152418136597, 0.2815234661102295, 0.2731292247772217, 0.24899226427078247, 0.2656296193599701, 0.2514715790748596, 0.25368422269821167, 0.2392413169145584, 0.2716745436191559, 0.2230565994977951, 0.262641042470932, 0.22081990540027618, 0.1856723129749298, 0.242017924785614, 0.26291632652282715, 0.2438889592885971, 0.29815176129341125, 0.2319995015859604, 0.24048131704330444, 0.3041976988315582, 0.19863808155059814, 0.24452349543571472, 0.23241259157657623, 0.43990063667297363, 0.34088972210884094, 0.3597530722618103, 0.30242905020713806, 0.44455793499946594, 0.45974451303482056, 0.43842846155166626, 0.4642183482646942, 0.43740344047546387, 0.4326782524585724, 0.4345872104167938, 0.44048357009887695, 0.39098843932151794, 0.4056517481803894, 0.3427923321723938, 0.34122562408447266]"
uuid:6f7330b1-7372-4ab0-bd3b-5eb55f7498a2,6.67E+39,Irrigated rice winter,1,1,5880,5.88,PODOR,DOUNGA-LAO,AWQUALY (THIEWEL),16.25030167,-14.31495667,"[0.18842032551765442, 0.19060447812080383, 0.18775272369384766, 0.17857471108436584, 0.19266530871391296, 0.18033021688461304, 0.17868490517139435, 0.1853017956018448, 0.18390679359436035, 0.18140292167663574, 0.1770031601190567, 0.1776333451271057, 0.18256625533103943, 0.17310044169425964, 0.1666054129600525, 0.17045392096042633, 0.17370083928108215, 0.1718236804008484, 0.16583296656608582, 0.16216520965099335, 0.16558261215686798, 0.16166697442531586, 0.1607278436422348, 0.1923404037952423, 0.19194450974464417, 0.1700381487607956, 0.17468082904815674, 0.169205442070961, 0.18097662925720215, 0.21759673953056335, 0.25289827585220337, 0.2759239375591278, 0.26851123571395874, 0.24476368725299835, 0.22002750635147095, 0.19908586144447327, 0.19927573204040527, 0.18912343680858612, 0.19122162461280823, 0.18272444605827332, 0.18337547779083252, 0.17848710715770721, 0.12667538225650787, 0.17862461507320404, 0.18120266497135162, 0.1513689011335373]"
