KEY,ID_menage,crops_cult4,season_cult4,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:6dc1684a-7f2b-4866-966a-232a3e0d3d2d,6.43E+39,Millet,1,4,1500,0.375,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.840155,-16.11748167,"[0.2838478088378906, 0.2771901488304138, 0.2670983076095581, 0.2639867961406708, 0.2518463432788849, 0.23826433718204498, 0.23320558667182922, 0.22430896759033203, 0.23276136815547943, 0.2241930216550827, 0.21991945803165436, 0.22241872549057007, 0.22044797241687775, 0.22031989693641663, 0.21980655193328857, 0.22429445385932922, 0.21154771745204926, 0.20826396346092224, 0.19877855479717255, 0.19700630009174347, 0.19115892052650452, 0.1450643539428711, 0.18370337784290314, 0.20315027236938477, 0.22133658826351166, 0.2530871629714966, 0.24339191615581512, 0.1905294805765152, 0.3588297367095947, 0.3758367896080017, 0.5069723129272461, 0.6351855397224426, 0.5113620758056641, 0.6543963551521301, 0.6198223829269409, 0.6177036762237549, 0.5546407103538513, 0.503875195980072, 0.4063778221607208, 0.36282238364219666, 0.36820778250694275, 0.3270517885684967, 0.2934510111808777, 0.28549930453300476, 0.2759968638420105, 0.2574269771575928]"
uuid:6dc1684a-7f2b-4866-966a-232a3e0d3d2d,6.43E+39,Millet,1,1,700,0.7,NIORO,K. MANDONGO,TA�BA MBAY�NE,13.840155,-16.11748167,"[0.2838478088378906, 0.2771901488304138, 0.2670983076095581, 0.2639867961406708, 0.2518463432788849, 0.23826433718204498, 0.23320558667182922, 0.22430896759033203, 0.23276136815547943, 0.2241930216550827, 0.21991945803165436, 0.22241872549057007, 0.22044797241687775, 0.22031989693641663, 0.21980655193328857, 0.22429445385932922, 0.21154771745204926, 0.20826396346092224, 0.19877855479717255, 0.19700630009174347, 0.19115892052650452, 0.1450643539428711, 0.18370337784290314, 0.20315027236938477, 0.22133658826351166, 0.2530871629714966, 0.24339191615581512, 0.1905294805765152, 0.3588297367095947, 0.3758367896080017, 0.5069723129272461, 0.6351855397224426, 0.5113620758056641, 0.6543963551521301, 0.6198223829269409, 0.6177036762237549, 0.5546407103538513, 0.503875195980072, 0.4063778221607208, 0.36282238364219666, 0.36820778250694275, 0.3270517885684967, 0.2934510111808777, 0.28549930453300476, 0.2759968638420105, 0.2574269771575928]"
uuid:6dd37afc-3414-4ccf-8c0f-12e34942dea6,6.44E+39,Millet,1,3.5,7000,2,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93212333,-16.17878833,"[0.28310734033584595, 0.27696457505226135, 0.267496794462204, 0.2622530162334442, 0.2518046796321869, 0.23715123534202576, 0.2322462648153305, 0.22435548901557922, 0.2320689558982849, 0.22311314940452576, 0.22051919996738434, 0.22197338938713074, 0.22183853387832642, 0.2197561115026474, 0.21768634021282196, 0.2241305261850357, 0.2140798270702362, 0.209723100066185, 0.20013409852981567, 0.19331057369709015, 0.18726710975170135, 0.1391950249671936, 0.18176154792308807, 0.19494423270225525, 0.21550840139389038, 0.23707643151283264, 0.23205704987049103, 0.17920178174972534, 0.3204575777053833, 0.3732767105102539, 0.506413459777832, 0.5907250642776489, 0.5250831842422485, 0.6609718203544617, 0.6142795085906982, 0.6604792475700378, 0.56685471534729, 0.48799043893814087, 0.3946883976459503, 0.3518422842025757, 0.3558956980705261, 0.3194288909435272, 0.2862314283847809, 0.287187397480011, 0.2737460732460022, 0.26197585463523865]"
uuid:6dd37afc-3414-4ccf-8c0f-12e34942dea6,6.44E+39,Millet,1,0.5,490,0.98,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93212333,-16.17878833,"[0.28310734033584595, 0.27696457505226135, 0.267496794462204, 0.2622530162334442, 0.2518046796321869, 0.23715123534202576, 0.2322462648153305, 0.22435548901557922, 0.2320689558982849, 0.22311314940452576, 0.22051919996738434, 0.22197338938713074, 0.22183853387832642, 0.2197561115026474, 0.21768634021282196, 0.2241305261850357, 0.2140798270702362, 0.209723100066185, 0.20013409852981567, 0.19331057369709015, 0.18726710975170135, 0.1391950249671936, 0.18176154792308807, 0.19494423270225525, 0.21550840139389038, 0.23707643151283264, 0.23205704987049103, 0.17920178174972534, 0.3204575777053833, 0.3732767105102539, 0.506413459777832, 0.5907250642776489, 0.5250831842422485, 0.6609718203544617, 0.6142795085906982, 0.6604792475700378, 0.56685471534729, 0.48799043893814087, 0.3946883976459503, 0.3518422842025757, 0.3558956980705261, 0.3194288909435272, 0.2862314283847809, 0.287187397480011, 0.2737460732460022, 0.26197585463523865]"
uuid:6dd37afc-3414-4ccf-8c0f-12e34942dea6,6.44E+39,Millet,1,0.5,330,0.66,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93212333,-16.17878833,"[0.28310734033584595, 0.27696457505226135, 0.267496794462204, 0.2622530162334442, 0.2518046796321869, 0.23715123534202576, 0.2322462648153305, 0.22435548901557922, 0.2320689558982849, 0.22311314940452576, 0.22051919996738434, 0.22197338938713074, 0.22183853387832642, 0.2197561115026474, 0.21768634021282196, 0.2241305261850357, 0.2140798270702362, 0.209723100066185, 0.20013409852981567, 0.19331057369709015, 0.18726710975170135, 0.1391950249671936, 0.18176154792308807, 0.19494423270225525, 0.21550840139389038, 0.23707643151283264, 0.23205704987049103, 0.17920178174972534, 0.3204575777053833, 0.3732767105102539, 0.506413459777832, 0.5907250642776489, 0.5250831842422485, 0.6609718203544617, 0.6142795085906982, 0.6604792475700378, 0.56685471534729, 0.48799043893814087, 0.3946883976459503, 0.3518422842025757, 0.3558956980705261, 0.3194288909435272, 0.2862314283847809, 0.287187397480011, 0.2737460732460022, 0.26197585463523865]"
uuid:6de518d1-ff67-4f23-9b0b-234efd245a25,6.46E+39,Millet,1,1.1,650,0.5909090909,NIORO,POROKHANE,POROKHANE WOLOF,13.69629333,-15.81991333,"[0.2735322117805481, 0.26615017652511597, 0.25925353169441223, 0.2556619644165039, 0.24684828519821167, 0.23430605232715607, 0.23019959032535553, 0.22348004579544067, 0.23121760785579681, 0.2237001657485962, 0.22044923901557922, 0.2218271940946579, 0.22279712557792664, 0.21979577839374542, 0.22023673355579376, 0.22190168499946594, 0.21112629771232605, 0.208666130900383, 0.1998564898967743, 0.1855621635913849, 0.17960526049137115, 0.1647738367319107, 0.17882607877254486, 0.18395228683948517, 0.1937897801399231, 0.19976502656936646, 0.1940232664346695, 0.1218457967042923, 0.2698477506637573, 0.2771748900413513, 0.4357044994831085, 0.535643994808197, 0.6468173861503601, 0.5866193771362305, 0.617161214351654, 0.6865444779396057, 0.5746607780456543, 0.5251412987709045, 0.43607962131500244, 0.3677615821361542, 0.3556285798549652, 0.3180635869503021, 0.28125184774398804, 0.2776273488998413, 0.2693886160850525, 0.26853665709495544]"
uuid:6e4feea4-efc4-4641-8768-a5cec3fb067f,6.55E+39,Millet,1,0.5,180,0.36,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51365,-15.507845,"[0.5007044076919556, 0.49386417865753174, 0.4897679090499878, 0.4886624217033386, 0.44978001713752747, 0.4189716577529907, 0.42401430010795593, 0.4121583104133606, 0.4145875871181488, 0.4136393666267395, 0.3931516706943512, 0.3814374506473541, 0.3969222903251648, 0.3744853138923645, 0.37700212001800537, 0.41976991295814514, 0.37945687770843506, 0.4193061888217926, 0.3828899562358856, 0.47797006368637085, 0.5385338664054871, 0.5535033941268921, 0.48197609186172485, 0.413301557302475, 0.47222277522087097, 0.4915566146373749, 0.590592622756958, 0.3817387521266937, 0.4635815918445587, 0.3720127046108246, 0.3784666061401367, 0.6059942841529846, 0.6087378263473511, 0.4709821343421936, 0.6957988739013672, 0.7067920565605164, 0.7125087380409241, 0.711776852607727, 0.6797157526016235, 0.6613985896110535, 0.6824355125427246, 0.6623785495758057, 0.6041374206542969, 0.6002917289733887, 0.5319381356239319, 0.549411952495575]"
uuid:6e7dfd2d-c84e-459a-9190-c8c517b6614f,6.57E+39,Millet,1,1,525,0.525,BIRKELANE,MBEULEUP,2HAMDALAYE MBEULEUP,13.91704,-15.562005,"[0.27707070112228394, 0.27196216583251953, 0.2656899690628052, 0.2640852630138397, 0.25384217500686646, 0.24120354652404785, 0.23574340343475342, 0.22907529771327972, 0.23488925397396088, 0.22679023444652557, 0.22134855389595032, 0.22428949177265167, 0.2233378291130066, 0.22158122062683105, 0.22407443821430206, 0.22344855964183807, 0.2138448804616928, 0.2074599415063858, 0.20198382437229156, 0.19085927307605743, 0.1847093105316162, 0.1702657788991928, 0.1812136322259903, 0.18696580827236176, 0.18145287036895752, 0.19388015568256378, 0.20604312419891357, 0.128573477268219, 0.2819368541240692, 0.2470243126153946, 0.3700520396232605, 0.4981003701686859, 0.5183234214782715, 0.6291443109512329, 0.6239610314369202, 0.6775398254394531, 0.5672954320907593, 0.5053261518478394, 0.40412986278533936, 0.3335018754005432, 0.33144810795783997, 0.2951502799987793, 0.2758491635322571, 0.26424357295036316, 0.2592112123966217, 0.2584958076477051]"
uuid:6e7dfd2d-c84e-459a-9190-c8c517b6614f,6.57E+39,Millet,1,1,500,0.5,BIRKELANE,MBEULEUP,2HAMDALAYE MBEULEUP,13.91704,-15.562005,"[0.27707070112228394, 0.27196216583251953, 0.2656899690628052, 0.2640852630138397, 0.25384217500686646, 0.24120354652404785, 0.23574340343475342, 0.22907529771327972, 0.23488925397396088, 0.22679023444652557, 0.22134855389595032, 0.22428949177265167, 0.2233378291130066, 0.22158122062683105, 0.22407443821430206, 0.22344855964183807, 0.2138448804616928, 0.2074599415063858, 0.20198382437229156, 0.19085927307605743, 0.1847093105316162, 0.1702657788991928, 0.1812136322259903, 0.18696580827236176, 0.18145287036895752, 0.19388015568256378, 0.20604312419891357, 0.128573477268219, 0.2819368541240692, 0.2470243126153946, 0.3700520396232605, 0.4981003701686859, 0.5183234214782715, 0.6291443109512329, 0.6239610314369202, 0.6775398254394531, 0.5672954320907593, 0.5053261518478394, 0.40412986278533936, 0.3335018754005432, 0.33144810795783997, 0.2951502799987793, 0.2758491635322571, 0.26424357295036316, 0.2592112123966217, 0.2584958076477051]"
uuid:6ecd387d-28ba-4d86-827d-4e6527ff2053,6.53E+39,Millet,1,3,1000,0.3333333333,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35787667,-14.756715,"[0.30624932050704956, 0.29306650161743164, 0.292514830827713, 0.27036067843437195, 0.2728196382522583, 0.23598910868167877, 0.24907462298870087, 0.23999521136283875, 0.23910608887672424, 0.2352755069732666, 0.23706603050231934, 0.23894518613815308, 0.24569135904312134, 0.24518030881881714, 0.25492191314697266, 0.2544570565223694, 0.2520817518234253, 0.26265960931777954, 0.24139240384101868, 0.26875558495521545, 0.27678513526916504, 0.2713640630245209, 0.24960586428642273, 0.2771824598312378, 0.25506073236465454, 0.22829699516296387, 0.3275047540664673, 0.21655280888080597, 0.3805299401283264, 0.36644983291625977, 0.4413487911224365, 0.49564051628112793, 0.3860720694065094, 0.6419152021408081, 0.625721275806427, 0.6438379883766174, 0.6187335848808289, 0.5485213398933411, 0.4867824912071228, 0.4007483422756195, 0.4030298590660095, 0.37881943583488464, 0.31720075011253357, 0.3111990690231323, 0.29101333022117615, 0.3015475869178772]"
uuid:6f21da64-c90e-4d0d-a6f1-1e0ed226e18d,6.62E+39,Millet,1,7,1700,0.2428571429,NIORO,KEUR MABA DIAKHOU,NDRAM� NDIMB,13.60622,-15.95822,"[0.2874261736869812, 0.2813773453235626, 0.2718077600002289, 0.27074185013771057, 0.2577793598175049, 0.2451038360595703, 0.2416585236787796, 0.23506014049053192, 0.24321727454662323, 0.236459881067276, 0.2304249405860901, 0.23524869978427887, 0.2352660894393921, 0.23481886088848114, 0.2360214740037918, 0.23883749544620514, 0.2282707542181015, 0.22349593043327332, 0.2089044600725174, 0.19407041370868683, 0.1858709305524826, 0.18663784861564636, 0.18306119740009308, 0.19638079404830933, 0.22691737115383148, 0.22557179629802704, 0.24541693925857544, 0.21997350454330444, 0.3243451416492462, 0.3756360709667206, 0.5534813404083252, 0.6422539353370667, 0.6037935614585876, 0.5048036575317383, 0.5780535340309143, 0.626571774482727, 0.5800688862800598, 0.5414667725563049, 0.44243377447128296, 0.3797340393066406, 0.37941959500312805, 0.3332705795764923, 0.2953518033027649, 0.2903521656990051, 0.28101253509521484, 0.28054913878440857]"
uuid:6f882afd-cf98-4196-9d5d-c0ef365d5f45,6.69E+39,Millet,1,0.5,300,0.6,GOUDOMP,SIMBADI BALANTE,ATHIOUFA,12.54579167,-15.75717333,"[0.43535149097442627, 0.4220585823059082, 0.4195329546928406, 0.41786718368530273, 0.38804173469543457, 0.37667447328567505, 0.36168351769447327, 0.3431242108345032, 0.3619682788848877, 0.35538768768310547, 0.3393264710903168, 0.34244561195373535, 0.3469272255897522, 0.31942805647850037, 0.3243531286716461, 0.3449210822582245, 0.3224642872810364, 0.3487390875816345, 0.33320438861846924, 0.39431536197662354, 0.3956485986709595, 0.41515669226646423, 0.3651992976665497, 0.3542105555534363, 0.3357948362827301, 0.37826666235923767, 0.46910402178764343, 0.21999065577983856, 0.42407482862472534, 0.3495218753814697, 0.39683711528778076, 0.48689568042755127, 0.5411670804023743, 0.35391560196876526, 0.5700765252113342, 0.5986607074737549, 0.6002405881881714, 0.5693323016166687, 0.5750548243522644, 0.5447044968605042, 0.5695233345031738, 0.5551160573959351, 0.49338194727897644, 0.4876590967178345, 0.4330761432647705, 0.4310435652732849]"
uuid:6fc7e2b2-0331-4c93-b67a-d8d7aa4bec69,6.64E+39,Millet,1,3,200,0.06666666667,NIORO,DABALY,1 BAWOU,13.682465,-15.69867833,"[0.3010120689868927, 0.28880077600479126, 0.28316131234169006, 0.28013673424720764, 0.2675991952419281, 0.2481858879327774, 0.24729657173156738, 0.24031585454940796, 0.2458505481481552, 0.2405160367488861, 0.2326294481754303, 0.23423920571804047, 0.2347346991300583, 0.23290082812309265, 0.2335064560174942, 0.23426973819732666, 0.22272203862667084, 0.21600671112537384, 0.2098046988248825, 0.1951240450143814, 0.19028617441654205, 0.19339321553707123, 0.1866559088230133, 0.19395871460437775, 0.198174387216568, 0.20983245968818665, 0.2385391891002655, 0.13357578217983246, 0.3051380515098572, 0.31241607666015625, 0.4668567478656769, 0.5203037261962891, 0.6482471823692322, 0.5863868594169617, 0.5605955123901367, 0.6493955254554749, 0.5905010104179382, 0.5381309390068054, 0.4484099745750427, 0.3707900643348694, 0.35707393288612366, 0.32851359248161316, 0.2824702262878418, 0.27861079573631287, 0.2756648063659668, 0.272678405046463]"
uuid:7029c4f0-f437-4e50-985d-89595cfbc5ba,7.03E+39,Millet,1,1.5,1000,0.6666666667,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06025167,-14.40104,"[0.35747846961021423, 0.3314586281776428, 0.32802069187164307, 0.3031306564807892, 0.3012332022190094, 0.2567509710788727, 0.27704864740371704, 0.27383866906166077, 0.27854645252227783, 0.27483558654785156, 0.2759609818458557, 0.2781086266040802, 0.27826911211013794, 0.2821018099784851, 0.29174819588661194, 0.2933633327484131, 0.28524160385131836, 0.31792381405830383, 0.3338075578212738, 0.40496712923049927, 0.4457562565803528, 0.47582048177719116, 0.45562541484832764, 0.2857336699962616, 0.49632754921913147, 0.5141631364822388, 0.5070750117301941, 0.30423736572265625, 0.31337398290634155, 0.42519402503967285, 0.6331827640533447, 0.6596261858940125, 0.4356608986854553, 0.7448598146438599, 0.6555925011634827, 0.7483489513397217, 0.7293466329574585, 0.6626579761505127, 0.610683023929596, 0.563040554523468, 0.5468813180923462, 0.5012974739074707, 0.4559241235256195, 0.41467559337615967, 0.37650495767593384, 0.364187628030777]"
uuid:7029c4f0-f437-4e50-985d-89595cfbc5ba,7.03E+39,Millet,1,0.25,100,0.4,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06025167,-14.40104,"[0.35747846961021423, 0.3314586281776428, 0.32802069187164307, 0.3031306564807892, 0.3012332022190094, 0.2567509710788727, 0.27704864740371704, 0.27383866906166077, 0.27854645252227783, 0.27483558654785156, 0.2759609818458557, 0.2781086266040802, 0.27826911211013794, 0.2821018099784851, 0.29174819588661194, 0.2933633327484131, 0.28524160385131836, 0.31792381405830383, 0.3338075578212738, 0.40496712923049927, 0.4457562565803528, 0.47582048177719116, 0.45562541484832764, 0.2857336699962616, 0.49632754921913147, 0.5141631364822388, 0.5070750117301941, 0.30423736572265625, 0.31337398290634155, 0.42519402503967285, 0.6331827640533447, 0.6596261858940125, 0.4356608986854553, 0.7448598146438599, 0.6555925011634827, 0.7483489513397217, 0.7293466329574585, 0.6626579761505127, 0.610683023929596, 0.563040554523468, 0.5468813180923462, 0.5012974739074707, 0.4559241235256195, 0.41467559337615967, 0.37650495767593384, 0.364187628030777]"
uuid:70d14a8c-66c9-477f-aa50-de434383bd54,7.04E+39,Millet,1,2,900,0.45,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08938,-16.06957167,"[0.2741550803184509, 0.2682511508464813, 0.2623695731163025, 0.2575579881668091, 0.24426637589931488, 0.2325592041015625, 0.2248164713382721, 0.21834079921245575, 0.2231639176607132, 0.21822084486484528, 0.21483756601810455, 0.21672938764095306, 0.22322314977645874, 0.21566982567310333, 0.21551677584648132, 0.2182566076517105, 0.2075498104095459, 0.20089784264564514, 0.19337287545204163, 0.1899269074201584, 0.18491415679454803, 0.17055916786193848, 0.1763591319322586, 0.18390554189682007, 0.19987903535366058, 0.20788070559501648, 0.19540219008922577, 0.16910320520401, 0.29031795263290405, 0.3938378095626831, 0.39488735795021057, 0.4873555302619934, 0.44975993037223816, 0.5189917087554932, 0.48862576484680176, 0.5032549500465393, 0.4384247362613678, 0.3955077528953552, 0.3450923562049866, 0.3117024302482605, 0.3111945688724518, 0.2828497886657715, 0.2579573094844818, 0.2496415376663208, 0.2462814301252365, 0.23974613845348358]"
uuid:710268ac-0d0a-4c70-bea9-ecfff057a1e3,7.10E+39,Millet,1,1.5,400,0.2666666667,SEDHIOU,KOUSSY,NIMZATT,12.88494833,-15.59968333,"[0.38768237829208374, 0.3681141436100006, 0.3469545245170593, 0.33523350954055786, 0.31524723768234253, 0.2818581461906433, 0.2736941874027252, 0.2524765431880951, 0.26700058579444885, 0.26617005467414856, 0.25654810667037964, 0.2607842683792114, 0.26220065355300903, 0.2531866133213043, 0.2580892741680145, 0.26670700311660767, 0.25161316990852356, 0.2632628381252289, 0.2534671723842621, 0.27112317085266113, 0.27746498584747314, 0.27136513590812683, 0.2507699429988861, 0.22800078988075256, 0.254610538482666, 0.29387858510017395, 0.38882434368133545, 0.26007401943206787, 0.3361470699310303, 0.3144597113132477, 0.4828796088695526, 0.5399369597434998, 0.5992598533630371, 0.6320902705192566, 0.5898962020874023, 0.592334508895874, 0.7135389447212219, 0.7009044885635376, 0.6494044065475464, 0.6042548418045044, 0.5962628722190857, 0.5482195019721985, 0.4662790298461914, 0.471393883228302, 0.3949648141860962, 0.3978371024131775]"
