KEY,ID_menage,crops_cult5,season_cult5,Area_cult5 (ha),QuantityProduced_cult5 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:1e8e28be-1a7f-45ea-bcdb-1dc3fe5f55d6,1.59E+39,Corn,1,1,1000,1,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),13.28755,-15.15161333
uuid:1e94fc6c-0da8-4813-89e9-74f6c721e0fb,1.59E+39,Corn,1,2,850,0.425,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.8312891,-16.3859375
uuid:a606614c-1d32-4886-9044-e902264034b4,1.61E+39,Corn,1,4,10000,2.5,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),,
uuid:170223cb-9b72-4053-9ca6-2741fe9b553c,1.70E+39,Corn,1,1,1000,1,NIORO,WACK NGOUNA,WACK NGOUNA,13.75785167,-16.062745
uuid:a824cb14-8034-4203-8445-4b03a0e5757e,1.82E+39,Corn,1,1,2300,2.3,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.74611167,-16.35615333
uuid:19c3782c-6970-4b26-8a56-078b1913128f,1.93E+39,Corn,1,0.75,550,0.7333333333,KOLDA,COUMBACARA,SARE NIYEL,12.769105,-14.51058833
uuid:b0c3a548-e506-4300-97fd-d871458c7980,2.03E+39,Corn,1,2,50,0.025,BOUNKILING,TANKON,TANKON,13.24224,-15.49230333
uuid:b04e276c-eaed-4ecd-af37-dcecd66e5c79,2.05E+39,Corn,1,0.5,500,1,VELINGARA,PAROUMBA,DAHARATOU,12.78876833,-13.87733167
uuid:b1f2ca7b-2e63-4e56-b412-023df0251e71,2.16E+39,Corn,1,0,1500,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.051975,-15.57400333
uuid:bc157184-ef06-42cc-bdc8-98ccfa9883a9,2.32E+39,Corn,1,2,900,0.45,FOUNDIOUGNE,NIORO ALASSANE TALL,PASSY DIEMOUL,13.874125,-16.29412
uuid:bcb52b09-f22d-4c7a-9cc0-cc94d9d7001c,2.33E+39,Corn,1,2,1000,0.5,VELINGARA,SARE COLY SALLE,MADINA DIALO,13.160705,-14.071555
uuid:b3f8f398-000e-488f-9482-c3640b1e49de,2.37E+39,Corn,1,0.5,300,0.6,KOLDA,DIALAMBERE,THIARA PEULH,12.86073667,-14.55287833
uuid:002dc843-01ac-4246-b7b1-fc5e458917bd,2.44E+37,Corn,1,0,150,,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.1018203,-15.6880218
uuid:bd57c53b-0a32-4fd7-b02c-2b37195ccdfc,2.46E+39,Corn,1,4,1000,0.25,GOUDOMP,DIOUBOUDOU,BAMBALI BRASSOU,12.66632833,-15.45677833
uuid:02e6550d-ea21-4a21-9553-522cd15544ce,2.57E+38,Corn,1,0.25,75,0.3,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41065667,-13.77054333
uuid:b5745b35-3aab-4b33-985e-9777a97d529d,2.57E+39,Corn,1,1,1000,1,NIORO,KAYEMOR,KEUR BAKARY,13.72074667,-15.54931667
uuid:30ac6bf3-e84e-4015-bbe6-e422c3092392,3.01E+39,Corn,1,1.5,2000,1.333333333,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93146667,-16.18201
uuid:0c0da2dd-2a35-456e-9704-c3c0b7473ab7,3.04E+38,Corn,1,3,1500,0.5,KAOLACK,THIARE,H1 TIVAOUANE OUOLOF,13.91418333,-15.76178667
uuid:c2bd8b30-9a4f-4066-bb5e-54a5883a7c0f,3.22E+39,Corn,1,1,500,0.5,BOUNKILING,TANKON,TANKON,13.24344667,-15.492915
uuid:cb40d174-96cb-4990-97e4-3065b267ed18,3.24E+39,Corn,1,0.5,50,0.1,BIGNONA,KATABA I,SELETY,13.14549833,-16.57686167
uuid:cbd2beec-99df-4002-ad57-fab343ed2772,3.24E+39,Corn,1,1,600,0.6,KOLDA,COUMBACARA,THIARAPPE,12.77667833,-14.51306333
uuid:3b675589-ae1d-4afb-84b5-25b75a4609f9,3.27E+39,Corn,1,1,75,0.075,BOUNKILING,TANKON,TANKON,13.24271667,-15.49313333
uuid:32881445-1984-4d4d-8664-5b20edfd3c70,3.29E+39,Corn,1,1.25,600,0.48,VELINGARA,KANDIAYE,SARE YORO SOUDY,12.97635667,-14.07684333
uuid:ccb50042-a7e4-4e2e-a39c-54b4e55ce76a,3.33E+39,Corn,1,2,1500,0.75,SEDHIOU,Koussi,Hamdani,12.89002833,-15.591945
uuid:336562b8-fd59-47a7-8bb6-a7891c1ded57,3.37E+39,Corn,1,1.5,300,0.2,NIORO,MEDINA-SABAKH,MBAPP,13.59428833,-15.47995167
uuid:336562b8-fd59-47a7-8bb6-a7891c1ded57,3.37E+39,Corn,1,0.5,50,0.1,NIORO,MEDINA-SABAKH,MBAPP,13.59428833,-15.47995167
uuid:33f7ef0d-1551-4eb8-a13c-0e08867da2f3,3.37E+39,Corn,1,0,1400,,MALEM HODDAR,SAGNA,HODDAR,14.09097333,-15.38583833
uuid:3d562047-49df-4e9c-81f3-e00caf57c49e,3.46E+39,Corn,1,1,1500,1.5,KANEL,ORKADIERE,H1 AINOUMADY,15.26191,-12.94661667
uuid:c4f25ac6-c164-45ee-8649-14da35c69cdf,3.46E+39,Corn,1,1,100,0.1,SEDHIOU,SANSAMBA,YACINE MANDINA(DIASSING MANDINA),12.78418167,-15.73937667
uuid:35311bd8-4985-4d1b-bf22-760d1e72215e,3.53E+39,Corn,1,1,600,0.6,GOUDOMP,MANGAROUNGOU SANTO,SAMBELCOUNDA ( DJIRBAN),12.51406667,-15.51049667
uuid:3e482b1e-2a37-4ecc-a35c-aa6892d4f130,3.55E+39,Corn,1,0,1000,,MALEM HODDAR,SAGNA,HODDAR,14.09240167,-15.38403167
uuid:37320572-d122-4949-9d5f-9c380955dce3,3.73E+39,Corn,1,1,2000,2,VELINGARA,KANDIA,WELIA AMADOU,13.11951667,-14.26590167
uuid:37ccc2d8-bda8-4f76-b327-2d498b0e50c2,3.73E+39,Corn,1,1,1000,1,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.016885,-15.47781333
uuid:c7d20490-cc8c-4162-84c6-0a847e27ce45,3.74E+39,Corn,1,0,200,,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.04089167,-15.75076333
uuid:c86bfab3-7603-465b-aa10-9e8daef9fb02,3.86E+39,Corn,1,1.5,1000,0.6666666667,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25918167,-13.80401833
uuid:39813d0a-6b96-4c2b-8949-37dbfb54869f,3.98E+39,Corn,1,1,750,0.75,MEDINA YORO FOULAH,DINGUIRAYE,SINTHIANG BABOU DEME ( TAW KALTOU),13.19063333,-14.55721667
uuid:4005cfd8-0e53-4cdf-af28-40eda555f1a0,4.01E+39,Corn,1,0.75,600,0.8,KOLDA,DIALAMBERE,THIARA PEULH,12.86004667,-14.55037833
uuid:da498c28-5c09-4db9-9131-5dddbc07d3a9,4.15E+39,Corn,1,0,100,,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.03987,-15.75063667
uuid:d1815462-1a94-47e2-99ad-d27ff0486a41,4.18E+39,Corn,1,1,700,0.7,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59759333,-15.61004333
uuid:d2d3db44-336a-48c3-8da5-447a3c83b683,4.24E+39,Corn,1,0.75,1500,2,MEDINA YORO FOULAH,BADION,VELIN GARA DIOUHE,13.06577667,-14.40012
uuid:4b70dfbc-c950-468b-9bfc-64b78b10ac1c,4.27E+39,Corn,1,0.5,750,1.5,SEDHIOU,SAMA KANTA PEULH,SAME FOULAYEL PEULH,12.91277167,-15.24652333
uuid:4b72426f-373d-4f86-a260-344a3a9f775d,4.27E+39,Corn,1,1,300,0.3,KAOLACK,THIARE,GADIO,13.91645333,-15.75826
uuid:dc2f9af3-49ca-469a-a074-bc2286d69a12,4.33E+39,Corn,1,1,100,0.1,VELINGARA,SARE COLY SALLE,MADINA DIALO,13.15989167,-14.07154833
uuid:04410ee1-cf60-4a93-bd18-9b465d6c290c,4.41E+38,Corn,1,0,200,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05034333,-15.57206333
uuid:dd83bfcf-1a3b-4259-b32e-f6ef2022bfb4,4.48E+39,Corn,1,0.5,50,0.1,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.266355,-15.64317167
uuid:de71bce6-2a69-430b-93cc-9a8c4574d43a,4.57E+39,Corn,1,2,500,0.25,VELINGARA,OUASSADOU,DIALAMBERE SINTHIANG,12.818035,-14.21880667
uuid:d59acf75-56a9-4937-8e7c-911755347908,4.59E+39,Corn,1,0,3000,,BIRKELANE,MABO,H1SANTHIE DIAMAL DE MEDINA THISSE,13.7778845,-15.6222563
uuid:4f9cdce7-af11-45fa-8129-1612e06e8b30,4.69E+39,Corn,1,1,1000,1,KOLDA,MAMPATIM,MEDINA AMADOU SABALY (MEDINA THIERNO SABALY),,
uuid:d6967ac9-f292-41b5-a273-0f79d18e5594,4.70E+39,Corn,1,0.5,150,0.3,FOUNDIOUGNE,KEUR S.DIANE,H1 KEUR MAMAOUR SAGNANE,13.63425167,-16.144265
uuid:47b78e64-c3f1-459b-9f6c-4eb79e195171,4.73E+39,Corn,1,4,500,0.125,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13112333,-13.75350667
uuid:d7d515aa-7828-4a8c-b283-d7f9f38dba71,4.75E+39,Corn,1,4,4000,1,KOLDA,MEDINA EL HADJI,KANWALY,12.74996667,-14.91437167
uuid:47de7deb-3bb2-4801-abbb-2455affca982,4.75E+39,Corn,1,0.25,150,0.6,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.15933333,-14.07332167
uuid:d95bdd0e-ce32-409f-b165-8305424c801d,4.95E+39,Corn,1,1.5,900,0.6,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.02403333,-15.44499
uuid:e07e3f53-8275-4436-ad68-dc358db054c1,5.08E+39,Corn,1,1.5,2000,1.333333333,VELINGARA,BONCONTO,DAROU SALAM DJIDERE (SINTHIANG DJIDERE),13.04763667,-13.93862
uuid:e080d12b-f4c0-48c8-aac7-a17a5c5d0da6,5.08E+39,Corn,1,1.5,2500,1.666666667,FOUNDIOUGNE,NIORO ALASSANE TALL,PASSY DIEMOUL,13.87413833,-16.29412
uuid:50867db0-e964-4c4d-8132-9c904e3ae963,5.09E+39,Corn,1,0.75,250,0.3333333333,GOUDOMP,DIOUBOUDOU,BAMBALI BRASSOU,12.66776667,-15.45698333
uuid:ed1efa20-d7aa-43cf-93ed-eb311da52777,5.42E+39,Corn,1,0.5,350,0.7,VELINGARA,SINTHIANG KOUNDARA,THIEWEL BESSEL,13.15049167,-13.94149167
uuid:ee1467f3-9dc7-41d7-9f63-c2920890a048,5.51E+39,Corn,1,2,1500,0.75,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93249667,-16.18048167
uuid:eec35cc1-fe34-438d-a65a-3d2b253cbbe1,5.53E+39,Corn,1,0.5,500,1,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.60098167,-15.60608167
uuid:60c2cd94-1c87-42de-9d13-1778acc77fd6,6.03E+39,Corn,1,1.5,25,0.01666666667,GOUDOMP,NIAGHA,MEDINA SAMBAROU SEYDI,12.72667833,-15.19142333
uuid:f1b04b6e-0e2d-4d62-a95b-f8ebd101e4bf,6.12E+39,Corn,1,1,300,0.3,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59798333,-15.60658333
uuid:fabeda6b-a980-4d36-b8da-dc737f86cbae,6.13E+39,Corn,1,0.5,300,0.6,SEDHIOU,DJIREDJI,H1BONA TOUBA DE TOUBA MANDINGUE (BONA MANJAQUE),12.68475833,-15.80676333
uuid:06bb490a-5c06-4e97-9985-a9744b37fa1d,6.22E+38,Corn,1,0.5,100,0.2,VELINGARA,PAROUMBA,DAHARATOU,12.78887333,-13.87776833
uuid:fc950a3c-fa6d-4838-9405-5a8e17ae3448,6.40E+39,Corn,1,1,250,0.25,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,,
uuid:f4b9ed3c-80ea-4266-b13f-d5b4a33ef616,6.43E+39,Corn,1,4,4000,1,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.355515,-14.75677167
uuid:f485b8f1-bd74-45e9-b7b9-336b5f235730,6.49E+39,Corn,1,1.3,1500,1.153846154,KAFFRINE,KATHIOTE,TAIBA,13.93486333,-15.45981833
uuid:f485b8f1-bd74-45e9-b7b9-336b5f235730,6.49E+39,Corn,1,2,1500,0.75,KAFFRINE,KATHIOTE,TAIBA,13.93486333,-15.45981833
uuid:f4885eff-0e0c-4fef-8bde-1d2c7506d6b4,6.49E+39,Corn,1,1,600,0.6,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59824667,-15.60759833
uuid:f65326a3-ddab-4557-a54f-c7308307b89c,6.65E+39,Corn,1,1,650,0.65,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13668,-13.76320167
uuid:67c19d93-387a-46f2-9a74-30f288897390,6.73E+39,Corn,1,4,3000,0.75,VELINGARA,BONCONTO,DIANDIANG GUELADIO (SARE GUELADIO),13.07651667,-13.95383167
uuid:67d3d6ac-c1ab-417b-913f-8521bd4f8f83,6.74E+39,Corn,1,1,2500,2.5,VELINGARA,SINTHIANG KOUNDARA,SINTHIANG COUMBADIOUM,13.15051833,-13.947865
uuid:677e5dd9-1785-4110-a936-c02b1be3a331,6.78E+39,Corn,1,1,1000,1,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBEL,13.82820333,-16.39436333
uuid:f8a6121c-b123-463a-80b5-86418a1c0826,6.82E+39,Corn,1,1.5,300,0.2,SEDHIOU,SANSAMBA,TAMBANA(DIASSING TAMBANA),12.75983833,-15.77695833
uuid:68bc02a6-bcfe-475e-bb89-a7f136904a5d,6.82E+39,Corn,1,0.5,200,0.4,VELINGARA,PAROUMBA,DAHARATOU,12.78965167,-13.87865667
uuid:f88698ea-4a88-4b02-a46b-11e4f0767453,6.89E+39,Corn,1,1.5,1500,1,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60637167,-15.73092333
uuid:696a3b2b-1a31-48b7-a4e8-8b4f608f9852,6.96E+39,Corn,1,0.5,150,0.3,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.08960667,-16.06621833
uuid:7b2394d1-5aea-48a8-af25-3cfa04c9036f,7.22E+39,Corn,1,3,1400,0.4666666667,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25785167,-13.80048167
uuid:7bd68254-1c44-44df-b3fa-59ef1e9707be,7.25E+39,Corn,1,0.25,350,1.4,VELINGARA,SARE COLY SALLE,MADINA DIALO,13.16038833,-14.07164667
uuid:7cac494b-8c14-4fa1-adad-717db60d93e8,7.31E+39,Corn,1,1,1500,1.5,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68303,-15.49159167
uuid:73b6ee45-6f9e-477f-93d7-a3632010b828,7.33E+39,Corn,1,0,80,,BIRKELANE,MABO,MABO,13.91145667,-15.6654
uuid:7c5b8c33-7ac2-48a6-a395-7ee0ca81a249,7.35E+39,Corn,1,1.25,2500,2,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41676833,-13.77045167
uuid:7c63115d-efe2-4ccb-9bbe-c06fe8ccade0,7.36E+39,Corn,1,0.5,150,0.3,KOLDA,GUIRO YERO BOCAR,TEMENTO SAMBA BAMBOUA,,
uuid:7640f301-34f5-4acb-a976-837671ad9a50,7.64E+39,Corn,1,4,2500,0.625,SEDHIOU,SAKAR,DASSILANE PAKAO,12.89811167,-15.43024833
uuid:78c4c05d-84f6-480a-ad4f-9356d54abd05,7.83E+39,Corn,1,1,400,0.4,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93175167,-16.17964333
uuid:7858369f-7e40-43aa-b851-b12d82625274,7.86E+39,Corn,1,1,1500,1.5,NIORO,KAYEMOR,KEUR BAKARY,13.72049333,-15.54892833
uuid:83cb72b1-c0d1-4d90-8e9e-a2261566e08f,8.33E+39,Corn,1,1,200,0.2,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21033833,-15.21790833
uuid:8465551b-875b-4fbf-9494-65a51b9b81f2,8.47E+39,Corn,1,2,850,0.425,SEDHIOU,SAKAR,DASSILANE PAKAO,12.897875,-15.42919667
uuid:85309e41-b0be-4fb2-8aa3-e83d409925cb,8.53E+39,Corn,1,1,700,0.7,MEDINA YORO FOULAH,BADION,VELIN GARA DIOUHE,13.06681167,-14.39892167
uuid:8e3aa9d7-a902-4c4c-bfa9-bcf8169328f6,8.53E+39,Corn,1,1.5,1000,0.6666666667,KANEL,ORKADIERE,H1 AINOUMADY,15.261135,-12.94761167
uuid:858907d5-ee0c-43f4-a2ce-621dea82b107,8.59E+39,Corn,1,0,300,,BIRKELANE,MABO,NDIORAL BIRANE,13.82304833,-15.621675
uuid:8f1607a3-9e22-4d27-b28e-0985413dd134,8.62E+39,Corn,1,0.25,300,1.2,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25734667,-13.80332167
uuid:86bef623-0f9c-4803-a7be-e6a5366c1615,8.63E+39,Corn,1,0.5,800,1.6,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74076667,-16.42654167
uuid:878efe95-3326-4e2e-ae74-27c892b166bd,8.79E+39,Corn,1,2,300,0.15,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,12.74904667,-16.050685
uuid:9a3d53f9-e50c-4504-a7d3-f0ebab2de396,9.13E+39,Corn,1,0,50,,KAFFRINE,KAHI,NDODJI,14.18734,-15.43693
uuid:9d191822-90f9-4f39-aba2-de0ea6ba1707,9.42E+39,Corn,1,1.5,2000,1.333333333,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBEL,13.82826333,-16.39422
uuid:95384876-160c-4607-98e8-16e069826cad,9.54E+39,Corn,1,0.5,400,0.8,KOLDA,DIALAMBERE,THIARA PEULH,12.859775,-14.55075667
uuid:f1ac83d4-64a3-495b-8ddb-12ed135ee4a9,6.11E+39,Corn,1,1,2000,2,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21067667,-15.21956
uuid:83e18644-7e62-48f4-a151-d19d9f232955,8.35E+39,Corn,1,0,300,,MALEM HODDAR,SAGNA,Sagna,14.09306,-15.385115
uuid:cbaaa4a6-bd96-40cd-918d-eac9805449f6,3.21E+39,Corn,1,14,1400,0.1,SEDHIOU,Koussi,Hamdani,12.89224667,-15.59312
uuid:ef064727-def7-49f7-a70d-975965591dd4,5.61E+39,Corn,1,1,1500,1.5,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),,
uuid:1e27f575-56e8-4dc1-997e-ec2ed5c639d3,1.53E+39,Corn,1,1,2000,2,VELINGARA,LINKERING,SANSANCOTO,12.90044167,-13.79478667
uuid:bb5c064a-a7ee-41b0-a9db-ff8e43654f5e,2.25E+39,Corn,1,2.5,500,0.2,VELINGARA,LINKERING,SANSANCOTO,12.90066833,-13.79693833
uuid:cb40d174-96cb-4990-97e4-3065b267ed18,3.24E+39,Corn,1,0.5,50,0.1,BIGNONA,KATABA I,SELETY,13.14549833,-16.57686167
uuid:4a47cc95-bc91-4ac0-80cb-3ddf6beeb3df,4.15E+39,Corn,1,6,4500,0.75,KOLDA,MEDINA EL HADJI,TOUBA SADOU DIAMANKA,12.75844833,-14.92251833
uuid:4930d8cb-8c9a-4b52-9cfe-52211a0a6339,4.93E+39,Corn,1,1,800,0.8,SEDHIOU,KOUSSY,NIMZATT,12.88470833,-15.59943167
uuid:e5c9c354-e8ad-4a19-b5a0-f08fdeab2c2a,5.54E+39,Corn,1,10,14000,1.4,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21080833,-15.21958167
uuid:ea459dd1-44f7-4acb-b2aa-46ba1b018995,5.15E+39,Corn,3,0.5,1200,2.4,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86880667,-13.46685667
uuid:1327cddc-7ed7-4be7-b5bc-3a233c103b2a,1.33E+39,Corn,1,2,400,0.2,GOUDOMP,KOLIBANTANG,SANDINIEREY,12.73201,-15.529945
uuid:1415e4ff-51cd-4130-920f-60c390acc8e4,1.42E+39,Corn,1,1,180,0.18,KOLDA,DIOULACOLON,SINTHIANG SAMBA COULIBALY,12.87953167,-14.91219333
uuid:15afa4cd-6de3-454f-bf28-babc1f588872,1.52E+39,Corn,1,14,1400,0.1,SEDHIOU,Koussi,Hamdani,12.891605,-15.59256833
uuid:1f9c3dfa-efc4-459b-8734-66302758f357,1.69E+39,Corn,1,0.25,700,2.8,KOLDA,DIALAMBERE,THIARA MANDING,12.86232667,-14.55065
uuid:185b4e9f-f892-4d75-a790-6208591b0ba6,1.85E+39,Corn,1,0.5,400,0.8,BIGNONA,DJINAKI,Kabiline,12.951655,-16.52200833
uuid:2b2335ec-3fc2-4d42-b582-953c8585a2a3,2.22E+39,Corn,1,2,1000,0.5,VELINGARA,PAKOUR,PAKOUR,12.76049167,-13.95937833
uuid:26d017d7-17c5-4eae-9231-7fddf5d1a7cd,2.64E+39,Corn,1,1,600,0.6,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93148833,-16.18041
uuid:378f464d-38ee-421a-b04e-99e660e25e17,3.79E+39,Corn,1,1,800,0.8,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01750833,-15.47872167
uuid:ee9829f5-598e-45f1-b3f5-3d299ecc251b,5.60E+39,Corn,3,2.5,20000,8,KANEL,ORKADIERE,H1 AINOUMADY,15.26178833,-12.94739
uuid:efe31bd7-131c-4ac1-937d-37b07ecb1b6f,5.65E+39,Corn,1,1,1000,1,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.718925,-14.19470333
uuid:579f28c6-9e29-4ae4-a2df-fb70eb91a465,5.80E+39,Corn,1,1,200,0.2,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBEL,13.82822,-16.394325
uuid:6ead41f0-641f-4296-bc01-66b3d1c4a81b,6.51E+39,Corn,1,2,150,0.075,KOLDA,SARE BIDJI,BOGUEL,12.81524667,-15.08469667
uuid:710268ac-0d0a-4c70-bea9-ecfff057a1e3,7.10E+39,Corn,1,2.5,2000,0.8,SEDHIOU,KOUSSY,NIMZATT,12.88494833,-15.59968333
uuid:7e615ce1-3b12-4b45-8844-620036544965,7.56E+39,Corn,1,2,900,0.45,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79124333,-15.422245
uuid:8dddeccc-cc56-4a54-83b4-4f6f463396d3,8.44E+39,Corn,1,1,500,0.5,KOLDA,DIALAMBERE,THIARA MANDING,12.86241167,-14.55058167
uuid:9043f6b0-ccbd-40ca-97be-3b2bd3145291,9.04E+39,Corn,1,1.5,1600,1.066666667,VELINGARA,SINTHIANG KOUNDARA,H1 BOYERE,13.151145,-13.94428167
uuid:922d9533-86c6-4f73-a3ac-f5d91cb23b73,9.22E+39,Corn,1,3,250,0.08333333333,SEDHIOU,Koussi,Hamdani,12.89011,-15.59314
uuid:aa1f1573-4025-49e8-9be5-fd3f3f62c74b,1.12E+39,Corn,1,0.5,300,0.6,VELINGARA,SINTHIANG KOUNDARA,MEDINA AFIA,13.41007333,-13.77047167
uuid:1b0c8960-e28f-461f-8209-fd5a90327be2,1.20E+39,Corn,1,1,300,0.3,SEDHIOU,OUDOUCAR,1. MARANDAN 2,12.87598167,-15.29662667
uuid:0ab151cc-d100-48f3-8571-1fd8d3a88245,1.22E+38,Corn,1,1,600,0.6,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.164265,-13.75846
uuid:abaf3493-8ea4-4ea6-965e-02f337949611,1.22E+39,Corn,1,1,450,0.45,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,,
uuid:01b4707d-12bb-4b6b-9f63-14a49420eced,1.25E+38,Corn,1,1,100,0.1,BOUNKILING,FAOUNE,Touba Mouride,13.06514167,-15.624235
uuid:13a22578-0ad0-43e6-b03f-ee953c4833a4,1.31E+39,Corn,1,1,2000,2,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.680595,-15.49143
uuid:1c7e1337-96a7-402d-b6b5-91df17e23b35,1.38E+39,Corn,1,2,150,0.075,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,,
uuid:0139318c-52a7-4b72-9c73-374168f46200,1.39E+38,Corn,1,1,1000,1,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,12.78881333,-15.58444833
uuid:1c94e33b-ed6e-4c13-ab5d-3b9a4ec2188f,1.39E+39,Corn,1,0.25,500,2,VELINGARA,SARE COLY SALLE,MADINA DIALO,13.16023333,-14.07177
uuid:a4ff6603-bd39-4f35-a242-ec6c88101444,1.47E+39,Corn,1,2,750,0.375,KOLDA,COUMBACARA,THIARAPPE,12.77821833,-14.513055
uuid:a51e2962-4db1-457e-abc4-213f71b7bb9d,1.52E+39,Corn,1,1,400,0.4,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13264,-13.75467333
uuid:a51e2962-4db1-457e-abc4-213f71b7bb9d,1.52E+39,Corn,1,1,300,0.3,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13264,-13.75467333
uuid:a51e2962-4db1-457e-abc4-213f71b7bb9d,1.52E+39,Corn,1,0.5,150,0.3,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13264,-13.75467333
uuid:ae895042-8d95-4c74-a046-d723e106533a,1.59E+39,Corn,1,0.5,600,1.2,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93252,-16.1805
uuid:160433da-16a4-4fc5-a50b-6a339ffd81c6,1.60E+39,Corn,1,1,1400,1.4,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39196833,-14.80923333
uuid:1618d9c8-affb-4d78-8b35-dfc00f178fd8,1.62E+39,Corn,1,0.5,75,0.15,MATAM,OGO,SINTHIOU GARBA COLYABE,15.51040333,-13.26938
uuid:af9e3dab-cf74-4335-b154-50010e3bbd07,1.70E+39,Corn,1,2,4500,2.25,KAFFRINE,KATHIOTE,TAIBA,13.93460667,-15.45843333
uuid:a7936ae2-cd44-4446-bcdd-201350dde044,1.79E+39,Corn,3,1.25,250,0.2,VELINGARA,LINKERING,SANSANCOTO,12.90142,-13.79661833
uuid:19a0f0c3-b66b-4ef2-af26-9c2d656d91e3,1.91E+39,Corn,1,2,350,0.175,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92835833,-14.18626167
uuid:a964c5ce-a25f-42f3-af1b-8b2ee5ca86c5,1.96E+39,Corn,1,2,400,0.2,NIORO,DABALY,3 NDIOBA RIP (KEUR ILLO RIP),13.68257833,-15.69874833
uuid:a97f1aa4-165b-414e-a27c-ec980969614b,1.98E+39,Corn,1,0.75,500,0.6666666667,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.16119167,-13.76146
uuid:b053a180-5241-4928-a917-2525139fa6dd,2.05E+39,Corn,1,1,700,0.7,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.71882667,-14.19474333
uuid:20ee0e3a-b5a6-4a4c-b320-38f822fdf769,2.06E+39,Corn,1,1,150,0.15,MATAM,OGO,SINTHIOU GARBA COLYABE,15.60630667,-13.32509
uuid:baa143ce-870b-4c82-953a-76fecaa6b6a6,2.11E+39,Corn,1,0.5,150,0.3,BIGNONA,KAFOUNTINE,KAFOUNTINE,12.92206833,-16.73711667
